country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id
PRY,clea,600000035,NA,Partido Pais Solidario,Party for a Country of Solidarity,2003,2008,3.3,2003,NA,NA,2015-07-20T21:04:33Z,2015-10-06T18:51:08Z,10349,314
PRY,clea,600000017,NA,Movimiento Popular Tekojoja,Tekojoja People's Movement,2008,2008,3.7,2008,NA,NA,2015-07-20T21:04:54Z,2015-10-06T18:51:10Z,10734,2393
PER,clea,604000129,NA,Todos Por La Victoria,All for Victory,2001,2001,2,2001,NA,NA,2015-07-20T21:05:54Z,2015-10-06T18:51:10Z,11726,4222
PER,clea,604000009,NA,Alianza Para El Progreso,Alliance for Progress,2006,2006,2.3,2006,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:46Z,10503,4218
PER,clea,604000015,NA,Cambio 90,Change 90,1990,1990,16.9,1990,NA,NA,2015-07-20T21:05:40Z,2015-10-06T18:51:58Z,11450,4219
PER,clea,604000051,NA,Fuerza 2011,Force 2011,2011,2011,23,2011,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:52:03Z,11492,4214
PER,clea,604000039,NA,Frente Independiente Moralizador,Independent Moralizing Front (FIM),1990,2006,11,2001,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:37Z,10257,4215
PER,clea,604000043,NA,Frente Nacional De Trabajadores Y Campesinos,National Front of Workers and Farmers (FNTC),1980,1990,2.6,1980,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:24Z,11329,4216
PER,clea,604000127,NA,Restauracion Nacional,National Restoration (RN),2006,2006,4,2006,NA,NA,2015-07-20T21:05:53Z,2015-10-06T18:51:22Z,11710,713
PER,clea,604000131,NA,Unidad Nacional,National Unity (UN),2006,2006,15.3,2006,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:06Z,11937,2554
PER,clea,604000140,NA,Union Nacional Odriista 1963,Odriist National Union (UNO),1963,1963,24,1963,NA,NA,2015-07-20T21:05:39Z,2015-10-06T18:51:46Z,11436,4217
PER,clea,604000101,NA,Partido Aprista Peruano,Peruvian Aprista Party (PAP),1963,2011,50.2,1985,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:51:09Z,10680,529
PER,clea,604000004,NA,Accion Popular,Popular Action (AP),1980,2001,49.8,1980,NA,NA,2015-07-20T21:06:07Z,2015-10-06T18:51:39Z,11891,514
PER,clea,604000110,NA,Partido Popular Cristiano,Popular Christian Party (PPC),1980,1980,9.4,1980,NA,NA,2015-07-20T21:05:05Z,2015-10-06T18:51:45Z,10920,1780
PER,clea,604000119,NA,Peru Posible,Possible Peru (PP),2001,2011,26.3,2001,NA,NA,2015-07-20T21:05:16Z,2015-10-06T18:51:12Z,11092,1749
PER,clea,604000016,NA,Cambio Radical,Radical Change,2011,2011,2.7,2011,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:52:04Z,10589,4220
PER,clea,604000114,NA,Partido Revolucionario De Los Trabajadores,Revolutionary Workers Party (PRT),1980,1980,4.2,1980,NA,NA,2015-07-20T21:04:55Z,2015-10-06T18:51:04Z,10741,4221
PER,clea,604000007,NA,Agrupacion Independiente Union Por El Peru - Social Democracia,Union for Peru (UPP),2001,2006,21.2,2006,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:52:02Z,11185,575
PER,clea,604000086,NA,Movimiento Independiente Somos Peru - Causa Democratica,We are Peru (SP),2001,2001,5.8,2001,NA,NA,2015-07-20T21:06:01Z,2015-10-06T18:52:02Z,11806,4223
PHL,clea,608000033,LDP,Laban Ng Demokratikong Pilipino,Fight of Democratic Filipinos,1992,2010,31.8,1992,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:51:19Z,10677,4252
PHL,clea,608000070,PMP (2),Pwersa Ng Masang Pilipino,Force of the Filipino Masses,2001,2010,3.5,2004,NA,NA,2015-07-20T21:05:39Z,2015-10-06T18:51:57Z,11432,3654
PHL,clea,608000037,Lakas-NUCD-UMDP,Lakas-National Union of Christian Democrats-United Muslim Democrats of the Philippines,Lakas ng EDSA (Power of EDSA)-National Union of Christian Democrats-United Muslim Democrats of the Philippines,1992,2001,59,1995,NA,NA,2015-07-20T21:05:54Z,2015-10-06T18:51:45Z,11723,3998
PHL,clea,608000035,Lakas-CMD,Lakas-Christian Muslim Democrats,Lakas-Christian Muslim Democrats,2004,2007,31.2,2004,NA,NA,2015-07-20T21:05:53Z,2015-10-06T18:51:22Z,11701,2388
PHL,clea,608000036,Lakas-KAMPI,Lakas-Kabalikat Ng Malayang Pilipino-Demokratikong Kristiyano At Muslim,Lakas-Partner of Free Filipinos-Christian Muslim Democrats,2010,2010,37.6,2010,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:35Z,11119,2388
PHL,clea,608000052,LP,Partido Liberal Ng Pilipinas,Liberal Party,1992,2010,19.2,2010,NA,NA,2015-07-20T21:04:37Z,2015-10-06T18:51:06Z,10402,2330
PHL,clea,608000053,NP,Partido Nacionalista,Nacionalista Party,1992,2010,11,2010,NA,NA,2015-07-20T21:05:20Z,2015-10-06T18:51:28Z,11143,2389
PHL,clea,608000046,NPC,Nationalist People's Coalition,Nationalist People's Coalition,1992,2010,18.3,2001,NA,NA,2015-07-20T21:05:16Z,2015-10-06T18:52:04Z,11082,2466
PHL,clea,608000030,KBL,Kilusang Bagong Lipunan,New Society Movement,1992,2010,3.4,1992,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:44Z,10516,4248
PHL,clea,608000067,PROMDI,Probinsya Muna Development Initiatives,PROGESSIVE MOVEMENT FOR DEVOLUTION OF INITIATIVES,1998,2001,3,1998,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:21Z,11129,4250
PHL,clea,608000025,KAMPI,Kabalikat Ng Malayang Pilipino,Partner of the Free Filipino,1998,2007,21.2,2007,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:51:12Z,10603,2465
PHL,clea,608000061,REPORMA,Partido Para Sa Demokratikong Reporma,Party for Democratic Reform,1998,2001,3.8,1998,NA,NA,2015-07-20T21:06:00Z,2015-10-06T18:51:04Z,11792,4249
PHL,clea,608000045,UNO,Nagkakaisang Oposisyon,United Opposition,2007,2007,3,2007,NA,NA,2015-07-20T21:05:43Z,2015-10-06T18:51:46Z,11506,4251
POL,clea,616000103,WAK,Wyborcza Akcja Katolicka,Catholic Election Action,1991,1991,8.7,1991,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:48Z,11669,1458
POL,clea,616000119,PC,Porozumienie Centrum,Centre Agreement,1993,1993,4.4,1993,NA,NA,2015-07-20T21:05:10Z,2015-10-06T18:51:35Z,10989,1649
POL,clea,616000008,CD,Chrześcijańska Demokracja,Christian Democracy,1991,1991,2.4,1991,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:52:01Z,10529,468
POL,clea,616000118,O(ZChN-KK),Zjednoczenie Chrzescijansko-Narodowe,Christian National Union,1993,1993,6.4,1993,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:52:03Z,10530,70
POL,clea,616000141,PO,Platforma Obywatelska,Citizens' Platform,2001,2005,24.1,2005,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:39Z,11474,1117
POL,clea,616000055,POC,Porozumienie Obywatelskie Centrum,Civic Centre Alliance,1991,1991,8.7,1991,NA,NA,2015-07-20T21:04:45Z,2015-10-06T18:51:42Z,10558,3999
POL,clea,616000116,KdR,Koalicja dla Rzczpospolitej,Coalition for the Republic,1993,1993,2.7,1993,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:40Z,11940,1192
POL,clea,616000022,KPN,Konfederacja Polski Niepodległej,Confederation of Independent Poland,1991,1993,7.5,1991,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:27Z,11261,1615
POL,clea,616000093,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,1991,2005,27.1,1997,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:47Z,11118,57
POL,clea,616000100,UD,Unia Demokratyczna,Democratic Union,1991,1993,12.3,1991,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:41Z,11287,1046
POL,clea,616000096,SP,Solidarność Pracy,Labour Solidarity,1991,1991,2.1,1991,NA,NA,2015-07-20T21:05:39Z,2015-10-06T18:51:51Z,11435,923
POL,clea,616000101,UP,Unia Pracy,Labour Union,1991,1997,7.3,1993,NA,NA,2015-07-20T21:06:05Z,2015-10-06T18:51:54Z,11863,1104
POL,clea,616000140,PiS,Prawo i Sprawiedliwosc,Law and Justice,2001,2005,27,2005,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:35Z,11054,1565
POL,clea,616000138,LPR,Liga Polskich Rodzin,League of Polish Families,2001,2005,7.9,2001,NA,NA,2015-07-20T21:04:42Z,2015-10-06T18:51:46Z,10484,1768
POL,clea,616000017,KLD,Kongres Liberalno-Demokratyczny,Liberal Democratic Congress,1991,1993,7.5,1991,NA,NA,2015-07-20T21:05:15Z,2015-10-06T18:51:47Z,11074,153
POL,clea,616000135,ROP,Ruch Odbudowy Polski,Movement for the Reconstruction of Poland,1997,1997,5.6,1997,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:47Z,10821,1712
POL,clea,616000126,KPEiR,Krajowa Partia Emerytów I Rencistów,National Party of Pensioners and Retired Persons,1997,1997,2.2,1997,NA,NA,2015-07-20T21:05:33Z,2015-10-06T18:51:59Z,11349,391
POL,clea,616000115,BBWR,Bezpartyjny Blok Współpracy z Rządem,Non-Party Bloc of Cooperation with the Government,1993,1993,5.4,1993,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:08Z,11652,1681
POL,clea,616000110,X,Partia 'X',"Party ""X""",1991,1993,2.7,1993,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:58Z,11947,146
POL,clea,616000062,PSL,Polskie Stronnictwo Ludowe,Peasant Alliance,1991,2005,15.4,1993,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:19Z,11943,602
POL,clea,616000054,PL,Porozumienie Ludowe,Peasants Agreement,1991,1993,5.5,1991,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:18Z,10794,1266
POL,clea,616000060,PPPP,Polska Partia Przyjaciół Piwa,Polish Beer-Lovers' Party,1991,1993,3.3,1991,NA,NA,2015-07-20T21:05:22Z,2015-10-06T18:51:12Z,11166,1535
POL,clea,616000123,S-O,SamoObrona,Self-Defence,1993,1993,2.8,1993,NA,NA,2015-07-20T21:04:54Z,2015-10-06T18:51:21Z,10729,16
POL,clea,616000142,SRP,Samooobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic of Poland,2001,2005,11.4,2005,NA,NA,2015-07-20T21:05:22Z,2015-10-06T18:51:46Z,11172,727
POL,clea,616000124,AWS,Akcja Wyborcza Solidarnos'c',Solidarity Electoral Action,1997,1997,33.8,1997,NA,NA,2015-07-20T21:05:53Z,2015-10-06T18:51:45Z,11707,863
POL,clea,616000137,AWSP,Akcja Wyborcza Solidarność Prawicy,Solidarity Electoral Action of the Right,1997,2001,5.6,2001,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:38Z,10259,863
POL,clea,616000085,S,Solidarnosc,Solidarity trade union,1991,1993,5.1,1991,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:20Z,11045,767
PRT,clea,620000009,NA,Bloco de Esquerda,Left Bloc,1999,2011,10.1,2009,NA,NA,2015-07-20T21:06:02Z,2015-10-06T18:51:04Z,11823,1310
PRT,clea,620000005,NA,Partido popular democrático,People’s Democratic Party,1975,1976,28.3,1975,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:07Z,11338,1359
PRT,clea,620000004,NA,Partido popular,People’s Party,1995,2005,9.3,1995,NA,NA,2015-07-20T21:04:29Z,2015-10-06T18:51:20Z,10277,1308
PRT,clea,620000003,NA,Partido comunista português,Portuguese Communist Party,1975,2011,15.3,1976,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:49Z,11575,310
PRT,clea,620000002,NA,Movimiento democrático português,Portuguese Democratic Movement,1975,1975,4.4,1975,NA,NA,2015-07-20T21:05:21Z,2015-10-06T18:51:11Z,11154,1688
PRT,clea,620000008,NA,Partido socialista português,Portuguese Socialist Party,1975,1995,44.7,1995,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:51:47Z,10414,655
PRT,clea,620000006,NA,Partido renovador democrático,Renewing Democratic Party,1985,1987,18.5,1985,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:11Z,11180,1600
PRT,clea,620000001,NA,Centro democrático social,Social Democratic Centre,1975,2011,16.7,1976,NA,NA,2015-07-20T21:05:18Z,2015-10-06T18:51:10Z,11114,1308
PRT,clea,620000007,NA,Partido social democráta,Social Democratic Party,1979,2011,51.4,1991,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:52Z,11281,1359
PRT,clea,620000018,NA,Partido Socialista,Socialist Party,1999,2011,46.4,2005,NA,NA,2015-07-20T21:04:54Z,2015-10-06T18:51:17Z,10730,655
PRI,clea,630000003,PIP,Partido Independentista Puertorriqueño,NA,1992,2008,5.8,2000,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:54Z,11189,3668
PRI,clea,630000004,PNP,Partido Nuevo Progresista,NA,1992,2008,51.4,2008,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:52:00Z,10787,3670
PRI,clea,630000005,PPD,Partido Popular Democrático,NA,1992,2008,47.9,2000,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:34Z,11132,3669
PRI,clea,630000006,PPR,Partido Puertorriqueños por Puerto Rico,NA,2008,2008,2.1,2008,NA,NA,2015-07-20T21:05:21Z,2015-10-06T18:51:44Z,11149,3667
ROU,clea,642000005,ApR,Alianta pentru Romania,NA,2000,2000,4.1,2000,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:52:04Z,10453,1590
ROU,clea,642000036,FDSN,Frontul Democrat al Salvarii Nationale,NA,1992,1992,27.7,1992,NA,NA,2015-07-20T21:04:45Z,2015-10-06T18:51:22Z,10565,276
ROU,clea,642000039,FSN,Frontul Salvarii Nationale,NA,1990,1992,66.4,1990,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:59Z,11643,958
ROU,clea,642000049,MER,Miscarea Ecologista din Romania,NA,1990,1992,2.5,1990,NA,NA,2015-07-20T21:04:37Z,2015-10-06T18:51:49Z,10396,1511
ROU,clea,642000066,PD,Partidul Democrat,NA,2000,2000,7,2000,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:22Z,10688,1715
ROU,clea,642000067,PDAR,Partidul Democrat Agrar din Romania,NA,1990,1992,3,1992,NA,NA,2015-07-20T21:05:05Z,2015-10-06T18:51:59Z,10927,1085
ROU,clea,642000078,PDSR,Partidul Democratiei Sociale din Romania,NA,1996,1996,21.5,1996,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:36Z,11259,120
ROU,clea,642000112,PNL,Partidul National Liberal,NA,1990,2000,6.9,2000,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:47Z,11006,481
ROU,clea,642000119,PNTCD,Partidul National Taranesc Crestin Democrat,NA,1990,1990,2.6,1990,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:51:11Z,10594,1750
ROU,clea,642000148,PRM,Partidul Romania Mare,NA,1992,2000,19.5,2000,NA,NA,2015-07-20T21:05:31Z,2015-10-06T18:51:43Z,11318,1305
ROU,clea,642000155,PS,Partidul Socialist,NA,1996,1996,2.3,1996,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:14Z,11135,1073
ROU,clea,642000157,PSM,Partidul Socialist al Muncii,NA,1992,2000,3,1992,NA,NA,2015-07-20T21:05:44Z,2015-10-06T18:51:09Z,11538,1217
ROU,clea,642000171,PUNR,Partidul Unitatii Nationale Romane,NA,1992,1996,7.7,1992,NA,NA,2015-07-20T21:05:25Z,2015-10-06T18:51:49Z,11218,1451
ROU,clea,642000192,UDMR,Uniunea Democrata a Maghiarilor din Romania,NA,1990,2000,7.5,1992,NA,NA,2015-07-20T21:05:18Z,2015-10-06T18:51:39Z,11102,1105
RUS,clea,643000001,NA,NA,Agrarian Party of Russia,2003,2007,3.7,2003,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:51:37Z,11557,2235
RUS,clea,643000003,NA,NA,Communist Party of the Russian Federation,2003,2011,19.5,2011,NA,NA,2015-07-20T21:04:57Z,2015-10-06T18:51:09Z,10781,2236
RUS,clea,643000008,NA,NA,Just Russia,2007,2011,13.5,2011,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:40Z,11270,2244
RUS,clea,643000009,NA,NA,Liberal Democratic Party of Russia,2003,2011,11.9,2011,NA,NA,2015-07-20T21:05:54Z,2015-10-06T18:51:33Z,11722,2245
RUS,clea,643000016,NA,NA,Rodina (Motherland-National Patriotic Union),2003,2003,9.2,2003,NA,NA,2015-07-20T21:05:40Z,2015-10-06T18:51:22Z,11459,2246
RUS,clea,643000019,NA,NA,Russian United Democratic Party (Yabloko),2003,2011,4.4,2003,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:31Z,10816,2252
RUS,clea,643000021,NA,NA,Union of Right Forces,2003,2007,4,2003,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:52:01Z,10595,2255
RUS,clea,643000022,NA,NA,United Russia,2003,2011,65,2007,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:52:00Z,11133,2256
RWA,clea,646000002,NA,Parti libéral,Liberal Party,2008,2008,7.5,2008,NA,NA,2015-07-20T21:04:50Z,2015-10-06T18:51:04Z,10654,3657
RWA,clea,646000003,NA,Parti social démocrate,Social Democrat Party,2008,2008,13.1,2008,NA,NA,2015-07-20T21:05:31Z,2015-10-06T18:51:21Z,11312,3658
KNA,clea,659000001,NA,Concerned Citizens’ Movement,NA,1989,2010,11.5,2010,NA,NA,2015-07-20T21:04:45Z,2015-10-06T18:52:03Z,10560,4054
KNA,clea,659000002,NA,Nevis People’s Party,NA,1957,1957,2,1957,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:42Z,11272,4118
KNA,clea,659000003,NA,Nevis Reformation Party,NA,1971,2010,16.2,1975,NA,NA,2015-07-20T21:05:17Z,2015-10-06T18:51:15Z,11094,4060
KNA,clea,659000004,NA,People’s Action Movement,NA,1966,2010,47.6,1984,NA,NA,2015-07-20T21:05:15Z,2015-10-06T18:51:14Z,11079,4058
KNA,clea,659000005,NA,People’s Progressive Movement,NA,1961,1961,11.1,1961,NA,NA,2015-07-20T21:05:14Z,2015-10-06T18:51:08Z,11066,4059
KNA,clea,659000007,NA,St. Kitts Democratic Party,NA,1957,1957,9.2,1957,NA,NA,2015-07-20T21:05:05Z,2015-10-06T18:51:57Z,10921,4057
KNA,clea,659000008,NA,St. Kitts Workers’ League,NA,1952,1952,80.9,1952,NA,NA,2015-07-20T21:05:05Z,2015-10-06T18:51:47Z,10916,4056
KNA,clea,659000009,NA,St. Kitts-Nevis Labour Party,NA,1984,2010,53.8,2000,NA,NA,2015-07-20T21:06:06Z,2015-10-06T18:51:48Z,11878,4056
KNA,clea,659000010,NA,St. Kitts-Nevis-Anguilla Labour Party,NA,1957,1980,67.1,1961,NA,NA,2015-07-20T21:05:25Z,2015-10-06T18:51:56Z,11221,4056
KNA,clea,659000012,NA,United Nevis Movement,NA,1961,1966,9.4,1966,NA,NA,2015-07-20T21:05:39Z,2015-10-06T18:51:53Z,11424,4061
KNA,clea,659000013,NA,United People’s Party,NA,1993,1995,3.2,1993,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:52Z,11835,4055
LCA,clea,662000002,NA,NA,National Alliance,1992,2001,3.6,2001,NA,NA,2015-07-20T21:04:27Z,2015-10-06T18:51:18Z,10254,3785
LCA,clea,662000003,PPP,NA,People's Progressive Party,1951,1961,35.8,1954,NA,NA,2015-07-20T21:05:57Z,2015-10-06T18:51:49Z,11752,3778
LCA,clea,662000004,PLP,NA,Progressive Labour Party,1982,1992,27.1,1982,NA,NA,2015-07-20T21:05:06Z,2015-10-06T18:51:11Z,10930,3780
LCA,clea,662000005,SLC,NA,Saint Lucia Labour Party,1951,2006,66.5,1957,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:52:03Z,10669,3784
LCA,clea,662000007,UWP,NA,United Workers Party,1964,2006,58.6,1969,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:44Z,11288,3776
VCT,clea,670000002,NA,Eighth Army of Liberation,NA,1951,1951,70.4,1951,NA,NA,2015-07-20T21:05:12Z,2015-10-06T18:51:40Z,11035,4260
VCT,clea,670000003,NA,Junta-Mitchell/Sylvester Faction from PPP,NA,1974,1974,16.4,1974,NA,NA,2015-07-20T21:05:26Z,2015-10-06T18:51:21Z,11234,4266
VCT,clea,670000004,NA,Movement for National Unity,NA,1984,1994,17.4,1994,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:51:50Z,11291,4263
VCT,clea,670000005,NA,New Democratic Party,NA,1979,2010,66.3,1989,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:49Z,11840,4259
VCT,clea,670000007,NA,People’s Political Party,NA,1954,1979,49.4,1957,NA,NA,2015-07-20T21:05:10Z,2015-10-06T18:51:08Z,10990,4261
VCT,clea,670000008,NA,People’s Working Party,NA,1998,2001,2.6,2001,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:16Z,11668,4267
VCT,clea,670000009,NA,Popular Labour Movement,NA,1957,1957,15.2,1957,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:51:49Z,10526,4264
VCT,clea,670000011,NA,St. Vincent Labour Party,NA,1957,1994,69,1974,NA,NA,2015-07-20T21:04:39Z,2015-10-06T18:51:44Z,10429,4262
VCT,clea,670000012,NA,United Labour Party,NA,1998,2010,56.5,2001,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:52:01Z,10822,4268
VCT,clea,670000013,NA,United People’s Movement,NA,1979,1989,13.5,1979,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:51:44Z,10294,4265
VCT,clea,670000015,NA,Workers’ Association,NA,1951,1951,18,1951,NA,NA,2015-07-20T21:05:36Z,2015-10-06T18:52:02Z,11397,3487
WSM,clea,882000001,NA,Human Rights Protection Party,NA,2006,2011,67.8,2011,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:51:56Z,10413,4176
WSM,clea,882000002,NA,Samoa Party,NA,2006,2006,3.6,2006,NA,NA,2015-07-20T21:04:53Z,2015-10-06T18:51:11Z,10715,4177
WSM,clea,882000004,NA,Samoan Democratic United Party,NA,2006,2006,25,2006,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:13Z,10697,4174
WSM,clea,882000005,NA,Tautua Samoa Party,NA,2011,2011,21.4,2011,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:43Z,11843,4175
SMR,clea,674000016,NA,Popular Alliance of San Marino Democrats,NA,1998,2001,9.8,1998,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:51:16Z,11497,3846
SMR,clea,674000017,NA,Sammarinese Christian Democratic Party/Euro Populars for San Marino/Arengo and Freedom,NA,2008,2008,16,2008,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:51:17Z,11548,4008
SMR,clea,674000018,NA,Sammarinese People,NA,2006,2006,2.4,2006,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:51:59Z,10601,3844
SMR,clea,674000019,NA,Socialists for Reform,NA,1998,1998,4.2,1998,NA,NA,2015-07-20T21:04:31Z,2015-10-06T18:51:24Z,10312,3842
SMR,clea,674000015,NA,Total for Reforms and Freedom Coalition,NA,2008,2008,22.9,2008,NA,NA,2015-07-20T21:06:08Z,2015-10-06T18:51:43Z,11904,4008
SMR,clea,674000009,NA,Sammarinese National Alliance,Alleanza Nazionale Sammarinese,2006,2006,2.3,2006,NA,NA,2015-07-20T21:05:01Z,2015-10-06T18:51:24Z,10865,3843
SMR,clea,674000007,NA,Popular Alliance,Alleanza Popolare,2006,2008,12.1,2006,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:52:01Z,11565,3829
SMR,clea,674000011,NA,Centre Democrats,Democratici di Centro,2008,2008,2.5,2008,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:57Z,11675,3830
SMR,clea,674000010,NA,We Sammarinese,Noi Sammarinesi,2006,2006,2.5,2006,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:32Z,11327,3832
SMR,clea,674000005,NA,New Socialist Party,Nuovo Partito Socialista,2006,2006,5.4,2006,NA,NA,2015-07-20T21:04:48Z,2015-10-06T18:51:46Z,10609,3833
SMR,clea,674000001,NA,San Marino Progressive Democratic Party/Ideas in Movement/CD,Partito Progressista Democratico Sammarinese,1998,1998,18.6,1998,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:36Z,10815,3838
SMR,clea,674000004,NA,San Marino Socialist Party,Partito Socialista Sammarinese,1998,2001,24.3,2001,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:51:59Z,10411,3840
SMR,clea,674000003,NA,Party of Democrats,Partito dei Democratici,2001,2001,20.8,2001,NA,NA,2015-07-20T21:05:58Z,2015-10-06T18:51:38Z,11767,3835
SMR,clea,674000006,NA,Party of Socialists and Democrats,Partito dei Socialisti e dei Democratic,2006,2008,31.8,2006,NA,NA,2015-07-20T21:04:39Z,2015-10-06T18:51:23Z,10441,3837
SMR,clea,674000014,NA,Total for Pact for San Marino Coalition,Patto per San Marino,2008,2008,27.1,2008,NA,NA,2015-07-20T21:05:40Z,2015-10-06T18:51:09Z,11444,4008
SMR,clea,674000013,NA,Sammarinese Union of Moderates,Unione Sammarinese dei Moderati,2008,2008,2.1,2008,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:20Z,11470,3845
SRB,clea,688000004,NA,Choice for a Better Life,NA,2012,2012,23.1,2012,NA,NA,2015-07-20T21:04:57Z,2015-10-06T18:51:05Z,10782,4011
SRB,clea,688000007,NA,Democratic Alternative,NA,2003,2003,2.2,2003,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:41Z,11653,4135
SRB,clea,688000009,NA,Democratic Party,NA,2003,2007,23.1,2007,NA,NA,2015-07-20T21:04:41Z,2015-10-06T18:51:38Z,10470,2189
SRB,clea,688000010,NA,Democratic Party of Serbia,NA,2003,2012,18,2003,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:42Z,11576,2190
SRB,clea,688000011,NA,Dveri for the Life of Serbia,NA,2012,2012,4.5,2012,NA,NA,2015-07-20T21:05:47Z,2015-10-06T18:52:02Z,11592,4134
SRB,clea,688000012,NA,For a European Serbia,NA,2008,2008,39.3,2008,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:51:42Z,10406,4011
SRB,clea,688000013,NA,G17 Plus,NA,2003,2007,11.6,2003,NA,NA,2015-07-20T21:05:39Z,2015-10-06T18:51:22Z,11421,2193
SRB,clea,688000018,NA,Let’s Get Serbia Moving,NA,2012,2012,25.2,2012,NA,NA,2015-07-20T21:05:38Z,2015-10-06T18:51:59Z,11414,4011
SRB,clea,688000019,NA,Liberal Democratic Party,NA,2008,2008,5.4,2008,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:51:19Z,10337,2196
SRB,clea,688000032,NA,Serbian Radical Party,NA,2003,2012,30.1,2008,NA,NA,2015-07-20T21:05:06Z,2015-10-06T18:51:46Z,10939,2175
SRB,clea,688000033,NA,Serbian Renewal Movement,NA,2007,2007,3.4,2007,NA,NA,2015-07-20T21:05:10Z,2015-10-06T18:52:03Z,10991,2176
