country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
NIR,2862,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2014-07-07 14:01:48.830998+00:00,2020-06-11 20:24:07.685727+00:00
NIR,2861,10,unknown,unknown,unknown,,1800,,,,,,,,2014-07-07 14:01:48.819799+00:00,2020-06-11 20:24:07.676182+00:00
NIR,2859,8,indep,independent,independent,,1800,,,,,,,,2014-07-07 14:01:48.797767+00:00,2020-06-11 20:24:07.665356+00:00
NIR,2858,7,etc,other,other,,1800,,,,,,,,2014-07-07 14:01:48.785293+00:00,2020-06-11 20:24:07.656449+00:00
NOR,1072,,Sp/Bp,Senterpartiet / Bondepartiet,Centre [Agrarian] Party,,1920,,16.7,1993,True,https://en.wikipedia.org/wiki/Centre_Party_%28Norway%29,,,2012-12-29 10:55:53.479000+00:00,2018-07-07 20:07:53.210631+00:00
NOR,705,,KrF,Kristelig Folkeparti,Christian Democratic Party,,1933,,13.7,1997,,https://en.wikipedia.org/wiki/Kristelig_Folkeparti,,"Party presents itself as ""Christian Democratic Party"" on www.krf.no.",2012-12-29 10:54:39.625000+00:00,2018-07-07 20:07:53.444958+00:00
NOR,4074,,SP,Samlingspartiet,Coalition Party,,1903,1906,32.8,1906,,https://en.wikipedia.org/wiki/Coalition_Party_%28Norway%29,,consisted of 503 1924,2015-09-17 17:13:02.464796+00:00,2015-11-07 18:32:40.173868+00:00
NOR,677,,Kp,Kystpartiet,Coastal Party,,1999,,1.7,2001,,https://en.wikipedia.org/wiki/Coastal_Party,,,2012-12-29 10:54:34.157000+00:00,2019-02-24 20:03:40.903052+00:00
NOR,1079,,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,1923,,11.9,1945,,https://en.wikipedia.org/wiki/Communist_Party_of_Norway,,,2012-12-29 10:55:54.921000+00:00,2018-07-07 20:07:54.269981+00:00
NOR,7093,,H&FV,Høyre & Frisinnede Venstre,Conservative & Liberal Left Party,,1909,1930,41.5,1909,,,consists of 503 1923,ParIS,2019-06-13 18:40:30.999901+00:00,2020-02-17 18:04:09.288870+00:00
NOR,503,,H,Høyre,Conservative Party,,1884,,31.7,1981,,https://en.wikipedia.org/wiki/Conservative_Party_%28Norway%29,member of 7093,,2012-12-29 10:53:59.908000+00:00,2019-06-13 18:41:18.371625+00:00
NOR,4075,,H|DLF,Høyre | Det Liberale Folkepartiet,Conservative Party | Liberal People's Party,,1927,1936,27.4,1930,,,,electoral alliance,2015-09-17 17:16:10.608571+00:00,2015-11-07 18:32:40.187333+00:00
NOR,1926,,All-C,Felleslister borgerlige,Electoral lists conservatives,,1800,,6.1,1949,,,,,2014-01-11 20:12:54.988115+00:00,2015-11-07 20:59:45.327053+00:00
NOR,1963,,MDG,Miljøpartiet De Grønne,Green Party,,1988,,2.8,2013,,https://en.wikipedia.org/wiki/Green_Party_%28Norway%29,,,2014-02-08 22:01:34.941248+00:00,2018-07-07 20:07:54.825426+00:00
NOR,1923,,FV,Frisinnede Venstre,Liberal Left Party,,1909,1945,18.7,1909,,https://en.wikipedia.org/wiki/Liberal_Left_Party,member of 7093,,2014-01-11 20:07:43.764235+00:00,2019-06-13 18:40:50.604322+00:00
NOR,1173,,V,Venstre,Liberal Party of Norway,,1884,,54.0,1900,,https://en.wikipedia.org/wiki/Venstre_%28Norway%29,,,2012-12-29 10:56:14.041000+00:00,2019-02-03 15:35:37.773477+00:00
NOR,1020,,DLF,Det Liberale Folkepartiet,Liberal People's Party,,1972,1988,3.4,1973,,"https://en.wikipedia.org/wiki/Liberal_People%27s_Party_(Norway,_1972)",,,2012-12-29 10:55:43.122000+00:00,2019-02-03 15:37:42.882402+00:00
NOR,1924,,MV,Moderate Venstre,Moderate Liberal Party,,1888,1906,21.1,1888,,https://en.wikipedia.org/wiki/Moderate_Liberal_Party,,,2014-01-11 20:09:04.343971+00:00,2018-07-07 20:07:55.907809+00:00
NOR,1920,,NS,Nasjonal Samling,National Socialists,,1933,1945,2.2,1933,,https://en.wikipedia.org/wiki/Nasjonal_Samling,,,2014-01-11 17:43:16.250141+00:00,2018-07-07 20:07:55.993507+00:00
NOR,448,,DNA,Det norske Arbeiderparti,Norwegian Labour Party,,1887,,48.3,1957,,https://en.wikipedia.org/wiki/Det_Norske_Arbeiderparti,,,2012-12-29 10:53:49.329000+00:00,2018-07-07 20:07:56.234441+00:00
NOR,1124,,Hf,Hjemmefronten,Norwegian Resistance Movement,,1940,1945,,,,https://en.wikipedia.org/wiki/Norwegian_resistance_movement,member of Gerhardsen I  cabinet in 1945 -- see ParlGov,,2012-12-29 10:56:03.823000+00:00,2018-10-08 17:26:41.989038+00:00
NOR,317,,P,Pensjonistpartiet,Pensioners Party,,1985,1993,1.0,1993,,https://en.wikipedia.org/wiki/Pensioners_Party_(Norway),,,2012-12-29 10:53:24.782000+00:00,2018-07-07 20:07:56.468780+00:00
NOR,101,,FrP,Fremskrittspartiet,Progress Party,,1973,,22.9,2009,,https://en.wikipedia.org/wiki/Progress_Party_%28Norway%29,,,2012-12-29 10:52:44.885000+00:00,2020-03-07 11:40:05.775080+00:00
NOR,1922,,RF,Radikale Folkeparti,Radical People's Party,,1906,1957,4.8,1906,,https://en.wikipedia.org/wiki/Radical_People's_Party_%28Norway%29,,,2014-01-11 20:05:05.210791+00:00,2015-11-07 20:59:45.560189+00:00
NOR,44,,RV,Rød Valgallianse,Red Electoral Alliance,,1973,2007,1.7,1997,,https://en.wikipedia.org/wiki/Red_Electoral_Alliance,,,2012-12-29 10:52:34.652000+00:00,2018-07-07 20:07:56.858364+00:00
NOR,3698,,DT,Rødt,Red Party,,2007,,1.4,2009,,https://en.wikipedia.org/wiki/Red_Party_%28Norway%29,,,2015-08-01 09:53:25.006225+00:00,2015-11-07 18:32:40.239426+00:00
NOR,1921,,NSA,Norges Socialdemokratiske Arbeiderparti,Social Democratic Labour Party of Norway,,1921,1927,9.2,1921,,https://en.wikipedia.org/wiki/Social_Democratic_Labour_Party_of_Norway,,,2014-01-11 19:59:33.913949+00:00,2018-07-07 20:07:57.433178+00:00
NOR,719,,SV,Sosialistisk Venstreparti,Socialist Left Party,,1975,,12.5,2001,,https://en.wikipedia.org/wiki/Sosialistisk_Venstreparti,,,2012-12-29 10:54:42.364000+00:00,2018-07-07 20:07:57.783364+00:00
NOR,1203,,SF,Sosialistisk Folkeparti,Socialist People's Party,,1961,1973,6.0,1965,,https://en.wikipedia.org/wiki/Socialist_People%27s_Party_%28Norway%29,,,2012-12-29 10:56:20.080000+00:00,2018-07-07 20:07:58.004731+00:00
NOR,1925,,SP,Samfundspartiet,Society Party,,1933,1949,3.1,1936,,"https://en.wikipedia.org/wiki/Society_Party_(Norway,_1930s)",,,2014-01-11 20:10:48.643775+00:00,2018-07-07 20:07:58.258512+00:00
NOR,4073,,A,Avholdspartiet,Teetotaler Party,,1907,1933,1.2,1909,,https://no.wikipedia.org/wiki/Avholdspartiet,,,2015-09-17 17:11:10.266049+00:00,2015-11-07 18:32:40.258035+00:00
NOR,3993,15,ally,alliance,alliance,,1800,,,,,,,,2015-09-09 13:49:40.894816+00:00,2020-06-11 20:24:07.757774+00:00
NOR,3067,12,tech,technical,technical,,1800,,,,,,,,2014-09-05 07:46:44.169343+00:00,2020-06-11 20:24:07.745430+00:00
NOR,2865,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2014-07-07 14:01:48.882230+00:00,2020-06-11 20:24:07.738822+00:00
NOR,2864,10,unknown,unknown,unknown,,1800,,,,,,,,2014-07-07 14:01:48.868692+00:00,2020-06-11 20:24:07.731774+00:00
NOR,2863,8,indep,independent,independent,,1800,,,,,,,,2014-07-07 14:01:48.848806+00:00,2020-06-11 20:24:07.722297+00:00
NOR,1886,7,etc,other,other,,1800,,,,,,,,2013-12-08 13:15:04.035841+00:00,2020-06-11 20:24:07.713465+00:00
OMN,6348,,PFLO,Popular Front for the Liberation of Oman,Popular Front for the Liberation of Oman,Arabic: الجبهة الشعبية لتحرير عُمان - al-Jabha al-Sha'abiya li-Tahrīr 'Uman,1974,1992,,,,https://en.wikipedia.org/wiki/Popular_Front_for_the_Liberation_of_Oman,opposition group,,2018-11-10 09:28:32.369859+00:00,2018-11-10 22:02:41.547455+00:00
OMN,6354,15,ally,alliance,alliance,,1800,,,,,,,,2018-11-10 09:30:44.461490+00:00,2020-06-11 20:24:07.841450+00:00
OMN,6353,12,tech,technical,technical,,1800,,,,,,,,2018-11-10 09:30:44.446284+00:00,2020-06-11 20:24:07.833458+00:00
OMN,6352,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2018-11-10 09:30:44.431172+00:00,2020-06-11 20:24:07.825898+00:00
OMN,6351,10,unknown,unknown,unknown,,1800,,,,,,,,2018-11-10 09:30:44.417343+00:00,2020-06-11 20:24:07.803873+00:00
OMN,6350,8,indep,independent,independent,,1800,,,,,,,,2018-11-10 09:30:44.402263+00:00,2020-06-11 20:24:07.792414+00:00
OMN,6349,7,etc,other,other,,1800,,,,,,,,2018-11-10 09:30:44.385600+00:00,2020-06-11 20:24:07.782106+00:00
PAK,5551,,AL,Awami League,Awami League,,1949,1971,53.5,1972,,https://en.wikipedia.org/wiki/Bangladesh_Awami_League,,,2017-03-02 19:25:09.699574+00:00,2017-06-18 06:52:04.165837+00:00
PAK,2326,,ANP,Awami National Party,Awami National Party,"Pashto: ملي عوامي ګوند‎, Urdu: عوامی نيشنل پارٹی‎",1986,,1.5,2008,,https://en.wikipedia.org/wiki/Awami_National_Party,,,2014-06-14 08:06:27.655364+00:00,2018-11-11 10:46:11.199664+00:00
PAK,5513,,QML,Qayyum Moslem League,Convention Moslem League,,1966,1977,81.3,1965,,,,,2017-02-15 19:18:14.789552+00:00,2017-02-15 19:18:14.789593+00:00
PAK,6376,,PMLC,Council Muslim League,Council Muslim League,,1970,1970,6.0,1970,,https://en.wikipedia.org/wiki/Council_Muslim_League,,ParIS,2018-11-15 22:33:09.451266+00:00,2018-11-15 22:34:17.011961+00:00
PAK,6690,,KSP,Krishak Sramik Party,Farmer-Labour Party,প্রজা পার্টি,1929,1958,20.25,1954,,https://en.wikipedia.org/wiki/Krishak_Sramik_Party,,,2019-02-18 15:37:09.845042+00:00,2020-06-11 15:48:40.392703+00:00
PAK,5492,,IJI,Islami Jamhoori Ittehad,Islamic Democratic Alliance,,1988,1990,26.3,1988,,https://en.wikipedia.org/wiki/Islami_Jamhoori_Ittehad,,,2017-01-31 17:04:35.180288+00:00,2017-01-31 17:04:35.180315+00:00
PAK,2386,,JUI,Jamiat Ulema-e-Islam,Jamiat Ulema-e-Islam,Urdu: جمیعت علمائے اسلام‎,1945,,6.8,2008,,https://en.wikipedia.org/wiki/Jamiat_Ulema-e-Islam,,,2014-06-14 15:28:54.673842+00:00,2018-11-11 10:46:11.513710+00:00
PAK,5550,,ML,Muslim League,Muslim League,,1988,1999,100.0,1984,,https://en.wikipedia.org/wiki/Muslim_League_(Pakistan),,,2017-03-02 19:21:16.276680+00:00,2017-06-18 06:52:04.030090+00:00
PAK,2387,,MQM/HPG,Muttaḥidah Qọ̄mī Mūwmaṅṫ / Haq Parast Group,Muttahida Quami Movement /Worship of the Real Group,Urdu: متحدہ قومی موومنٹ‎,1984,,7.6,2008,,https://en.wikipedia.org/wiki/Muttahida_Qaumi_Movement,,,2014-06-14 15:29:56.659772+00:00,2020-02-17 18:04:09.321300+00:00
PAK,6218,,MGM,Mohajir Quami Movement (Haqiqi),National Refugees' Movement,,1978,,5.8,1997,,https://en.wikipedia.org/wiki/Muhajir_Qaumi_Movement_(Haqiqi),,,2018-09-18 22:58:08.311068+00:00,2018-09-18 22:58:08.311122+00:00
PAK,6375,,JI,Jamat-e-Islami Pakistan,Pakistan Islamic Party,,1941,,6.0,1970,,https://en.wikipedia.org/wiki/Jamaat-e-Islami_Pakistan,,ParIS,2018-11-15 22:30:23.828815+00:00,2018-11-15 22:30:23.828849+00:00
PAK,5587,,PTI,Pakistan Tehreek-e-Insaf,Pakistan Movement for Justice,Urdu: پاکستان تحريک انصاف‎,1996,,10.0,2013,,https://en.wikipedia.org/wiki/Pakistan_Tehreek-e-Insaf,,,2017-03-30 11:12:02.974872+00:00,2017-03-30 11:12:02.974927+00:00
PAK,6637,,PML-J,Pakistan Muslim League Junejo,Pakistan Muslim League Junejo,Urdu: پاکستان مسلم لیگ ج,1986,2004,3.9,1993,,https://en.wikipedia.org/wiki/Pakistan_Muslim_League_(J),,,2019-02-01 19:21:28.958119+00:00,2019-02-01 19:23:40.495947+00:00
PAK,2384,,PML(N),Pakistan Muslim League,Pakistan Muslim League (Nawaz ),Urdu: پاکستان مسلم لیگ (ن,1993,,22.1,2008,,https://en.wikipedia.org/wiki/Pakistan_Muslim_League_%28N%29,,,2014-06-14 15:26:27.026397+00:00,2018-11-15 23:01:59.258638+00:00
PAK,2385,,PML(Q),Pakistan Muslim League,Pakistan Muslim League (Quaid e Azam Group),Quaid e Azam Group) (Urdu: پاکستان مسلم لیگ ق‎,2002,,25.7,2002,,https://en.wikipedia.org/wiki/Pakistan_Muslim_League_%28Q%29,,,2014-06-14 15:28:06.693372+00:00,2018-07-07 20:08:00.444547+00:00
PAK,2383,,PPP,Pakistan Peoples Party,Pakistan Peoples Party,"Urdu: پاکستان پیپلز پارٹی‎, Sindhi: پاڪستان پيپلز پارٽي;",1967,,31.5,2008,,https://en.wikipedia.org/wiki/Pakistan_Peoples_Party,,,2014-06-14 15:24:15.164332+00:00,2018-07-07 20:08:00.650065+00:00
PAK,5868,,RP,Republican Party,Republican Party,,1955,1958,,,,https://en.wikipedia.org/wiki/Republican_Party_(Pakistan),leader support 1957 Khan Noon (RP) –  see CHISOLS,,2018-02-22 17:28:27.956057+00:00,2018-11-11 01:12:20.102831+00:00
PAK,7150,,MMA,Muttahida Majlis-e-Amal,United Council of Action,,2002,,11.3,2002,,https://en.wikipedia.org/wiki/Muttahida_Majlis-e-Amal,,ParIS,2019-06-15 19:04:28.162673+00:00,2019-06-15 19:04:28.162710+00:00
PAK,3994,15,ally,alliance,alliance,,1800,,,,,,,,2015-09-09 13:49:41.014346+00:00,2020-06-11 20:24:07.893176+00:00
PAK,3068,12,tech,technical,technical,,1800,,,,,,,,2014-09-05 07:46:44.228448+00:00,2020-06-11 20:24:07.885821+00:00
PAK,2870,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2014-07-07 14:01:48.942903+00:00,2020-06-11 20:24:07.878119+00:00
PAK,2869,10,unknown,unknown,unknown,,1800,,,,,,,,2014-07-07 14:01:48.931522+00:00,2020-06-11 20:24:07.869998+00:00
PAK,2867,8,indep,independent,independent,,1800,,,,,,,,2014-07-07 14:01:48.909030+00:00,2020-06-11 20:24:07.861599+00:00
PAK,2866,7,etc,other,other,,1800,,,,,,,,2014-07-07 14:01:48.896024+00:00,2020-06-11 20:24:07.851530+00:00
PSE,6232,,DFLP,al-Jabha al-Dimuqratiya li-Tahrir Filastin,Democratic Front for the Liberation of Palestine,Arabic: الجبهة الديموقراطية لتحرير فلسطين,1968,2006,3.3,2005,,https://en.wikipedia.org/wiki/Democratic_Front_for_the_Liberation_of_Palestine,,,2018-09-28 09:36:59.321387+00:00,2018-09-28 09:41:22.170240+00:00
PSE,6233,,Fatah,Harakat Fatah,Fatah Movement / Palestinian National Liberation Movement,,1959,,62.5,2005,,https://en.wikipedia.org/wiki/Fatah,,,2018-09-28 09:39:33.824134+00:00,2018-09-28 09:41:49.772594+00:00
PSE,8011,,H,Ḥamās,Hamas,,1987,,44.5,2006,,https://en.wikipedia.org/wiki/Hamas,,,2019-11-05 19:01:03.601415+00:00,2019-11-05 19:01:03.601520+00:00
PSE,6234,,PPP,Hizb al-Sha'b al-Filastini,Palestine People’s [Communist] Party,Arabic: حزب الشعب الفلسطيني‎,1982,,2.7,2005,,https://en.wikipedia.org/wiki/Palestinian_People%27s_Party,,,2018-09-28 09:43:38.582773+00:00,2018-09-28 09:43:38.582801+00:00
PSE,6106,15,ally,alliance,alliance,,1800,,,,,,,,2018-07-31 19:29:58.137342+00:00,2020-06-11 20:24:07.989070+00:00
PSE,6105,12,tech,technical,technical,,1800,,,,,,,,2018-07-31 19:29:58.116258+00:00,2020-06-11 20:24:07.977313+00:00
PSE,6104,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2018-07-31 19:29:58.103101+00:00,2020-06-11 20:24:07.962233+00:00
PSE,6103,10,unknown,unknown,unknown,,1800,,,,,,,,2018-07-31 19:29:58.090392+00:00,2020-06-11 20:24:07.948659+00:00
PSE,6102,8,indep,independent,independent,,1800,,,,,,,,2018-07-31 19:29:58.072561+00:00,2020-06-11 20:24:07.913529+00:00
PSE,6101,7,etc,other,other,,1800,,,,,,,,2018-07-31 19:29:58.060528+00:00,2020-06-11 20:24:07.903424+00:00
PAN,5718,,PLA,Partido Liberal Auténtico,Authentic Liberal Party,,1995,2004,5.6,1994,,,,,2017-08-05 13:00:33.896217+00:00,2017-08-05 13:00:33.896273+00:00
PAN,5319,,PRA,Partido Revolucionario Auténtico,Authentic Revolutionary Party,,1949,1954,28.6,1948,,,,,2016-09-30 14:49:58.101423+00:00,2016-09-30 14:49:58.101473+00:00
PAN,7151,,PLCh,Chiarista Liberal Party,Chiarista Liberal Party,,1932,1948,,,,,1948 in alliance United Liberal,ParIS,2019-06-15 19:18:41.015220+00:00,2019-06-15 19:18:41.015274+00:00
PAN,5312,,PC,Partido Conservador,Conservative Party,,1903,1952,23.9,1928,,https://en.wikipedia.org/wiki/Conservative_Party_(Panama),,,2016-09-30 13:51:26.621513+00:00,2016-09-30 13:51:26.621559+00:00
PAN,7154,,PAD,Partido Acción Democrático,Democratic Action Party,,1963,1968,,,,https://en.wikipedia.org/wiki/Democratic_Action_Party_(Panama),1968 in alliance National Union,ParIS,2019-06-15 19:47:45.268881+00:00,2019-09-09 23:24:02.722730+00:00
PAN,59,,CD,Cambio Democrático,Democratic Change,,1998,,21.1,2009,,https://en.wikipedia.org/wiki/Democratic_Change_%28Panama%29,,,2012-12-29 10:52:37.327000+00:00,2018-07-07 20:08:01.255660+00:00
PAN,7153,,PLD,Partido Liberal Demócrata,Democratic Liberal Party,,1936,1952,14.5,1945,,,,ParIS,2019-06-15 19:33:01.930361+00:00,2019-06-15 19:33:01.930474+00:00
PAN,1351,,PRD,Partido Revolucionario Democrático,Democratic Revolutionary Party,,1979,,100.0,1968,,https://en.wikipedia.org/wiki/Democratic_Revolutionary_Party,,,2012-12-29 10:56:50.159000+00:00,2018-07-07 20:08:01.366959+00:00
PAN,7727,,P,Porrista,Government’s [no-patrty],,1918,,60.6,1918,,https://en.wikipedia.org/wiki/1918_Panamanian_parliamentary_election,20 of 33 seats in 1918 Panamanian parliamentary election.,,2019-09-12 16:30:57.889594+00:00,2019-09-12 16:30:57.889630+00:00
PAN,5930,,PALA,Partido Laborista Agrario,Labor and Agrarian Party,,1960,1994,10.4,1984,,https://en.wikipedia.org/wiki/Labor_and_Agrarian_Party,,,2018-06-17 18:16:23.046234+00:00,2018-06-17 18:16:23.046263+00:00
PAN,6565,,PRCL,Partido Resistencia Civil Liberal,Liberal Civic Resistance Party,,1959,1964,5.7,1960,,https://en.wikipedia.org/wiki/Liberal_Civic_Resistance_Party,,,2019-01-23 13:37:07.683065+00:00,2019-01-23 13:37:07.683121+00:00
PAN,5314,,PLDo,Partido Liberal Doctrinario,Liberal Doctrinaire Party,,1932,1947,43.8,1932,,,,,2016-09-30 14:28:20.985681+00:00,2020-06-04 13:51:31.898222+00:00
PAN,5315,,PL,Partido Liberal,Liberal Party,,1903,2004,82.6,1927,,,,,2016-09-30 14:30:14.017841+00:00,2020-06-04 13:42:07.911964+00:00
PAN,5316,,PLR,Partido Liberal Renovador,Liberal Renewal Party,,1932,1948,23.5,1945,,,,,2016-09-30 14:35:51.496267+00:00,2019-06-15 19:13:15.202140+00:00
PAN,5317,,UNADE,Union Nacional Democratica,National Democratic Union,,1984,1989,59.7,1984,,,,,2016-09-30 14:37:08.513542+00:00,2016-09-30 14:37:08.513588+00:00
PAN,1555,,MOLIRENA,Movimiento Liberal Republicano Nacionalista,Nationalist Republican Liberal Movement,,1982,,23.9,1989,,https://en.wikipedia.org/wiki/Nationalist_Republican_Liberal_Movement,,,2012-12-29 10:57:32.638000+00:00,2018-07-07 20:08:01.805920+00:00
PAN,380,,PLN,Partido Liberal Nacional,National Liberal Party,,1903,2005,33.3,1951,,https://en.wikipedia.org/wiki/National_Liberal_Party_%28Panama%29,,,2012-12-29 10:53:36.636000+00:00,2018-07-07 20:08:02.066658+00:00
PAN,6566,,MLN,Movimiento de Liberacion Nacional,National Liberation Movement,,1959,1968,6.4,1960,,https://en.wikipedia.org/wiki/National_Liberation_Movement_(Panama),,,2019-01-23 13:45:47.109793+00:00,2019-01-23 13:45:47.109848+00:00
PAN,5313,,CPN,Coalición Patriótica Nacional,National Patriotic Coalition,,1952,1981,88.7,1956,False,https://en.wikipedia.org/wiki/National_Patriotic_Coalition,,,2016-09-30 13:58:49.564344+00:00,2016-09-30 13:58:49.564375+00:00
PAN,7155,,PPN,Partido Progresista Nacional,National Progressive Party,,1959,1968,,,,https://en.wikipedia.org/wiki/National_Progressive_Party_(Panama),1968 in alliance People's Alliance,ParIS,2019-06-15 19:50:08.663489+00:00,2019-09-09 23:24:58.320587+00:00
PAN,7728,,C,Chiarista,Opposition [no-party],,1918,,39.39,1918,,https://en.wikipedia.org/wiki/1918_Panamanian_parliamentary_election,13 of 33 seats in 1918 Panamanian parliamentary election.,,2019-09-12 16:32:33.086449+00:00,2020-06-11 15:48:40.434124+00:00
PAN,202,,PPA,Partido Panameñista,Panamenista Party / Authentic Panameñista Party,Arnulfista Party,1932,,21.8,2004,,https://en.wikipedia.org/wiki/Paname%C3%B1ista_Party,renamed 1969 Authentic Panameñista Party,,2012-12-29 10:53:03.594000+00:00,2019-11-25 10:24:44.956049+00:00
PAN,5703,,MPE,Movimiento Papa Egoró,Papa Egoro Movement,,1993,2004,8.3,1994,,https://es.wikipedia.org/wiki/Movimiento_Papa_Egor%C3%B3,,,2017-07-31 10:42:57.973514+00:00,2017-07-31 10:42:57.973547+00:00
PAN,7156,,UP,Unión Patriótica,Patriotic Union,,2005,,5.7,2009,,https://en.wikipedia.org/wiki/Patriotic_Union_(Panama),,ParIS,2019-06-15 19:59:01.688053+00:00,2019-06-15 19:59:01.688089+00:00
PAN,987,,PP-PDC,Partido Popular – Partido Demócrata Cristiano,People's Party – Christian Democratic Party of Panama,,1956,,41.8,1989,,https://en.wikipedia.org/wiki/People%27s_Party_%28Panama%29,,,2012-12-29 10:55:36.581000+00:00,2018-11-10 23:51:46.892555+00:00
PAN,5717,,PUP,Partido Unión Popular,Popular Union Party,,1947,1959,7.5,1952,,https://en.wikipedia.org/wiki/Popular_Union_Party_(Panama),,,2017-08-05 12:59:26.490346+00:00,2017-08-05 12:59:26.490459+00:00
PAN,5318,,PREN,Partido Renovador,Renewal Party,,1947,1964,17.0,1952,False,https://en.wikipedia.org/wiki/Renewal_Party,,,2016-09-30 14:39:36.941021+00:00,2016-09-30 14:39:36.941049+00:00
PAN,6567,,PR,Partido Republicano,Republican Party,,1960,1991,10.8,1960,,https://en.wikipedia.org/wiki/Republican_Party_(Panama),,,2019-01-23 13:47:25.392257+00:00,2019-01-23 13:47:25.392313+00:00
PAN,949,,PS,Partido Solidaridad,Solidarity Party,,2004,2005,11.5,2004,,https://en.wikipedia.org/wiki/Solidarity_Party_%28Panama%29,,,2012-12-29 10:55:28.059000+00:00,2019-06-15 20:00:06.339740+00:00
PAN,6564,,TPN,Tercer Partido Nacionalista,Third Nationalist Party,,1960,1964,9.5,1964,,https://en.wikipedia.org/wiki/Third_Nationalist_Party,,,2019-01-23 13:34:31.962862+00:00,2019-01-23 13:34:31.962918+00:00
PAN,3995,15,ally,alliance,alliance,,1800,,,,,,,,2015-09-09 13:49:41.142792+00:00,2020-06-11 20:24:08.073541+00:00
PAN,3069,12,tech,technical,technical,,1800,,,,,,,,2014-09-05 07:46:44.297520+00:00,2020-06-11 20:24:08.053848+00:00
PAN,2874,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2014-07-07 14:01:48.997157+00:00,2020-06-11 20:24:08.035752+00:00
PAN,2873,10,unknown,unknown,unknown,,1800,,,,,,,,2014-07-07 14:01:48.986252+00:00,2020-06-11 20:24:08.025345+00:00
PAN,2871,8,indep,independent,independent,,1800,,,,,,,,2014-07-07 14:01:48.963560+00:00,2020-06-11 20:24:08.012274+00:00
PAN,1874,7,etc,other,other,,1800,,,,,,,,2013-10-06 15:02:16.880194+00:00,2020-06-11 20:24:08.003995+00:00
PNG,7628,,CDP,Christian Democratic Party,Christian Democratic Party,,1997,,,,,https://en.wikipedia.org/wiki/Christian_Democratic_Party_(Papua_New_Guinea),,,2019-09-12 01:01:19.077383+00:00,2019-09-12 01:01:19.077449+00:00
PNG,7629,,CRP,Coalition for Reform Party,Coalition for Reform Party,,2012,,,,,https://en.wikipedia.org/wiki/Coalition_for_Reform_Party,,,2019-09-12 01:02:13.686919+00:00,2019-09-12 01:02:13.687058+00:00
PNG,5714,,MAP,Melanesian Alliance Party,Melanesian Alliance Party,,1983,2007,8.3,1992,,https://en.wikipedia.org/wiki/Melanesian_Alliance_Party,,,2017-08-05 12:53:26.503542+00:00,2017-08-05 12:53:26.503591+00:00
PNG,7630,,MLP,Melanesian Liberal Party,Melanesian Liberal Party,,2007,,,,,https://en.wikipedia.org/wiki/Melanesian_Liberal_Party,,,2019-09-12 01:04:26.786716+00:00,2019-09-12 01:04:26.786778+00:00
PNG,5259,,NAP,National Alliance Party,National Alliance Party,,1995,2012,27.5,2007,False,https://en.wikipedia.org/wiki/National_Alliance_Party_(Papua_New_Guinea),,,2016-09-16 16:47:10.509545+00:00,2016-09-16 16:47:10.509573+00:00
PNG,5260,,NP,National Party,National Party,,1978,2007,11.9,1982,,https://en.wikipedia.org/wiki/National_Party_(Papua_New_Guinea),,,2016-09-16 16:50:29.946679+00:00,2016-09-16 16:50:29.946791+00:00
PNG,7631,,ODP,Our Development Party,Our Development Party,,2011,,,,,https://en.wikipedia.org/wiki/Our_Development_Party,,,2019-09-12 01:06:37.227103+00:00,2019-09-12 01:06:37.227162+00:00
PNG,5195,,PP/PNUP,Pangu Party / Papua and Niugini Union Pati,Pangu Party / Papua and Niugini Union Party,,1967,,82.0,1975,,https://en.wikipedia.org/wiki/Pangu_Party,,,2016-08-18 06:16:55.496785+00:00,2018-07-11 14:55:40.184487+00:00
PNG,7632,,PNGCP,Papua New Guinea Country Party,Papua New Guinea Country Party,,1974,,,,,https://en.wikipedia.org/wiki/PNG_Country_Party,,,2019-09-12 01:08:58.041723+00:00,2019-09-12 01:08:58.041755+00:00
PNG,7633,,PNGP,Papua New Guinea Party,Papua New Guinea Party,,2007,,,,,https://en.wikipedia.org/wiki/Papua_New_Guinea_Party,,,2019-09-12 01:11:54.948156+00:00,2019-09-12 01:11:54.948217+00:00
PNG,5715,,PAP,People's Action Party,People's Action Party,,1987,,9.3,1992,,https://en.wikipedia.org/wiki/People%27s_Action_Party_(Papua_New_Guinea),,,2017-08-05 12:54:20.522823+00:00,2018-12-12 22:10:36.702563+00:00
PNG,5257,,PDM,People's Democratic Movement,People's Democratic Movement,,1985,,17.0,1987,,https://en.wikipedia.org/wiki/People%27s_Democratic_Movement,,,2016-09-16 16:43:46.907923+00:00,2016-09-16 16:43:46.907951+00:00
PNG,7634,,PLP,People's Labour Party,People's Labour Party,,2001,,,,,https://en.wikipedia.org/wiki/People%27s_Labour_Party_(Papua_New_Guinea),,,2019-09-12 01:12:54.280454+00:00,2019-09-12 01:12:54.280513+00:00
