first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
PT-1-12-c,Other,2002,2018,PT-1-12-c PT-2-13-c PT-3-12-c PT-4-12-c PT-5-12-c PT-6-12-c PT-7-10-c PT-8-18-c PT-9-18-c,"R1 --- prtclpt --- Other
R2 --- prtclapt --- Other
R3 --- prtclbpt --- Outro
R4 --- prtclbpt --- Outro
R5 --- prtclcpt --- Outro
R6 --- prtclcpt --- Outro
R7 --- prtcldpt --- Outro
R8 --- prtclept --- Other
R9 --- prtclept --- Other",1853,PRT,etc,other,other,7
PT-2-3-c,MPT - Movimento Partido da Terra,2004,2016,PT-2-3-c PT-8-9-c,"R2 --- prtclapt --- MPT - Movimento Partido da Terra
R8 --- prtclept --- MPT - Partido da Terra",3226,PRT,MPT / PT,Movimento Partido da Terra / Partido da Terra,The Earth Party Movement / Earth Party,
PT-2-5-c,PCP- Partido Comunista Português,2004,2020,PT-2-5-c PT-10-12-c,"R2 --- prtclapt --- PCP- Partido Comunista Português
R10 --- prtclfpt --- PCP- Partido Comunista Português",310,PRT,PCP,Partido Comunista Português,Portuguese Communist Party,
PT-2-9-c,PPM - Partido Popular Monárquico,2004,2018,PT-2-9-c PT-9-12-c,"R2 --- prtclapt --- PPM - Partido Popular Monárquico
R9 --- prtclept --- PPM - Partido Popular Monárquico",1480,PRT,PPM,Partido Popular Monárquico,Popular Monarchist Party,
PT-3-7-c,PND - Partido da Nova Democracia,2006,2008,PT-3-7-c PT-4-7-c,"R3 --- prtclbpt --- PND - Partido da Nova Democracia
R4 --- prtclbpt --- PND - Partido da Nova Democracia",1095,PRT,PND,Partido da Nova Democracia,New Democracy Party,
PT-3-9-c,POUS - Partido Operário de Unidade Socialista,2006,2006,PT-3-9-c,R3 --- prtclbpt --- POUS - Partido Operário de Unidade Socialista,1106,PRT,POUS/PST,Partido Operário de Unidade Socialista,Workers Party of Socialist Unity,
PT-5-8-c,Partido Nacional Renovador (PNR),2010,2018,PT-5-8-c PT-9-11-c,"R5 --- prtclcpt --- Partido Nacional Renovador (PNR)
R9 --- prtclept --- PNR - Partido Nacional Renovador",2893,PRT,1-perc,1 percent,1 percent,11
PT-7-3-c,LIVRE,2014,2020,PT-7-3-c PT-8-5-c PT-9-5-c PT-10-7-c,"R7 --- prtcldpt --- LIVRE
R8 --- prtclept --- L/TDA - LIVRE/Tempo de Avançar
R9 --- prtclept --- L/TDA - LIVRE/Tempo de Avançar
R10 --- prtclfpt --- L - LIVRE",3225,PRT,L,"Livre — Liberdade, Esquerda, Europa e Ecologia",Livre,
PT-8-7-c,PPV/CDC - Partido Cidadania e Democracia Cristã,2016,2020,PT-8-7-c PT-9-7-c PT-10-10-c,"R8 --- prtclept --- PPV/CDC - Partido Cidadania e Democracia Cristã
R9 --- prtclept --- PPV/CDC - Partido Cidadania e Democracia Cristã
R10 --- prtclfpt --- PPV/CDC - Partido Cidadania e Democracia Cristã",2893,PRT,1-perc,1 percent,1 percent,11
PT-8-15-c,PAN - Pessoas-Animais-Natureza,2016,2020,PT-8-15-c PT-9-15-c PT-10-18-c,"R8 --- prtclept --- PAN - Pessoas-Animais-Natureza
R9 --- prtclept --- PAN - Pessoas-Animais-Natureza
R10 --- prtclfpt --- PAN - Pessoas-Animais-Natureza",97,PRT,PAN,Partido pelos Animais e pela Natureza,Party for Animals and Nature,
PT-9-4-c,JPP - Juntos pelo Povo,2018,2018,PT-9-4-c,R9 --- prtclept --- JPP - Juntos pelo Povo,,PRT,,,,
PT-9-14-c,PURP - Partido Unido dos Reformados e Pensionistas,2018,2018,PT-9-14-c,R9 --- prtclept --- PURP - Partido Unido dos Reformados e Pensionistas,,PRT,,,,
PT-10-4-c,CHEGA,2020,2020,PT-10-4-c,R10 --- prtclfpt --- CHEGA,,PRT,,,,
PT-10-5-c,IL - Iniciativa Liberal,2020,2020,PT-10-5-c,R10 --- prtclfpt --- IL - Iniciativa Liberal,8640,PRT,IL,Iniciativa Liberal,Liberal Initiative,
PT-10-9-c,"NC - Nós, Cidadãos!",2020,2020,PT-10-9-c,"R10 --- prtclfpt --- NC - Nós, Cidadãos!",7358,PRT,NC,"Nós, Cidadãos!","We, the Citizens!",
PT-10-15-c,PEV - Partido Ecologista os Verdes,2020,2020,PT-10-15-c,R10 --- prtclfpt --- PEV - Partido Ecologista os Verdes,886,PRT,PEV,Partido Ecologista — Os Verdes,Ecology Party — Greens,
RO-4-1-c,PNL,2008,2008,RO-4-1-c,R4 --- prtclaro --- PNL,481,ROU,PNL,Partidul Naţional Liberal,National Liberal Party,
RO-4-2-c,PD-L,2008,2008,RO-4-2-c,R4 --- prtclaro --- PD-L,660,ROU,PDL,Partidul Democrat-Liberal,Democratic Liberal Party,
RO-4-3-c,PSD,2008,2008,RO-4-3-c,R4 --- prtclaro --- PSD,120,ROU,PSD,Partidul Social Democrat,Social Democratic Party,
RO-4-4-c,PRM,2008,2008,RO-4-4-c,R4 --- prtclaro --- PRM,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO-4-5-c,UDMR,2008,2008,RO-4-5-c,R4 --- prtclaro --- UDMR,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO-4-6-c,PC,2008,2008,RO-4-6-c,R4 --- prtclaro --- PC,1443,ROU,PC/PUR,Partidul Conservator / Partidul Umanist Român,Conservative Party / Romanian Humanist Party,
RO-4-7-c,PNG-CD,2008,2008,RO-4-7-c,R4 --- prtclaro --- PNG-CD,296,ROU,PNG — CD,Partidul Noua Generaţie — Creştin Democrat,New Generation Party — Christian Democratic,
RO-4-9-c,PPCD (PNTCD),2008,2008,RO-4-9-c,R4 --- prtclaro --- PPCD (PNTCD),1750,ROU,PNT-CD,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,
RO-4-11-c,Other: PR,2008,2008,RO-4-11-c,R4 --- prtclaro --- Other: PR,173,ROU,PaRo,Partida Romilor,Party of the Roma,
RS-9-1-c,Bošnjačka demokratska zajednica Sandžaka,2018,2018,RS-9-1-c,R9 --- prtclrs --- Bošnjačka demokratska zajednica Sandžaka,3173,SRB,BDZS / SPP,Bošnjačka demokratska zajednica Sandžaka / Stranka pravde i pomirenja,Bosniak Democratic Union of Sandžak / Justice and Reconciliation Party,
RS-9-2-c,Demokratska stranka,2018,2020,RS-9-2-c RS-10-1-c,"R9 --- prtclrs --- Demokratska stranka
R10 --- prtclars --- Demokratska stranka",2189,SRB,DS,Demokratska Stranka,Democratic Party,
RS-9-3-c,Demokratska stranka Srbije,2018,2020,RS-9-3-c RS-10-2-c,"R9 --- prtclrs --- Demokratska stranka Srbije
R10 --- prtclars --- Demokratska stranka Srbije",2190,SRB,DSS,Demokratska Stranka Srbije,Democratic Party of Serbia,
RS-9-4-c,Demokratski savez Hrvata u Vojvodini,2018,2018,RS-9-4-c,R9 --- prtclrs --- Demokratski savez Hrvata u Vojvodini,3174,SRB,DSHV,Demokratski savez Hrvata u Vojvodini,Democratic Alliance of Croats in Vojvodina,
RS-9-5-c,Dosta je bilo,2018,2020,RS-9-5-c RS-10-3-c,"R9 --- prtclrs --- Dosta je bilo
R10 --- prtclars --- Dosta je bilo",5379,SRB,DJB,Dosta je bilo,It's Enough,
RS-9-6-c,Dveri,2018,2020,RS-9-6-c RS-10-4-c,"R9 --- prtclrs --- Dveri
R10 --- prtclars --- Dveri",5665,SRB,Dveri,Srpski pokret Dveri,Serbian Movement Dveri,
RS-9-7-c,Jedinstvena Srbija,2018,2020,RS-9-7-c RS-10-5-c,"R9 --- prtclrs --- Jedinstvena Srbija
R10 --- prtclars --- Jedinstvena Srbija",6625,SRB,JS,Jedinstvena Srbija,United Serbia,
RS-9-8-c,Levica Srbije,2018,2018,RS-9-8-c,R9 --- prtclrs --- Levica Srbije,8363,SRB,LS,Levica Srbije,Serbian Left,
RS-9-9-c,Liberalno demokratska partija,2018,2020,RS-9-9-c RS-10-17-c,"R9 --- prtclrs --- Liberalno demokratska partija
R10 --- prtclars --- Liberalno demokratska partija",2196,SRB,LDP,Liberalno-Demokratska Partija,Liberal Democratic Party,
RS-9-10-c,Liga socijaldemokrata Vojvodine,2018,2020,RS-9-10-c RS-10-6-c,"R9 --- prtclrs --- Liga socijaldemokrata Vojvodine
R10 --- prtclars --- Liga socijaldemokrata Vojvodine",4769,SRB,LSV,Liga socijaldemokrata Vojvodine,League of Social Democrats of Vojvodina,
RS-9-12-c,Ne davimo Beograd,2018,2020,RS-9-12-c RS-10-8-c,"R9 --- prtclrs --- Ne davimo Beograd
R10 --- prtclars --- Ne davimo Beograd",2915,SRB,1-perc,1 percent,1 percent,11
RS-9-13-c,Partija ujedinjenih penzionera Srbije,2018,2018,RS-9-13-c,R9 --- prtclrs --- Partija ujedinjenih penzionera Srbije,2179,SRB,PUPS,Partija ujedinjenih penzionera Srbije,Party of United Pensioners of Serbia,
RS-9-14-c,Partija za demokratsko delovanje,2018,2018,RS-9-14-c,R9 --- prtclrs --- Partija za demokratsko delovanje,2915,SRB,1-perc,1 percent,1 percent,11
RS-9-15-c,Pokret snaga Srbije,2018,2018,RS-9-15-c,R9 --- prtclrs --- Pokret snaga Srbije,5483,SRB,PSS — BK,Pokret Snaga Srbije — BK,Strength of Serbia Movement — BK,
RS-9-16-c,Pokret slobodnih građana,2018,2020,RS-9-16-c RS-10-10-c,"R9 --- prtclrs --- Pokret slobodnih građana
R10 --- prtclars --- Pokret slobodnih građana",8364,SRB,PSG,Pokret slobodnih građana,Movement of Free Citizens,
RS-9-18-c,Savez vojvođanskih Mađara,2018,2020,RS-9-18-c RS-10-11-c,"R9 --- prtclrs --- Savez vojvođanskih Mađara
R10 --- prtclars --- Savez vojvođanskih Mađara",2203,SRB,SVM,Vajdasági Magyar Szövetség,Alliance of Vojvodina Hungarians,
RS-9-19-c,Socijaldemokratska partija Srbije,2018,2020,RS-9-19-c RS-10-13-c,"R9 --- prtclrs --- Socijaldemokratska partija Srbije
R10 --- prtclars --- Socijaldemokratska partija Srbije",4771,SRB,SDPS,Socijaldemokratska partija Srbije,Social Democratic Party of Serbia,
RS-9-20-c,Socijaldemokratska stranka,2018,2020,RS-9-20-c RS-10-12-c,"R9 --- prtclrs --- Socijaldemokratska stranka
R10 --- prtclars --- Socijaldemokratska stranka",4770,SRB,SDS,Socijaldemokratska stranka,Social Democratic Party,
RS-9-21-c,Socijalistička partija Srbije,2018,2018,RS-9-21-c,R9 --- prtclrs --- Socijalistička partija Srbije,2178,SRB,SPS,Socijalisticka Partija Srbije,Socialist Party of Serbia,
RS-9-22-c,Srpska napredna stranka,2018,2020,RS-9-22-c RS-10-14-c,"R9 --- prtclrs --- Srpska napredna stranka
R10 --- prtclars --- Srpska napredna stranka",3177,SRB,SNS,Srpska napredna stranka,Serbian Progressive Party,
RS-9-23-c,Srpska radikalna stranka,2018,2020,RS-9-23-c RS-10-15-c,"R9 --- prtclrs --- Srpska radikalna stranka
R10 --- prtclars --- Srpska radikalna stranka",2175,SRB,SRS,Srpska Radikalna Stranka,Serbian Radical Party,
RS-9-24-c,Srpski pokret obnove,2018,2018,RS-9-24-c,R9 --- prtclrs --- Srpski pokret obnove,2176,SRB,SPO,Srpski Pokret Obnove,Serbian Renewal Movement,
RS-9-25-c,Stranka demokratske akcije Sandžaka,2018,2018,RS-9-25-c,R9 --- prtclrs --- Stranka demokratske akcije Sandžaka,3176,SRB,SDAS,Stranka demokratske akcije Sandžaka,Party of Democratic Action of Sandžak,
RS-9-26-c,Zelena stranka Srbije,2018,2018,RS-9-26-c,R9 --- prtclrs --- Zelena stranka Srbije,8365,SRB,ZS,Zelena stranka,Green Party,
RS-9-27-c,Other,2018,2020,RS-9-27-c RS-10-22-c,"R9 --- prtclrs --- Other
R10 --- prtclars --- Other",2911,SRB,etc,other,other,7
RS-10-7-c,Narodna stranka,2020,2020,RS-10-7-c,R10 --- prtclars --- Narodna stranka,,SRB,,,,
RS-10-9-c,Nova stranka,2020,2020,RS-10-9-c,R10 --- prtclars --- Nova stranka,7874,SRB,NP,Nova stranka,New Party,
RS-10-16-c,Stranka slobode i pravde,2020,2020,RS-10-16-c,R10 --- prtclars --- Stranka slobode i pravde,,SRB,,,,
RS-10-18-c,Pokret obnove kraljevine Srbije,2020,2020,RS-10-18-c,R10 --- prtclars --- Pokret obnove kraljevine Srbije,,SRB,,,,
RS-10-19-c,Srpska stranka Zavetnici,2020,2020,RS-10-19-c,R10 --- prtclars --- Srpska stranka Zavetnici,,SRB,,,,
RS-10-20-c,Suverenisti,2020,2020,RS-10-20-c,R10 --- prtclars --- Suverenisti,,SRB,,,,
RU-3-1-c,United Russia (ER),2006,2016,RU-3-1-c RU-4-1-c RU-5-1-c RU-6-1-c RU-8-1-c,"R3 --- prtclru --- United Russia (ER)
R4 --- prtclaru --- United Russia (ER)
R5 --- prtclbru --- United Russia (ER)
R6 --- prtclcru --- United Russia (ER)
R8 --- prtcldru --- United Russia (ER)",2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU-3-2-c,Communist Party of the Russian Federation (KPRF),2006,2016,RU-3-2-c RU-4-2-c RU-5-2-c RU-6-2-c RU-8-2-c,"R3 --- prtclru --- Communist Party of the Russian Federation (KPRF)
R4 --- prtclaru --- Communist Party of the Russian Federation (KPRF)
R5 --- prtclbru --- Communist Party of the Russian Federation (KPRF)
R6 --- prtclcru --- Communist Party of the Russian Federation (KPRF)
R8 --- prtcldru --- Communist Party of the Russian Federation (KPRF)",2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU-3-3-c,Liberal Democratic Party of Russia (LDPR),2006,2016,RU-3-3-c RU-4-3-c RU-5-3-c RU-6-3-c RU-8-13-c,"R3 --- prtclru --- Liberal Democratic Party of Russia (LDPR)
R4 --- prtclaru --- Liberal Democratic Party of Russia (LDPR)
R5 --- prtclbru --- Liberal Democratic Party of Russia (LDPR)
R6 --- prtclcru --- Liberal Democratic Party of Russia (LDPR)
R8 --- prtcldru --- LDPR",2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU-3-4-c,Rodina,2006,2016,RU-3-4-c RU-8-4-c,"R3 --- prtclru --- Rodina
R8 --- prtcldru --- Rodina",2246,RUS,Rodina,Rodina — Narodno-Patrioticheskij Soyuz,Motherland — National Patriotic Union,
RU-3-5-c,Union of Right Forces (SPS),2006,2008,RU-3-5-c RU-4-5-c,"R3 --- prtclru --- Union of Right Forces (SPS)
R4 --- prtclaru --- Union of Right Forces (SPS)",2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU-3-6-c,Yabloko,2006,2016,RU-3-6-c RU-4-6-c RU-5-6-c RU-6-6-c RU-8-6-c,"R3 --- prtclru --- Yabloko
R4 --- prtclaru --- Yabloko
R5 --- prtclbru --- Yabloko
R6 --- prtclcru --- Yabloko
R8 --- prtcldru --- Yabloko",2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU-3-7-c,Agrarian Party of Russia (APR),2006,2010,RU-3-7-c RU-4-7-c RU-5-7-c,"R3 --- prtclru --- Agrarian Party of Russia (APR)
R4 --- prtclaru --- Agrarian Party of Russia (APR)
R5 --- prtclbru --- 98. Other: Agrarian Party of Russia (APR)",2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU-3-8-c,Russian party of pensioners and party of social justice,2006,2016,RU-3-8-c RU-8-8-c,"R3 --- prtclru --- Russian party of pensioners and party of social justice
R8 --- prtcldru --- Russian party of pensioners and party of social justice",5823,RUS,RPPSS,Rossiyskaya Partiya Pensionerov za sotsialnuyu spravedlivost,Russian Party of Pensioners for Social Justice,
RU-3-9-c,Party of Revival of Russia - Russian Party of Life,2006,2006,RU-3-9-c,R3 --- prtclru --- Party of Revival of Russia - Russian Party of Life,4003,RUS,ally,alliance,alliance,15
RU-3-10-c,Party of the development of entrepreneurship,2006,2006,RU-3-10-c,R3 --- prtclru --- Party of the development of entrepreneurship,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-11-c,Fair Russia (SR),2006,2016,RU-3-11-c RU-4-11-c RU-5-11-c RU-6-11-c RU-8-11-c,"R3 --- prtclru --- Fair Russia (SR)
R4 --- prtclaru --- Fair Russia (SR)
R5 --- prtclbru --- Fair Russia (SR)
R6 --- prtclcru --- Fair Russia (SR)
R8 --- prtcldru --- Fair Russia (SR)",2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU-3-12-c,Nash Vybor - Our choice,2006,2006,RU-3-12-c,R3 --- prtclru --- Nash Vybor - Our choice,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-14-c,Free Russia,2006,2006,RU-3-14-c,R3 --- prtclru --- Free Russia,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-15-c,Green Party,2006,2006,RU-3-15-c,R3 --- prtclru --- Green Party,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-16-c,People-republican party of Russia,2006,2006,RU-3-16-c,R3 --- prtclru --- People-republican party of Russia,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-17-c,Real Patriots of Russia,2006,2006,RU-3-17-c,R3 --- prtclru --- Real Patriots of Russia,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-18-c,People's Party of RF,2006,2006,RU-3-18-c,R3 --- prtclru --- People's Party of RF,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-19-c,Democratic party of Russia,2006,2006,RU-3-19-c,R3 --- prtclru --- Democratic party of Russia,2238,RUS,DPR,Demokraticheskaya Partiya Rossii,Democratic Party of Russia,
RU-3-20-c,Edinenie,2006,2006,RU-3-20-c,R3 --- prtclru --- Edinenie,2242,RUS,Y,Yedinstvo,Unity,
RU-4-15-c,Green Party,2008,2016,RU-4-15-c RU-8-15-c,"R4 --- prtclaru --- Green Party
R8 --- prtcldru --- Green Party",5822,RUS,REP-Z,"Rossiiskaya ekologicheskaya partiya ""Zelyonyye","Russian Ecological Party ""The Greens"" /  Constructive Ecological Party ""KEDR""",
RU-5-12-c,Right Cause (PD),2010,2016,RU-5-12-c RU-6-12-c RU-8-12-c,"R5 --- prtclbru --- Right Cause (PD)
R6 --- prtclcru --- Just Cause
R8 --- prtcldru --- Party of Growth",6739,RUS,PoG,Partiya Rosta,Party of Growth,
RU-5-13-c,Solidarity (Solidarnost),2010,2010,RU-5-13-c,R5 --- prtclbru --- Solidarity (Solidarnost),2900,RUS,1-perc,1 percent,1 percent,11
RU-5-14-c,Coalition for Russia without despotism and corruption (KRPK),2010,2010,RU-5-14-c,R5 --- prtclbru --- Coalition for Russia without despotism and corruption (KRPK),2900,RUS,1-perc,1 percent,1 percent,11
RU-5-16-c,98. Other: Patriots of Russia (PR),2010,2010,RU-5-16-c,R5 --- prtclbru --- 98. Other: Patriots of Russia (PR),8362,RUS,PR,Patrioty Rossii,Patriots of Russia,
RU-6-16-c,Patriots of Russia,2012,2016,RU-6-16-c RU-8-16-c,"R6 --- prtclcru --- Patriots of Russia
R8 --- prtcldru --- Patriots of Russia",2900,RUS,1-perc,1 percent,1 percent,11
RU-6-17-c,Republican party of Russian-Party of people's freedom (Parnas),2012,2012,RU-6-17-c,R6 --- prtclcru --- Republican party of Russian-Party of people's freedom (Parnas),2900,RUS,1-perc,1 percent,1 percent,11
RU-6-18-c,Civic platform,2012,2012,RU-6-18-c,R6 --- prtclcru --- Civic platform,2900,RUS,1-perc,1 percent,1 percent,11
RU-8-17-c,PARNAS,2016,2016,RU-8-17-c,R8 --- prtcldru --- PARNAS,2248,RUS,RPR-PNS,Respublikanskaya partiya Rossii — Partiya narodnoy svobody,Republican Party of Russia — People's Freedom Party,
RU-8-20-c,Communists of Russia,2016,2016,RU-8-20-c,R8 --- prtcldru --- Communists of Russia,6759,RUS,CR,Communists of Russia,Communists of Russia,
RU-8-22-c,Other,2016,2016,RU-8-22-c,R8 --- prtcldru --- Other,2896,RUS,etc,other,other,7
SE-1-1-c,Centre Party,2002,2020,SE-1-1-c SE-2-1-c SE-3-1-c SE-4-1-c SE-5-1-c SE-6-1-c SE-7-1-c SE-8-1-c SE-9-1-c SE-10-1-c,"R1 --- prtclse --- Centre Party
R2 --- prtclse --- Centre Party
R3 --- prtclse --- Centre Party
R4 --- prtclse --- Centre Party
R5 --- prtclase --- Centern
R6 --- prtclbse --- Centern
R7 --- prtclbse --- Centern
R8 --- prtclbse --- Centern
R9 --- prtclcse --- Centern
R10 --- prtcldse --- Centern",199,SWE,B/C,Bondeförbundet / Centerpartiet,Farmers' League / Centre Party,
SE-1-2-c,Liberals,2002,2020,SE-1-2-c SE-2-2-c SE-3-2-c SE-4-2-c SE-5-2-c SE-6-2-c SE-7-2-c SE-8-2-c SE-9-2-c SE-10-3-c,"R1 --- prtclse --- Liberals
R2 --- prtclse --- Liberals
R3 --- prtclse --- Liberals
R4 --- prtclse --- Liberals
R5 --- prtclase --- Folkpartiet liberalerna
R6 --- prtclbse --- Folkpartiet liberalerna
R7 --- prtclbse --- Folkpartiet liberalerna
R8 --- prtclbse --- Folkpartiet liberalerna
R9 --- prtclcse --- Folkpartiet liberalerna
R10 --- prtcldse --- Liberalerna",1274,SWE,Fpl / L,Folkpartiet liberalerna / Liberalerna,Liberal People's Party / The Liberals,
SE-1-3-c,Christian Democrats,2002,2020,SE-1-3-c SE-2-3-c SE-3-3-c SE-4-3-c SE-5-3-c SE-6-3-c SE-7-3-c SE-8-3-c SE-9-3-c SE-10-2-c,"R1 --- prtclse --- Christian Democrats
R2 --- prtclse --- Christian Democrats
R3 --- prtclse --- Christian Democrats
R4 --- prtclse --- Christian Democrats
R5 --- prtclase --- Kristdemokraterna
R6 --- prtclbse --- Kristdemokraterna
R7 --- prtclbse --- Kristdemokraterna
R8 --- prtclbse --- Kristdemokraterna
R9 --- prtclcse --- Kristdemokraterna
R10 --- prtcldse --- Kristdemokraterna",651,SWE,KD,Kristdemokraterna,Christian Democrats,
SE-1-4-c,Green Party,2002,2020,SE-1-4-c SE-2-4-c SE-3-4-c SE-4-4-c SE-5-4-c SE-6-4-c SE-7-4-c SE-8-4-c SE-9-4-c SE-10-4-c,"R1 --- prtclse --- Green Party
R2 --- prtclse --- Green Party
R3 --- prtclse --- Green Party
R4 --- prtclse --- Green Party
R5 --- prtclase --- Miljöpartiet de gröna
R6 --- prtclbse --- Miljöpartiet de gröna
R7 --- prtclbse --- Miljöpartiet de gröna
R8 --- prtclbse --- Miljöpartiet de gröna
R9 --- prtclcse --- Miljöpartiet de gröna
R10 --- prtcldse --- Miljöpartiet de gröna",456,SWE,MP,Miljöpartiet de gröna,Greens,
SE-1-5-c,Conservative,2002,2020,SE-1-5-c SE-2-5-c SE-3-5-c SE-4-5-c SE-5-5-c SE-6-5-c SE-7-5-c SE-8-5-c SE-9-5-c SE-10-5-c,"R1 --- prtclse --- Conservative
R2 --- prtclse --- Conservative
R3 --- prtclse --- Conservative
R4 --- prtclse --- Conservative
R5 --- prtclase --- Moderata samlingspartiet
R6 --- prtclbse --- Moderata samlingspartiet
R7 --- prtclbse --- Moderata samlingspartiet
R8 --- prtclbse --- Moderata samlingspartiet
R9 --- prtclcse --- Moderata samlingspartiet
R10 --- prtcldse --- Moderata samlingspartiet",690,SWE,AV / H / HP / M,Allmänna valmansförbundet / Högern / Högerpartiet / Moderata samlingspartiet,General Electoral League / The Right / Right Wing Party / Moderate Party,
SE-1-6-c,Social Democrats,2002,2020,SE-1-6-c SE-2-6-c SE-3-6-c SE-4-6-c SE-5-6-c SE-6-6-c SE-7-6-c SE-8-6-c SE-9-6-c SE-10-6-c,"R1 --- prtclse --- Social Democrats
R2 --- prtclse --- Social Democrats
R3 --- prtclse --- Social Democrats
R4 --- prtclse --- Social Democrats
R5 --- prtclase --- Socialdemokraterna
R6 --- prtclbse --- Socialdemokraterna
R7 --- prtclbse --- Socialdemokraterna
R8 --- prtclbse --- Socialdemokraterna
R9 --- prtclcse --- Socialdemokraterna
R10 --- prtcldse --- Socialdemokraterna",487,SWE,S,Socialdemokraterna / Sveriges socialdemokratiska arbetareparti,Social Democrats / Social Democratic Workers' Party of Sweden,
SE-1-7-c,Left,2002,2020,SE-1-7-c SE-2-7-c SE-3-7-c SE-4-7-c SE-5-7-c SE-6-7-c SE-7-7-c SE-8-7-c SE-9-7-c SE-10-8-c,"R1 --- prtclse --- Left
R2 --- prtclse --- Left
R3 --- prtclse --- Left
R4 --- prtclse --- Left
R5 --- prtclase --- Vänsterpartiet
R6 --- prtclbse --- Vänsterpartiet
R7 --- prtclbse --- Vänsterpartiet
R8 --- prtclbse --- Vänsterpartiet
R9 --- prtclcse --- Vänsterpartiet
R10 --- prtcldse --- Vänsterpartiet",830,SWE,V/SKP,Vänsterpartiet / Sveriges Komunistiska Parti,Left Party / Communist Party,
SE-1-8-c,Other,2002,2020,SE-1-8-c SE-2-8-c SE-3-8-c SE-4-8-c SE-5-11-c SE-6-11-c SE-7-11-c SE-8-11-c SE-9-10-c SE-10-9-c,"R1 --- prtclse --- Other
R2 --- prtclse --- Other
R3 --- prtclse --- Other
R4 --- prtclse --- Other
R5 --- prtclase --- Annat parti
R6 --- prtclbse --- Annat parti
R7 --- prtclbse --- Annat parti
R8 --- prtclbse --- Annat parti
R9 --- prtclcse --- Annat parti
R10 --- prtcldse --- Annat parti",1887,SWE,etc,other,other,7
SE-5-8-c,FI (Feministiskt initiativ),2010,2018,SE-5-8-c SE-6-8-c SE-7-8-c SE-8-8-c SE-9-8-c,"R5 --- prtclase --- FI (Feministiskt initiativ)
R6 --- prtclbse --- FI (Feministiskt initiativ)
R7 --- prtclbse --- FI (Feministiskt initiativ)
R8 --- prtclbse --- FI (Feministiskt initiativ)
R9 --- prtclcse --- FI (Feministiskt initiativ)",1240,SWE,Fi,Feministiskt initiativ,Feminist Initiative,
SE-5-10-c,Sverigedemokraterna,2010,2020,SE-5-10-c SE-6-10-c SE-7-10-c SE-8-10-c SE-9-9-c SE-10-7-c,"R5 --- prtclase --- Sverigedemokraterna
R6 --- prtclbse --- Sverigedemokraterna
R7 --- prtclbse --- Sverigedemokraterna
R8 --- prtclbse --- Sverigedemokraterna
R9 --- prtclcse --- Sverigedemokraterna
R10 --- prtcldse --- Sverigedemokraterna",409,SWE,SD,Sverigedemokraterna,Sweden Democrats,
SE-6-9-c,Piratpartiet,2012,2016,SE-6-9-c SE-7-9-c SE-8-9-c,"R6 --- prtclbse --- Piratpartiet
R7 --- prtclbse --- Piratpartiet
R8 --- prtclbse --- Piratpartiet",1485,SWE,PP,Piratpartiet,Pirate Party,
