"id_partyfacts","cntry","round","year","country","label","prtvt_count","prtcl_count","prtmb_count","iso3","first","last","label_names","ess_party","ess_party_md5","name_short","name_is_english","name_english","name"
500,"BE",1,2002,"Belgium","PS",129,66,7,"BEL",2002,2012,"PS","be ps","b73890d963c79db0675f5626786ab68e","PS",FALSE,,"PS"
503,"NO",1,2002,"Norway","Conservative Party (H)",330,207,30,"NOR",2002,2012,"Conservative Party (H)","no conservative party (h)","f3f34d069b899eb1ec65b346d17e83b5",,TRUE,"Conservative Party (H)",
513,"HR",4,2008,"Croatia","Istarski demokrtski sabor (IDS)",6,4,0,"HRV",2008,2010,"Istarski demokratski sabor (IDS) --- Istarski demokrtski sabor (IDS)","hr istarski demokrtski sabor (ids)","6350b67ffd8777c5cce019bc56ba5e93","IDS",FALSE,,"Istarski demokrtski sabor (IDS)"
516,"GR",1,2002,"Greece","SYN (Left Wing Coalition)",34,40,0,"GRC",2002,2004,"SYN (Left Wing Coalition)","gr syn (left wing coalition)","58c9fe1fd07662fe755177448866fd05","SYN",TRUE,"SYN (Left Wing Coalition)",
519,"BG",3,2006,"Bulgaria","VMRO",-1,0,1,"BGR",2006,2012,"PP VMRO – Balgarsko natsionalno dvizhenie --- VMRO --- VMRO-BND","bg vmro","a012060fc4c291af0997cb03edb601ee","VMRO",FALSE,,"VMRO"
523,"NL",2,2004,"Netherlands","Europe Transparant",-1,1,-1,"NLD",2004,2004,"Europe Transparant","nl europe transparant","e9fb309100f11ee2171ec9e0df709069",,TRUE,"Europe Transparant",
528,"BE",1,2002,"Belgium","Agalev",91,74,2,"BEL",2002,2012,"Agalev --- Agalev/Groen! --- Groen!","be agalev","b93583301122c612a77a8711cf9df450",,FALSE,,"Agalev"
533,"EE",5,2010,"Estonia","Eesti Keskerakond",268,226,21,"EST",2004,2012,"Eesti Keskerakond --- Estonian Centre Party --- The Estonian Centre Party","ee eesti keskerakond","c14877ca7b6005e71435f1a68d535a7a",,FALSE,,"Eesti Keskerakond"
536,"GB",1,2002,"United Kingdom","Conservative",386,280,23,"GBR",2002,2012,"Conservative --- Conservative ","gb conservative","1bc651a6216d60d1c7ba70d674964cc3",,TRUE,"Conservative",
539,"LU",1,2002,"Luxembourg","Parti Chrétien Social (PCS)",234,186,48,"LUX",2002,2004,"Parti Chrétien Social (PCS)","lu parti chrétien social (pcs)","af1e3d614c46bb1fcbfbd28d5c9f86a1","PCS",TRUE,"Parti Chrétien Social (PCS)",
553,"BE",1,2002,"Belgium","Vlaams Blok",78,58,5,"BEL",2002,2006,"Vlaams Blok","be vlaams blok","956a41fbb2177520b8a076488aaf2087",,FALSE,,"Vlaams Blok"
556,"LT",4,2008,"Lithuania","Electoral Action of Poles in Lithuania (LLRA)",-2,-2,-2,"LTU",2008,2012,"Electoral Action of Poles in Lithuania (LLRA)","lt electoral action of poles in lithuania (llra)","7c7d06ec5c71e9767accc5a40ce9abd2","LLRA",TRUE,"Electoral Action of Poles in Lithuania (LLRA)",
557,"IL",1,2002,"Israel","Shinuy",53,95,4,"ISR",2002,2008,"Shinui --- Shinuy","il shinuy","1eca3494215178659afac28be2501af9",,FALSE,,"Shinuy"
560,"SK",2,2004,"Slovakia","HZDS Movement for a Democratic Slovakia ",229,127,13,"SVK",2004,2008,"HZDS Movement for a Democratic Slovakia  --- Movement for a Democratic Slovakia (HZDS)","sk hzds movement for a democratic slovakia ","c5e4139b93969ed5e85f70935c18fff5","HZDS",TRUE,"HZDS Movement for a Democratic Slovakia ",
562,"IE",1,2002,"Ireland","Labour",165,124,16,"IRL",2002,2012,"Labour --- Labour Party","ie labour","6088b12d4b49959daa24d264d09b0284",,TRUE,"Labour",
563,"CY",3,2006,"Cyprus","Democratic Rally (DHSY)",227,204,39,"CYP",2006,2012,"Democratic Rally (DHSY) --- Democratic Rally (DISY)","cy democratic rally (dhsy)","d38a5f56c61f4c0b8667ce0da16fef79","DHSY",TRUE,"Democratic Rally (DHSY)",
564,"IL",5,2010,"Israel","Ya'Hadut Ha'Tora",54,43,1,"ISR",2002,2012,"United Torah Judaism --- Ya'Hadut Ha'Tora --- Yahadut-hatora, Agudat-Isarel, Degel-hatora","il ya'hadut ha'tora","7dad762cd7714d47079ab3499527fa87",,FALSE,,"Ya'Hadut Ha'Tora"
572,"TR",2,2004,"Turkey","SP-Saadet Partisi",9,6,0,"TUR",2004,2008,"Saadet Partisi (SP) --- SP-Saadet Partisi","tr sp-saadet partisi","456b83f411a67d460f615fa7b07689f0","SP",FALSE,,"SP-Saadet Partisi"
573,"DE",1,2002,"Germany","FDP",82,53,2,"DEU",2002,2012,"FDP --- Liberal Democratic Party (FDP)","de fdp","97efb32559ed0ffa7d8b7b7c249f2f3a","FDP",FALSE,,"FDP"
582,"SK",2,2004,"Slovakia","SDKU Slovak Democratic Christian Union ",163,65,2,"SVK",2004,2004,"SDKU Slovak Democratic Christian Union ","sk sdku slovak democratic christian union ","85ec6244873cf71c89f08e5dae98a234","SDKU",TRUE,"SDKU Slovak Democratic Christian Union ",
599,"AT",3,2006,"Austria","BZÖ",25,13,0,"AUT",2006,2008,"BZÖ","at bzö","56a0af5f09c3be600ddedaeabfe897c5","BZ",FALSE,,"BZÖ"
601,"GB",3,2006,"United Kingdom","Uk Independence Party",7,5,1,"GBR",2006,2006,"Uk Independence Party","gb uk independence party","c4fd2d85a96184c9dfdddceec9849c41",,TRUE,"Uk Independence Party",
602,"PL",4,2008,"Poland","Polish Peasants Party",60,28,4,"POL",2002,2012,"Polish Peasants Party --- Polish Peasants' Party --- Polskie Stronnictwo Ludowe --- Polskie Stronnictwo Ludowe-PSL","pl polish peasants party","6e556c2d0a37223d8b48c93b26fd045e",,TRUE,"Polish Peasants Party",
604,"BE",2,2004,"Belgium","CD&V",193,119,18,"BEL",2004,2012,"CD&V","be cd&v","f7cfd2e4871b24afe79e5f54f8cf90ee","CD",FALSE,,"CD&V"
605,"AT",1,2002,"Austria","LIF",15,8,1,"AUT",2002,2008,"LIF","at lif","5906874832083b924e0d47f2e8858b25","LIF",FALSE,,"LIF"
608,"IL",5,2010,"Israel","Mifleget Ha' Avoda",153,65,10,"ISR",2008,2012,"HaAvoda- the Israeli Labor Party --- Mifleget Ha' Avoda --- Mifleget Ha' Avoda ","il mifleget ha' avoda","60dd5b01fd63d4c35ac9460d8126ba79",,FALSE,,"Mifleget Ha' Avoda"
611,"ES",2,2004,"Spain","Nafarroa-Bai (NA-BAI)",0,0,0,"ESP",2004,2010,"Nafarroa-Bai (NA-BAI)","es nafarroa-bai (na-bai)","ad60c71b13dac572eaa3cef1f0775a83","NA",FALSE,,"Nafarroa-Bai (NA-BAI)"
617,"FR",1,2002,"France","LO (Lutte ouvričre)",15,9,0,"FRA",2002,2012,"LO (Lutte ouvričre) --- LO (Lutte Ouvričre)","fr lo (lutte ouvričre)","c0662cbcabae971c57b4d688b1a4c08d","LO",FALSE,,"LO (Lutte ouvričre)"
622,"BE",1,2002,"Belgium","CVP",247,134,33,"BEL",2002,2002,"CVP","be cvp","a5bc042842dc9eeff75cd8902d9f8fe0","CVP",FALSE,,"CVP"
631,"CH",1,2002,"Switzerland","Federal Democratic Union",6,7,0,"CHE",2002,2012,"Federal Democratic Union","ch federal democratic union","27e935910cb95cc985c692be919c3b59",,TRUE,"Federal Democratic Union",
633,"BE",1,2002,"Belgium","PSC",56,44,7,"BEL",2002,2012,"CDH --- PSC","be psc","fa4d199d5b309711032659cbd1bc8a1c","PSC",FALSE,,"PSC"
635,"BG",3,2006,"Bulgaria","DP",-1,0,0,"BGR",2006,2008,"Demokratska Stranka (DS)","bg dp","cb2ce5a988fe58f96d52073d3eb74b4b","DP",FALSE,,"DP"
639,"BE",5,2010,"Belgium","Parti Populaire",8,0,0,"BEL",2010,2012,"Parti Populaire","be parti populaire","2a5a50ea40ed221700afcf24aed4e5c2",,FALSE,,"Parti Populaire"
642,"GB",3,2006,"United Kingdom","Progressive Unionist Party ",0,0,0,"GBR",2002,2012,"Progressive Unionist Party  --- Progressive Unionist Party (nir)","gb progressive unionist party ","7c84c6bb8cf3c8e1793b33097903c1be",,TRUE,"Progressive Unionist Party ",
651,"SE",5,2010,"Sweden","Kristdemokraterna",60,39,9,"SWE",2002,2012,"Christian democrats --- Christian Democrats --- Kristdemokraterna","se kristdemokraterna","9ffe00ae21f2f059997659ba44cbe674",,FALSE,,"Kristdemokraterna"
655,"PT",1,2002,"Portugal","PS - Partido Socialista",324,368,17,"PRT",2002,2012,"Partido Socialista (PS) --- PS - Partido Socialista","pt ps - partido socialista","8f45b27d07e711653033bc23f1ed5c3f","PS",FALSE,,"PS - Partido Socialista"
659,"BG",5,2010,"Bulgaria","PP Zelenite",3,-1,-1,"BGR",2010,2012,"PP „Zelena partia” (Aleksandar Karakachanov) --- PP Zelenite","bg pp zelenite","0beabcee14cdb9b59f93ca782ce95c42","PP",FALSE,,"PP Zelenite"
660,"RO",4,2008,"Romania","PD-L",517,319,41,"ROU",2008,2008,"PD-L","ro pd-l","0c8710969b0615991b42f11d4d140503","PD",FALSE,,"PD-L"
661,"BG",5,2010,"Bulgaria","Sotsialdemokrati",0,-1,-1,"BGR",2010,2010,"Sotsialdemokrati","bg sotsialdemokrati","83d3644b54f81c83211c14a6c2ade2af",,FALSE,,"Sotsialdemokrati"
667,"GB",3,2006,"United Kingdom","Democratic Unionist Party",10,8,0,"GBR",2002,2012,"Democratic Unionist Party --- Democratic Unionist Party (nir)","gb democratic unionist party","f7b9c4ad325f3e6d7610a280b83a91da",,TRUE,"Democratic Unionist Party",
669,"CH",4,2008,"Switzerland","Swiss labor party",5,7,0,"CHE",2002,2012,"Swiss labor party --- Swiss Labour Party","ch swiss labor party","8d4ad1c8d9469385f4217c6f1a18bf71",,TRUE,"Swiss labor party",
675,"GB",1,2002,"United Kingdom","Plaid Cymru",12,8,1,"GBR",2002,2012,"Plaid Cymru","gb plaid cymru","59c5da60d86ee62903c870ec9fcddf52",,FALSE,,"Plaid Cymru"
676,"CZ",4,2008,"Czech Republic","KDU-CSL",71,66,13,"CZE",2002,2010,"KDU-CSL --- KDU-CSL Christian Democratic P.","cz kdu-csl","7cad084f2b31eb344746da4fdf232e3b","KDU",FALSE,,"KDU-CSL"
677,"NO",1,2002,"Norway","Coast Party (KYST)",12,2,0,"NOR",2002,2012,"Coast Party (KYST) --- Coastal Party (KYST)","no coast party (kyst)","d4f5fdf8700fb78ae779f0d505bdd476","KYST",TRUE,"Coast Party (KYST)",
685,"EE",4,2008,"Estonia","Pro Patria and Res Publica Union",133,99,11,"EST",2008,2012,"Erakond Isamaa ja Res Publica Liit --- Pro Patria and Res Publica Union","ee pro patria and res publica union","9376b4e143f44412def66070437c3081",,TRUE,"Pro Patria and Res Publica Union",
690,"SE",1,2002,"Sweden","Conservative",232,190,33,"SWE",2002,2012,"Conservative --- Moderata samlingspartiet","se conservative","7f1210c2bfba50fc6882c8e8248cdf32",,TRUE,"Conservative",
701,"LV",3,2006,"Latvia","Greens and Farmers Union",-2,-2,-2,"LVA",2006,2008,"Greens and Farmers Union","lv greens and farmers union","4e37ea7b48f93f449630dbf010d1e518",,TRUE,"Greens and Farmers Union",
703,"FI",1,2002,"Finland","Christian Democrats",33,37,6,"FIN",2002,2012,"Christian Democrats","fi christian democrats","d358e947e0ab3420458760e1cfa1a75c",,TRUE,"Christian Democrats",
705,"NO",1,2002,"Norway","Christian Democratic Party (Krf)",209,117,32,"NOR",2002,2012,"Christian Democratic Party (Krf) --- Christian Democratic Party (KRF)","no christian democratic party (krf)","8ca2f172116d629a80c4b967d69f4b90",,TRUE,"Christian Democratic Party (Krf)",
709,"BG",4,2008,"Bulgaria","OBT",-1,0,0,"BGR",2008,2008,"OBT","bg obt","46e45bda306984dd2e049e76655c23e3","OBT",FALSE,,"OBT"
714,"NL",6,2012,"Netherlands","50Plus",31,15,,"NLD",2012,2012,"50Plus","nl 50plus","13b1a64c9663ba9dbf34522845a3ab07",,FALSE,,"50Plus"
719,"NO",1,2002,"Norway","Socialist left party (SV)",202,175,11,"NOR",2002,2012,"Socialist left party (SV) --- Socialist Left Party (SV)","no socialist left party (sv)","689b7eaea3bfd097a0fa930b90c7545a","SV",TRUE,"Socialist left party (SV)",
720,"DE",1,2002,"Germany","Republikaner",9,9,1,"DEU",2002,2012,"Die Republikaner --- Republican Party (Republikaner) --- Republikaner","de republikaner","140d9082c72495cdfc32894edfe49a7c",,FALSE,,"Republikaner"
727,"PL",4,2008,"Poland","Self-defence",19,1,1,"POL",2002,2010,"Samoobrona RP --- Samoobrona Rzeczypospolitej Polskiej --- Self-defence","pl self-defence","a34e1072051b23f7d8d1eb6e8d28904f",,TRUE,"Self-defence",
730,"SK",3,2006,"Slovakia","Slovak National Party (SNS)",105,92,4,"SVK",2006,2010,"Slovak National Party (SNS)","sk slovak national party (sns)","8e4896f0a749916fec7bf2e330a19830","SNS",TRUE,"Slovak National Party (SNS)",
731,"PL",6,2012,"Poland","Palikot Movement",48,17,,"POL",2012,2012,"Palikot Movement","pl palikot movement","2f450f21622b0aceee740c10a5d7a251",,TRUE,"Palikot Movement",
747,"BG",3,2006,"Bulgaria","BZNS",-1,7,5,"BGR",2006,2012,"BZNS --- BZNS-NS --- PP BZNS","bg bzns","f42170d8e57a40bb23637f9b6af966c5","BZNS",FALSE,,"BZNS"
750,"IT",1,2002,"Italy","SDI",-1,2,2,"ITA",2002,2002,"SDI","it sdi","b9119be87e7adb46344cae36dd125953","SDI",FALSE,,"SDI"
756,"BE",4,2008,"Belgium","CD&V + N-VA",295,-1,-1,"BEL",2008,2008,"CD&V + N-VA","be cd&v + n-va","164fc579465e8f11334ec6d771f8db8a","CD",FALSE,,"CD&V + N-VA"
757,"BG",3,2006,"Bulgaria","BSP",404,352,50,"BGR",2006,2012,"Balgarska sotsialisticheska partia (BSP) --- BSP","bg bsp","9a46566505337658b94f7d5a6d188975","BSP",FALSE,,"BSP"
758,"IL",1,2002,"Israel","Meretz",116,126,7,"ISR",2002,2012,"Meretz","il meretz","de3416d59111f2eed2a1ae5ce3193c81",,FALSE,,"Meretz"
760,"BG",3,2006,"Bulgaria","GERB",-1,42,0,"BGR",2006,2012,"GERB --- PP GERB","bg gerb","3839f9c08baf76120b34081eda70e855","GERB",FALSE,,"GERB"
762,"GB",3,2006,"United Kingdom","Social Democratic and Labour Party ",7,6,0,"GBR",2002,2012,"Social Democratic and Labour Party  --- Social Democratic and Labour Party (nir)","gb social democratic and labour party ","8d1d1ed30eb6e0530da6c5f7f9f6a814",,TRUE,"Social Democratic and Labour Party ",
764,"SI",2,2004,"Slovenia","Slovene Peoples Party - SLS",29,15,5,"SVN",2002,2012,"Slovene People's Party (SLS) --- Slovene Peoples Party - SLS","si slovene peoples party - sls","124b096e486cfbf493e03ccce4793380","SLS",TRUE,"Slovene Peoples Party - SLS",
779,"EE",2,2004,"Estonia","Pro Patria Union",78,56,3,"EST",2004,2006,"Pro Patria Union","ee pro patria union","9cb874d8c8d72cebdce0fc2b87ab17df",,TRUE,"Pro Patria Union",
789,"BE",2,2004,"Belgium","MR",141,108,15,"BEL",2004,2012,"MR","be mr","e64577b30314f96265be9bf128e0b3de","MR",FALSE,,"MR"
790,"EE",2,2004,"Estonia","Estonian Christian Peoples Party",1,0,0,"EST",2004,2012,"Erakond Eesti Kristlikud Demokraadid --- Estonian Christian Peoples Party --- Party of Estonian Christian Democrats","ee estonian christian peoples party","1d1d16d3280ceb5cce45b28c2dfe2a05",,TRUE,"Estonian Christian Peoples Party",
794,"GR",1,2002,"Greece","ND (New Democracy)",528,480,55,"GRC",2002,2010,"ND (New Democracy) --- New Democracy - ND --- New Democracy (ND)","gr nd (new democracy)","ffebd781bcf2f144a286919d66225233","ND",TRUE,"ND (New Democracy)",
800,"DK",1,2002,"Denmark","Centrum-Demokraterne",21,7,0,"DNK",2002,2006,"Centrum-Demokraterne","dk centrum-demokraterne","ab8ac56ccb09e7fe16da23c93b69fc0d",,FALSE,,"Centrum-Demokraterne"
802,"IT",6,2012,"Italy","Partido Democratico (PD)",203,139,,"ITA",2012,2012,"Partido Democratico (PD)","it partido democratico (pd)","2ada4026a37000f16557d0b558f9bb5c","PD",FALSE,,"Partido Democratico (PD)"
813,"IT",1,2002,"Italy","Alleanza Nazionale",65,56,5,"ITA",2002,2004,"Alleanza Nazionale","it alleanza nazionale","8a72a59aa7688e54eade696745b50dc0",,FALSE,,"Alleanza Nazionale"
818,"TR",4,2008,"Turkey","T. Komunist Partisi (TKP)",1,3,0,"TUR",2008,2008,"T. Komunist Partisi (TKP)","tr t. komunist partisi (tkp)","802ad2d9a8c8ecf17c312d89b1aa23ce","TKP",FALSE,,"T. Komunist Partisi (TKP)"
819,"AL",6,2012,"Albania","Partia Republikane e Shqipërisë (PR)",3,5,,"ALB",2012,2012,"Partia Republikane e Shqipërisë (PR)","al partia republikane e shqipërisë (pr)","977239329ef83da82303d03440c12f45","PR",FALSE,,"Partia Republikane e Shqipërisë (PR)"
821,"EE",5,2010,"Estonia","Eesti Reformierakond",315,211,17,"EST",2004,2012,"Eesti Reformierakond --- Estonian Reform Party","ee eesti reformierakond","d1cf2bc31599bcbab171baee2a400089",,FALSE,,"Eesti Reformierakond"
828,"NL",1,2002,"Netherlands","Party for Freedom and Democracy",277,223,22,"NLD",2002,2012,"Party for Freedom and Democracy --- People's Party for Freedom and Democracy","nl party for freedom and democracy","b7e77c62754316fe1b88febbb3fab032",,TRUE,"Party for Freedom and Democracy",
830,"SE",1,2002,"Sweden","Left",144,130,10,"SWE",2002,2012,"Left --- Vänsterpartiet","se left","3db4ad8b9d810e339d6b94aa9123d499",,TRUE,"Left",
831,"EE",6,2012,"Estonia","Eesti Vabaduspartei – Pőllumeeste Kogu",2,0,,"EST",2012,2012,"Eesti Vabaduspartei – Pőllumeeste Kogu","ee eesti vabaduspartei – pőllumeeste kogu","a01e5b986e16899e794f9ffe006de343",,FALSE,,"Eesti Vabaduspartei – Pőllumeeste Kogu"
836,"IT",1,2002,"Italy","Comunisti Italiani",9,6,0,"ITA",2002,2004,"Comunisti Italiani","it comunisti italiani","d17bdb32ca802f514dc68f072c963aa5",,FALSE,,"Comunisti Italiani"
848,"ES",1,2002,"Spain","Esquerra Repubicana de Catalunya (ERC)",12,12,0,"ESP",2002,2012,"Esquerra Repubicana de Catalunya (ERC) --- Esquerra Republicana de Catalunya (ERC)","es esquerra repubicana de catalunya (erc)","d899609687fc718c1f103a32a431320f","ERC",FALSE,,"Esquerra Repubicana de Catalunya (ERC)"
851,"IT",1,2002,"Italy","Verdi",-1,12,0,"ITA",2002,2004,"Verdi --- Verdi e Sdi (Girasole) --- Verdi e SDI (Girasole)","it verdi","f8b6f630f7952de663cebca67c765fbd",,FALSE,,"Verdi"
855,"GB",3,2006,"United Kingdom","British National Party",8,17,3,"GBR",2006,2006,"British National Party","gb british national party","001844f3203c636beb2a1b88f3ecb511",,TRUE,"British National Party",
857,"PT",1,2002,"Portugal","PCTP/MRPP - Partido Comunista dos Trabalhadores Po",1,2,0,"PRT",2002,2012,"Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP-MRPP) --- PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses - Movimento Reorganizativo do Proletariado Portuguęs --- PCTP/MRPP - Partido Comunista dos Trabalhadores Po","pt pctp/mrpp - partido comunista dos trabalhadores po","d4f1c9df1559f74602a98ebc684bc0ef","PCTP",FALSE,,"PCTP/MRPP - Partido Comunista dos Trabalhadores Po"
858,"CY",3,2006,"Cyprus","The Cyprus Green Party",14,8,1,"CYP",2006,2012,"The Cyprus Green Party","cy the cyprus green party","27c84dc775ddfa4968c5a03de50dcbca",,TRUE,"The Cyprus Green Party",
859,"HU",3,2006,"Hungary","Munkáspárt",1,-1,-1,"HUN",2002,2012,"Munkaspart --- Munkáspárt --- MUNKÁSPÁRT --- Munkáspárt (Magyar Kommunista Munkáspárt) --- MUNKÁSPÁRT 2006 --- WP-Workers Party","hu munkáspárt","63df41153413e5148db5347327f7546c",,FALSE,,"Munkáspárt"
863,"PL",1,2002,"Poland","Akcja Wyborcza Solidarnosc Prawicy",91,-1,-1,"POL",2002,2004,"Akcja Wyborcza Solidarnosc Prawicy","pl akcja wyborcza solidarnosc prawicy","4458adf8d412baf227d41ff88d815297",,FALSE,,"Akcja Wyborcza Solidarnosc Prawicy"
869,"EE",2,2004,"Estonia","Estonian Social-Democratic Labour Party",0,0,0,"EST",2004,2004,"Estonian Social-Democratic Labour Party","ee estonian social-democratic labour party","a679822fb7b37b7757c0484013316e98",,TRUE,"Estonian Social-Democratic Labour Party",
876,"PL",5,2010,"Poland","Right of the Republic",-1,1,0,"POL",2010,2010,"Right of the Republic","pl right of the republic","5c555b353d3ac4832cf9b5ebdd5e22f0",,TRUE,"Right of the Republic",
878,"IT",1,2002,"Italy","Democratici di Sinistra",167,120,20,"ITA",2002,2004,"Democratici di sinistra --- Democratici di Sinistra","it democratici di sinistra","5628d199d971169ec8943c7daa8fdd3e",,FALSE,,"Democratici di Sinistra"
881,"SI",4,2008,"Slovenia","LIPA  - Party",6,0,0,"SVN",2008,2010,"LIPA  - Party","si lipa  - party","c526a7c22b073a7b988846af55577bcd","LIPA",TRUE,"LIPA  - Party",
884,"CZ",1,2002,"Czech Republic","Association of Independents",20,22,1,"CZE",2002,2004,"Association of Independents","cz association of independents","71030db3a78352d6b8175e99948a9154",,TRUE,"Association of Independents",
886,"PT",2,2004,"Portugal","PEV - Partido Ecologista os Verdes",-1,0,-1,"PRT",2004,2004,"PEV - Partido Ecologista os Verdes","pt pev - partido ecologista os verdes","350e4829419e85fb53fefb2a626ff929","PEV",FALSE,,"PEV - Partido Ecologista os Verdes"
888,"IT",1,2002,"Italy","Nuovo PSI",6,5,0,"ITA",2002,2004,"Nuovo PSI","it nuovo psi","01388a7f096dd2a7e7f5ed2a181ac2e4","PSI",FALSE,,"Nuovo PSI"
899,"TR",4,2008,"Turkey","Demokrat Parti (DP)",34,19,4,"TUR",2008,2008,"Demokrat Parti (DP)","tr demokrat parti (dp)","a219f3b51a2afec556b8c72da0e79a36","DP",FALSE,,"Demokrat Parti (DP)"
901,"FI",1,2002,"Finland","The Centre Party",316,244,77,"FIN",2002,2012,"The Centre Party","fi the centre party","5a84e68c93a9ded90f2b77d1616fade9",,TRUE,"The Centre Party",
904,"CZ",1,2002,"Czech Republic","PB Right Block",1,1,1,"CZE",2002,2004,"PB Right Block","cz pb right block","68771109b31f9f3ffce466a2f08e447c","PB",TRUE,"PB Right Block",
905,"CZ",1,2002,"Czech Republic","US Freedom Union",-1,34,4,"CZE",2002,2004,"US Freedom Union","cz us freedom union","0e8a49245b804cb1e50aa5a2780d0002","US",TRUE,"US Freedom Union",
910,"HU",3,2006,"Hungary","SZDSZ",31,28,0,"HUN",2002,2012,"FFD-Free Democrats --- SZDSZ --- SZDSZ (Szabad Demokraták Szövetsége - A Magyar Liberális Párt)","hu szdsz","c35009a8bdbd881b520ce601df6c8589","SZDSZ",FALSE,,"SZDSZ"
913,"PL",6,2012,"Poland","Congress of the New Right",14,17,,"POL",2006,2012,"Congress of the New Right --- Platforma Janusza Korwin-Mikke","pl congress of the new right","4c8fe2d45defd670b19f21161f9df574",,TRUE,"Congress of the New Right",
919,"PL",1,2002,"Poland","Stronnictwo Demokratyczne-SD",-1,0,0,"POL",2002,2002,"Stronnictwo Demokratyczne-SD","pl stronnictwo demokratyczne-sd","a8d32f0157ff5d148c325fd02f884668","SD",FALSE,,"Stronnictwo Demokratyczne-SD"
924,"IE",1,2002,"Ireland","Progressive Democrats",49,32,0,"IRL",2002,2008,"Progressive Democrats","ie progressive democrats","813f084d3afba85686dcdbf13715f77e",,TRUE,"Progressive Democrats",
930,"IL",1,2002,"Israel","Hadash",68,64,7,"ISR",2002,2012,"Hadash","il hadash","781176c9bf00292c2ce4a2961f09ec46",,FALSE,,"Hadash"
953,"IL",1,2002,"Israel","Haehud haleumi",29,38,2,"ISR",2002,2012,"Ha'ihud HaLeumi --- Haehud haleumi","il haehud haleumi","5971a4f4525c34a5ce9fbfdddd533d1d",,FALSE,,"Haehud haleumi"
962,"IT",1,2002,"Italy","CCD-CDU",-1,12,1,"ITA",2002,2004,"CCD-CDU --- CCD-CDU (Biancofiore)","it ccd-cdu","ca0c0d5e0012ee584ea97d5cd57e6da9","CCD",FALSE,,"CCD-CDU"
964,"IS",2,2004,"Iceland","Progressive Party",92,39,25,"ISL",2004,2012,"Framsóknarflokkinn --- Progressive Party","is progressive party","918aca50764f90a53d2183580dc4044b",,TRUE,"Progressive Party",
965,"GR",2,2004,"Greece","LAOS (Popular Orthodox Party)",20,11,2,"GRC",2004,2010,"LAOS (Popular Orthodox Party) --- Popular Orthodox Rally - LAOS --- The Popular Orthodox Rally (LAOS)","gr laos (popular orthodox party)","7c6a35a575b4cc76b8122bfef17a8adf","LAOS",TRUE,"LAOS (Popular Orthodox Party)",
972,"CZ",1,2002,"Czech Republic","RMS Republicans of Miroslav Sladek",1,2,0,"CZE",2002,2004,"RMS Republicans of Miroslav Sladek","cz rms republicans of miroslav sladek","11849f315f6150d7e10fee802d446b5b","RMS",TRUE,"RMS Republicans of Miroslav Sladek",
975,"SI",1,2002,"Slovenia","Liberal Democracy of Slovenia (LDS)",403,170,11,"SVN",2002,2012,"Liberal Democracy of Slovenia - LDS --- Liberal Democracy of Slovenia (LDS)","si liberal democracy of slovenia (lds)","121815d10d538aebf7368d6615341fd4","LDS",TRUE,"Liberal Democracy of Slovenia (LDS)",
982,"BG",3,2006,"Bulgaria","DPS",79,56,6,"BGR",2006,2012,"DPS --- DPS - Dvijenie za prava i svobodi --- Dvijenie za Prava i Svobodi --- Dvizhenie za prava i svobodi (DPS)","bg dps","4b2371dbc438e95fcebb0614a5ce19c6","DPS",FALSE,,"DPS"
986,"GB",1,2002,"United Kingdom","Scottish National Party",25,22,2,"GBR",2002,2012,"Scottish National Party","gb scottish national party","1cf6f289e57d09a3f9441e2b1c1f72bb",,TRUE,"Scottish National Party",
988,"PL",3,2006,"Poland","Dom Ojczysty",1,0,0,"POL",2006,2006,"Dom Ojczysty","pl dom ojczysty","361ee7ebd05ec8c5ca2a2e3bae415a82",,FALSE,,"Dom Ojczysty"
994,"NL",2,2004,"Netherlands","United Senior People Party",-1,1,-1,"NLD",2004,2004,"United Senior People Party","nl united senior people party","19d3bf3e4eaeea22fe5ff9146ad995f0",,TRUE,"United Senior People Party",
996,"AT",3,2006,"Austria","KPÖ",8,7,0,"AUT",2006,2008,"KPÖ","at kpö","0a13eab977aba6311eca01affc71b966","KP",FALSE,,"KPÖ"
1006,"CH",1,2002,"Switzerland","Green Party",60,73,3,"CHE",2002,2012,"Green party --- Green Party","ch green party","4d53e1fbb39c86f5deb202a81af5f70d",,TRUE,"Green Party",
1008,"CZ",1,2002,"Czech Republic","ODA Civic Democratic Alliance",10,3,0,"CZE",2002,2004,"ODA Civic Democratic Alliance","cz oda civic democratic alliance","bfd22ff78f75b9548e722ab3bff86820","ODA",TRUE,"ODA Civic Democratic Alliance",
1011,"ES",1,2002,"Spain","Bloque Nacionalista Galego (BNG)",5,5,0,"ESP",2002,2012,"Bloque Nacionalista Galego (BNG)","es bloque nacionalista galego (bng)","76804600db90fa90fe6d607a889c5d7a","BNG",FALSE,,"Bloque Nacionalista Galego (BNG)"
1015,"SI",6,2012,"Slovenia","Party for Sustainable Development - TRS",3,7,,"SVN",2012,2012,"Party for Sustainable Development - TRS","si party for sustainable development - trs","b8d2b1d039fa70358db743fbc61a278b","TRS",TRUE,"Party for Sustainable Development - TRS",
