cntry,essround,variable,ess_id,party,party_id,name_check
FR,5,prtvtbfr,20,Refusal,NA,NA
FR,5,prtvtbfr,21,Don't know,NA,NA
FR,6,prtvtcfr,1,Nouveau Centre,FR-5-6, Nouveau Centre 
FR,6,prtvtcfr,2,FN (Front National),FR-7-2,FN Front National 
FR,6,prtvtcfr,3,PR (Parti Radical Valoisien),FR-6-3,PR Parti Radical Valoisien 
FR,6,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),FR-6-4,NPA Nouveau Parti Anti-Capitaliste 
FR,6,prtvtcfr,5,LO (Lutte Ouvrière),FR-5-12, Les Verts 
FR,6,prtvtcfr,5,LO (Lutte Ouvrière),FR-3-5,LO Lutte Ouvrière 
FR,6,prtvtcfr,6,FDG (Front de Gauche),FR-6-6,FDG Front de Gauche 
FR,6,prtvtcfr,7,Parti Radical de Gauche,FR-6-7,PRG Parti Radical de Gauche 
FR,6,prtvtcfr,8,MPF (Mouvement pour la France),FR-3-8,MPF Mouvement pour la France 
FR,6,prtvtcfr,9,PS (Parti Socialiste),FR-6-9,PS Parti Socialiste 
FR,6,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),FR-1-2,DL/UMP Démocratie Libérale/ L’Union 
FR,6,prtvtcfr,11,MODEM (Mouvement Démocrate),FR-7-11,MODEM Mouvement Démocrate 
FR,6,prtvtcfr,12,EELV (Europe Ecologie Les Verts),FR-7-12,EELV Les Verts – Europe Ecologie 
FR,6,prtvtcfr,13,Autres mouvements écologistes,FR-5-13, Autres mouvements écologistes 
FR,6,prtvtcfr,14,Autre,FR-1-16, Autre 
FR,6,prtvtcfr,15,Blanc,FR-5-17, Blanc 
FR,6,prtvtcfr,16,Nul,FR-6-16, Nul 
FR,6,prtvtcfr,17,Not applicable,NA,NA
FR,6,prtvtcfr,18,Refusal,NA,NA
FR,6,prtvtcfr,19,Don't know,NA,NA
FR,7,prtvtcfr,1,Nouveau Centre,FR-5-6, Nouveau Centre 
FR,7,prtvtcfr,2,FN (Front National),FR-7-2,FN Front National 
FR,7,prtvtcfr,3,PR (Parti Radical Valoisien),FR-6-3,PR Parti Radical Valoisien 
FR,7,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),FR-6-4,NPA Nouveau Parti Anti-Capitaliste 
FR,7,prtvtcfr,5,LO (Lutte Ouvrière),FR-5-12, Les Verts 
FR,7,prtvtcfr,5,LO (Lutte Ouvrière),FR-3-5,LO Lutte Ouvrière 
FR,7,prtvtcfr,6,FDG (Front de Gauche),FR-6-6,FDG Front de Gauche 
FR,7,prtvtcfr,7,Parti Radical de Gauche,FR-6-7,PRG Parti Radical de Gauche 
FR,7,prtvtcfr,8,MPF (Mouvement pour la France),FR-3-8,MPF Mouvement pour la France 
FR,7,prtvtcfr,9,PS (Parti Socialiste),FR-6-9,PS Parti Socialiste 
FR,7,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),FR-1-2,DL/UMP Démocratie Libérale/ L’Union 
FR,7,prtvtcfr,11,MODEM (Mouvement Démocrate),FR-7-11,MODEM Mouvement Démocrate 
FR,7,prtvtcfr,12,EELV (Europe Ecologie Les Verts),FR-7-12,EELV Les Verts – Europe Ecologie 
FR,7,prtvtcfr,13,Autres mouvements écologistes,FR-5-13, Autres mouvements écologistes 
FR,7,prtvtcfr,14,Autre,FR-1-16, Autre 
FR,7,prtvtcfr,15,Blanc,FR-5-17, Blanc 
FR,7,prtvtcfr,16,Nul,FR-6-16, Nul 
FR,7,prtvtcfr,17,Not applicable,NA,NA
FR,7,prtvtcfr,18,Refusal,NA,NA
FR,7,prtvtcfr,19,Don't know,NA,NA
GB,1,prtvtgb,1,Conservative,GB-5-1, Conservative Conservative
GB,1,prtvtgb,2,Labour,GB-2-2, Labour Labour
GB,1,prtvtgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,1,prtvtgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,1,prtvtgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,1,prtvtgb,6,Green Party,GB-7-6, Green Party Green Party
GB,1,prtvtgb,7,Other,NA,NA
GB,1,prtvtgb,8,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,1,prtvtgb,9,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,1,prtvtgb,10,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,1,prtvtgb,11,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,1,prtvtgb,12,Alliance Party (nir),GB-1-12,  Alliance Party (nir)
GB,1,prtvtgb,14,United Kingdom Unionist Party (nir),GB-1-14,  United Kingdom Unionist Party (nir)
GB,1,prtvtgb,15,Women's Coalition (nir),GB-1-15,  Women's Coalition (nir)
GB,1,prtvtgb,20,Not applicable,NA,NA
GB,1,prtvtgb,21,Refusal,NA,NA
GB,1,prtvtgb,22,Don't know,NA,NA
GB,2,prtvtgb,1,Conservative,GB-5-1, Conservative Conservative
GB,2,prtvtgb,2,Labour,GB-2-2, Labour Labour
GB,2,prtvtgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,2,prtvtgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,2,prtvtgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,2,prtvtgb,6,Green Party,GB-7-6, Green Party Green Party
GB,2,prtvtgb,7,Other,NA,NA
GB,2,prtvtgb,8,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,2,prtvtgb,9,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,2,prtvtgb,10,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,2,prtvtgb,11,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,2,prtvtgb,19,Other (nir),GB-2-19,  Other (nir)
GB,2,prtvtgb,20,Not applicable,NA,NA
GB,2,prtvtgb,21,Refusal,NA,NA
GB,2,prtvtgb,22,Don't know,NA,NA
GB,4,prtvtgb,1,Conservative,GB-5-1, Conservative Conservative
GB,4,prtvtgb,2,Labour,GB-2-2, Labour Labour
GB,4,prtvtgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,4,prtvtgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,4,prtvtgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,4,prtvtgb,6,Green Party,GB-7-6, Green Party Green Party
GB,4,prtvtgb,7,Other,NA,NA
GB,4,prtvtgb,8,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,4,prtvtgb,9,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,4,prtvtgb,10,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,4,prtvtgb,11,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,4,prtvtgb,12,Alliance Party (nir),GB-1-12,  Alliance Party (nir)
GB,4,prtvtgb,20,Not applicable,NA,NA
GB,4,prtvtgb,21,Refusal,NA,NA
GB,4,prtvtgb,22,Don't know,NA,NA
GB,5,prtvtgb,1,Conservative,GB-5-1, Conservative Conservative
GB,5,prtvtgb,2,Labour,GB-2-2, Labour Labour
GB,5,prtvtgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,5,prtvtgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,5,prtvtgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,5,prtvtgb,6,Green Party,GB-7-6, Green Party Green Party
GB,5,prtvtgb,7,Other,NA,NA
GB,5,prtvtgb,8,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,5,prtvtgb,9,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,5,prtvtgb,10,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,5,prtvtgb,11,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,5,prtvtgb,12,Alliance Party (nir),GB-1-12,  Alliance Party (nir)
GB,5,prtvtgb,20,Not applicable,NA,NA
GB,5,prtvtgb,21,Refusal,NA,NA
GB,5,prtvtgb,22,Don't know,NA,NA
GB,6,prtvtgb,1,Conservative,GB-5-1, Conservative Conservative
GB,6,prtvtgb,2,Labour,GB-2-2, Labour Labour
GB,6,prtvtgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,6,prtvtgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,6,prtvtgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,6,prtvtgb,6,Green Party,GB-7-6, Green Party Green Party
GB,6,prtvtgb,7,Other,NA,NA
GB,6,prtvtgb,8,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,6,prtvtgb,9,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,6,prtvtgb,10,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,6,prtvtgb,11,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,6,prtvtgb,12,Alliance Party (nir),GB-1-12,  Alliance Party (nir)
GB,6,prtvtgb,19,Other (nir),GB-2-19,  Other (nir)
GB,6,prtvtgb,20,Not applicable,NA,NA
GB,6,prtvtgb,21,Refusal,NA,NA
GB,6,prtvtgb,22,Don't know,NA,NA
GB,3,prtvtagb,1,Conservative,GB-5-1, Conservative Conservative
GB,3,prtvtagb,2,Labour,GB-2-2, Labour Labour
GB,3,prtvtagb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,3,prtvtagb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,3,prtvtagb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,3,prtvtagb,6,Green Party,GB-7-6, Green Party Green Party
GB,3,prtvtagb,7,British National Party,GB-3-7, British National Party British National Party
GB,3,prtvtagb,8,Uk Independence Party,GB-7-7, Uk Independence Party Uk Independence Party
GB,3,prtvtagb,9,Independent,GB-3-9, Independent Independent
GB,3,prtvtagb,10,Ulster Unionist Party,GB-3-10,  Ulster Unionist Party
GB,3,prtvtagb,11,Democratic Unionist Party,GB-3-11,  Democratic Unionist Party
GB,3,prtvtagb,12,Sinn Fein,GB-3-12,  Sinn Fein
GB,3,prtvtagb,13,Social Democratic and Labour Party,GB-3-13, Social Democratic and Labour Party Social Democratic and Labour Party
GB,3,prtvtagb,14,Alliance Party,GB-3-14,  Alliance Party
GB,3,prtvtagb,21,Other,NA,NA
GB,3,prtvtagb,22,Not applicable,NA,NA
GB,3,prtvtagb,23,Refusal,NA,NA
GB,3,prtvtagb,24,Don't know,NA,NA
GB,7,prtvtbgb,1,Conservative,GB-5-1, Conservative Conservative
GB,7,prtvtbgb,2,Labour,GB-2-2, Labour Labour
GB,7,prtvtbgb,3,Liberal Democrat,GB-5-3, Liberal Democrat Liberal Democrat
GB,7,prtvtbgb,4,Scottish National Party,GB-7-4, Scottish National Party Scottish National Party
GB,7,prtvtbgb,5,Plaid Cymru,GB-6-5, Plaid Cymru Plaid Cymru
GB,7,prtvtbgb,6,Green Party,GB-7-6, Green Party Green Party
GB,7,prtvtbgb,7,UK Independence Party,GB-7-7, Uk Independence Party Uk Independence Party
GB,7,prtvtbgb,8,Other,NA,NA
GB,7,prtvtbgb,9,Ulster Unionist Party (nir),GB-1-8,  Ulster Unionist Party (nir)
GB,7,prtvtbgb,10,Democratic Unionist Party (nir),GB-4-9,  Democratic Unionist Party (nir)
GB,7,prtvtbgb,11,Sinn Fein (nir),GB-2-10,  Sinn Fein (nir)
GB,7,prtvtbgb,12,Social Democratic and Labour Party (nir),GB-4-11,  Social Democratic and Labour Party (nir)
GB,7,prtvtbgb,13,Alliance Party (nir),GB-1-12,  Alliance Party (nir)
GB,7,prtvtbgb,16,Independent(s) (nir),GB-7-16,  Independent(s) (nir)
GB,7,prtvtbgb,18,Other (nir),GB-2-19,  Other (nir)
GB,7,prtvtbgb,19,Not applicable,NA,NA
GB,7,prtvtbgb,20,Refusal,NA,NA
GB,7,prtvtbgb,21,Don't know,NA,NA
GR,1,prtvtgr,1,PASOK (Panhellenic Socialist Movement),GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK)
GR,1,prtvtgr,2,ND (New Democracy),GR-2-2,ND New Democracy 
GR,1,prtvtgr,3,KKE (Communist party),GR-4-3,KKE Communist party The Communist Party of Greece
GR,1,prtvtgr,4,SYN (Left Wing Coalition),GR-2-4,SYN Left Wing Coalition
GR,1,prtvtgr,5,DIKKI (Democratic Social Movement),GR-1-5,DIKKI Democratic Social Movement
GR,1,prtvtgr,6,Other parties,GR-1-6,  Other
GR,1,prtvtgr,7,Not applicable,NA,NA
GR,1,prtvtgr,8,Refusal,NA,NA
GR,1,prtvtgr,9,Don't know,NA,NA
GR,2,prtvtagr,1,PASOK (Panhellenic Socialist Movement),GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK)
GR,2,prtvtagr,2,ND (New Democracy),GR-2-2,ND New Democracy 
GR,2,prtvtagr,3,KKE Communist Party),GR-4-3,KKE Communist party The Communist Party of Greece
GR,2,prtvtagr,4,SYN (Left Wing Coalition),GR-2-4,SYN Left Wing Coalition
GR,2,prtvtagr,5,DIKKI (Democratic Social Movement),GR-1-5,DIKKI Democratic Social Movement
GR,2,prtvtagr,6,LAOS (Popular Orthodox Party),GR-2-6,LAOS LAOS (Popular Orthodox Party)/Popular Orthodox Rally - LAOS/The Popular Orthodox Rally (LAOS)
GR,2,prtvtagr,7,Other,NA,NA
GR,2,prtvtagr,8,Not applicable,NA,NA
GR,2,prtvtagr,9,Refusal,NA,NA
GR,2,prtvtagr,10,Don't know,NA,NA
GR,4,prtvtbgr,1,Panhellenic Socialist Movement – PASOK,GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK)
GR,4,prtvtbgr,2,New Democracy - ND,GR-2-2,ND New Democracy 
GR,4,prtvtbgr,3,Communist Party - KKE,GR-4-3,KKE Communist party The Communist Party of Greece
GR,4,prtvtbgr,4,Coalition of the Radical Left - SYRIZA,GR-4-4,SYRIZA Coalition of the Radical Left - SYRIZA/The Coalition of the Radical Left (SYRIZA)
GR,4,prtvtbgr,5,Popular Orthodox Rally - LAOS,GR-2-6,LAOS LAOS (Popular Orthodox Party)/Popular Orthodox Rally - LAOS/The Popular Orthodox Rally (LAOS)
GR,4,prtvtbgr,6,Greens,GR-4-6,OP The Ecologist Greens
GR,4,prtvtbgr,7,Other,NA,NA
GR,4,prtvtbgr,8,Not applicable,NA,NA
GR,4,prtvtbgr,9,Refusal,NA,NA
GR,4,prtvtbgr,10,Don't know,NA,NA
GR,5,prtvtcgr,1,The Panhellenic Socialist Movement (PASOK),GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK)
GR,5,prtvtcgr,2,New Democracy (ND),GR-2-2,ND New Democracy 
GR,5,prtvtcgr,3,The Communist Party of Greece (KKE),GR-4-3,KKE Communist party The Communist Party of Greece
GR,5,prtvtcgr,4,The Popular Orthodox Rally (LAOS),GR-2-6,LAOS LAOS (Popular Orthodox Party)/Popular Orthodox Rally - LAOS/The Popular Orthodox Rally (LAOS)
GR,5,prtvtcgr,5,The Coalition of the Radical Left (SYRIZA),GR-4-4,SYRIZA Coalition of the Radical Left - SYRIZA/The Coalition of the Radical Left (SYRIZA)
GR,5,prtvtcgr,6,The Ecologist Greens (OP),GR-4-6,OP The Ecologist Greens
GR,5,prtvtcgr,7,Null,GR-5-7,  Null
GR,5,prtvtcgr,8,No one,GR-5-8,  No one
GR,5,prtvtcgr,9,Invalid,GR-5-9,  Invalid
GR,5,prtvtcgr,10,Golden Dawn (Xrusi Augi),GR-5-10,  Golden Dawn (Xrusi Augi)
GR,5,prtvtcgr,11,The Liberal Alliance (FS),GR-5-11,FS The Liberal Alliance
GR,5,prtvtcgr,12,The Anticapitalist Left Cooperation for the Overthrow (ANTAR,GR-5-12,ANTAR The Anticapitalist Left Cooperation for the Overthrow 
GR,5,prtvtcgr,13,Smokers' Groups for Art and Visual Formation (KOTES),GR-5-13,KOTES Smokers' Groups for Art and Visual Formation (KOTES)
GR,5,prtvtcgr,14,Independent Citizens' Movement (SPITHA),GR-5-14,SPITHA Independent Citizens' Movement
GR,5,prtvtcgr,15,Not applicable,NA,NA
GR,5,prtvtcgr,16,Refusal,NA,NA
GR,5,prtvtcgr,17,Don't know,NA,NA
HR,4,prtvthr,1,Hrvatska demokratska zajednica (HDZ),HR-4-1,HDZ Hrvatska demokrtska zajednica /Hrvatska demokratska zajednica 
HR,4,prtvthr,2,Socijaldemokratska partija Hrvatske (SDP),HR-4-2,SDP Socijaldemokratska partija Hrvatske 
HR,4,prtvthr,3,Hrvatska narodna stranka - Liberalni demokrati (HNS),HR-4-3,HNS Hrvatska narodna stranka - Liberalni demokrati 
HR,4,prtvthr,4,Hrvatska seljacka stranka (HSS),HR-4-4,HSS Hrvatska seljacka stranka 
HR,4,prtvthr,5,Hrvatsko socijalno-liberalna stranka (HSLS),HR-5-5,HSLS Hrvatsko socijalno-liberalna stranka 
HR,4,prtvthr,6,Istarski demokratski sabor (IDS),HR-5-6,IDS Istarski demokrtski sabor /Istarski demokratski sabor 
HR,4,prtvthr,7,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),HR-5-7,HDSSB Hrvatski demokratski savez Slavonije i Baranje 
HR,4,prtvthr,8,Samostalna demokratska Srpska stranka (SDSS),HR-5-8,SDSS Samostalna demokratska Srpska stranka 
HR,4,prtvthr,9,Hrvatska stranka prava (HSP),HR-5-9,HSP Hrvatska stranka prava 
HR,4,prtvthr,10,Hrvatska stranka umirovljenika (HSU),HR-5-10,HSU Hrvatska stranka umirovljenika 
HR,4,prtvthr,11,Other,NA,NA
HR,4,prtvthr,12,Not applicable,NA,NA
HR,4,prtvthr,13,Refusal,NA,NA
HR,4,prtvthr,14,Don't know,NA,NA
HR,4,prtvthr,15,No answer,NA,NA
HR,5,prtvthr,1,Hrvatska demokratska zajednica (HDZ),HR-4-1,HDZ Hrvatska demokrtska zajednica /Hrvatska demokratska zajednica 
HR,5,prtvthr,2,Socijaldemokratska partija Hrvatske (SDP),HR-4-2,SDP Socijaldemokratska partija Hrvatske 
HR,5,prtvthr,3,Hrvatska narodna stranka - Liberalni demokrati (HNS),HR-4-3,HNS Hrvatska narodna stranka - Liberalni demokrati 
HR,5,prtvthr,4,Hrvatska seljacka stranka (HSS),HR-4-4,HSS Hrvatska seljacka stranka 
HR,5,prtvthr,5,Hrvatsko socijalno-liberalna stranka (HSLS),HR-5-5,HSLS Hrvatsko socijalno-liberalna stranka 
HR,5,prtvthr,6,Istarski demokratski sabor (IDS),HR-5-6,IDS Istarski demokrtski sabor /Istarski demokratski sabor 
HR,5,prtvthr,7,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),HR-5-7,HDSSB Hrvatski demokratski savez Slavonije i Baranje 
HR,5,prtvthr,8,Samostalna demokratska Srpska stranka (SDSS),HR-5-8,SDSS Samostalna demokratska Srpska stranka 
HR,5,prtvthr,9,Hrvatska stranka prava (HSP),HR-5-9,HSP Hrvatska stranka prava 
HR,5,prtvthr,10,Hrvatska stranka umirovljenika (HSU),HR-5-10,HSU Hrvatska stranka umirovljenika 
HR,5,prtvthr,11,Other,NA,NA
HR,5,prtvthr,12,Not applicable,NA,NA
HR,5,prtvthr,13,Refusal,NA,NA
HR,5,prtvthr,14,Don't know,NA,NA
HR,5,prtvthr,15,No answer,NA,NA
HU,1,prtvthu,1,Center Party,HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
HU,1,prtvthu,2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,HU-2-2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum
HU,1,prtvthu,3,ISHP-Independent Small Holders,HU-1-3,ISHP-I/FKNP ISHP-Independent Small Holders
HU,1,prtvthu,4,HTJP-Hungarian Truth,HU-3-3,HTJP-H/MI Harmadik Út ÉP - Jobbik Magyarországért/ÉP - Jobbik a Harmadik Út Hungarian Truth
HU,1,prtvthu,5,HSP-Hungarian Socialist Party,HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,1,prtvthu,6,WP-Workers Party,HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,1,prtvthu,7,FFD-Free Democrats,HU-2-7,FFD-F/SZDSZ / Szabad Demokraták Szövetsége - A Magyar Liberális Párt FFD-Free Democrats
HU,1,prtvthu,8,None of them,HU-1-8, None of them 
HU,1,prtvthu,9,Not applicable,NA,NA
HU,1,prtvthu,10,Refusal,NA,NA
HU,1,prtvthu,11,Don't know,NA,NA
HU,1,prtvthu,12,No answer,NA,NA
HU,2,prtvthu,1,Center Party,HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
HU,2,prtvthu,2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,HU-2-2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum
HU,2,prtvthu,3,ISHP-Independent Small Holders,HU-1-3,ISHP-I/FKNP ISHP-Independent Small Holders
HU,2,prtvthu,4,HTJP-Hungarian Truth,HU-3-3,HTJP-H/MI Harmadik Út ÉP - Jobbik Magyarországért/ÉP - Jobbik a Harmadik Út Hungarian Truth
HU,2,prtvthu,5,HSP-Hungarian Socialist Party,HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,2,prtvthu,6,WP-Workers Party,HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,2,prtvthu,7,FFD-Free Democrats,HU-2-7,FFD-F/SZDSZ / Szabad Demokraták Szövetsége - A Magyar Liberális Párt FFD-Free Democrats
HU,2,prtvthu,8,None of them,HU-1-8, None of them 
HU,2,prtvthu,9,Not applicable,NA,NA
HU,2,prtvthu,10,Refusal,NA,NA
HU,2,prtvthu,11,Don't know,NA,NA
HU,2,prtvthu,12,No answer,NA,NA
HU,3,prtvtahu,1,Fidesz - KDNP,HU-5-1,KDNP Fidesz - /Fidesz - Fidesz – Magyar Polgári Szövetség Kereszténydemokrata Néppárt 
HU,3,prtvtahu,2,MDF,HU-3-2,HDF-/MDF Magyar Demokrata Fórum / Jólét És Szabadság Hungarian Democratic Forum
HU,3,prtvtahu,3,Harmadik Út (MIÉP - Jobbik Magyarországért),HU-3-3,HTJP-H/MI Harmadik Út ÉP - Jobbik Magyarországért/ÉP - Jobbik a Harmadik Út Hungarian Truth
HU,3,prtvtahu,4,MSZP,HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,3,prtvtahu,5,Munkáspárt,HU-4-5, Munkáspárt 
HU,3,prtvtahu,5,Munkáspárt,HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,3,prtvtahu,6,SZDSZ,HU-2-7,FFD-F/SZDSZ / Szabad Demokraták Szövetsége - A Magyar Liberális Párt FFD-Free Democrats
HU,3,prtvtahu,7,Centrumpárt,HU-4-7, Centrumpárt 
HU,3,prtvtahu,7,Centrumpárt,HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
HU,3,prtvtahu,8,Other party,HU-3-8,  Other
HU,3,prtvtahu,10,Not applicable,NA,NA
HU,3,prtvtahu,11,Refusal,NA,NA
HU,3,prtvtahu,12,Don't know,NA,NA
HU,4,prtvtbhu,1,Fidesz - KDNP,HU-5-1,KDNP Fidesz - /Fidesz - Fidesz – Magyar Polgári Szövetség Kereszténydemokrata Néppárt 
HU,4,prtvtbhu,2,MDF,HU-3-2,HDF-/MDF Magyar Demokrata Fórum / Jólét És Szabadság Hungarian Democratic Forum
HU,4,prtvtbhu,3,MIÉP - Jobbik a Harmadik Út,HU-3-3,HTJP-H/MI Harmadik Út ÉP - Jobbik Magyarországért/ÉP - Jobbik a Harmadik Út Hungarian Truth
HU,4,prtvtbhu,4,MSZP,HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,4,prtvtbhu,5,Munkáspárt,HU-4-5, Munkáspárt 
HU,4,prtvtbhu,5,Munkáspárt,HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,4,prtvtbhu,6,SZDSZ,HU-2-7,FFD-F/SZDSZ / Szabad Demokraták Szövetsége - A Magyar Liberális Párt FFD-Free Democrats
HU,4,prtvtbhu,7,Centrumpárt,HU-4-7, Centrumpárt 
HU,4,prtvtbhu,7,Centrumpárt,HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
HU,4,prtvtbhu,8,Kereszténydemokrata Párt - Keresztény Centrum Összefogás,HU-4-8,KDNP /Kereszténydemokrata Párt - Keresztény Centrum Összefogás/ Kereszténydemokrata Néppárt Keresztenydemokrata Part - Kereszteny Centrum Osszefogas
HU,4,prtvtbhu,9,Magyar Vidék és Polgári Párt,HU-5-9,  Magyar Videk es Polgari Part
HU,4,prtvtbhu,13,Not applicable,NA,NA
HU,4,prtvtbhu,14,Refusal,NA,NA
HU,4,prtvtbhu,15,Don't know,NA,NA
HU,5,prtvtchu,1,Fidesz - KDNP,HU-5-1,KDNP Fidesz - /Fidesz - Fidesz – Magyar Polgári Szövetség Kereszténydemokrata Néppárt 
HU,5,prtvtchu,2,MDF,HU-3-2,HDF-/MDF Magyar Demokrata Fórum / Jólét És Szabadság Hungarian Democratic Forum
HU,5,prtvtchu,4,MSZP,HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,5,prtvtchu,5,Munkaspart,HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,5,prtvtchu,6,SZDSZ,HU-2-7,FFD-F/SZDSZ / Szabad Demokraták Szövetsége - A Magyar Liberális Párt FFD-Free Democrats
HU,5,prtvtchu,7,Centrum Part,HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
HU,5,prtvtchu,9,Magyar Videk es Polgari Part,HU-5-9,  Magyar Videk es Polgari Part
HU,5,prtvtchu,11,Jobbik Magyarorszagert Mozgalom,HU-7-2, Jobbik Jobbik Magyarországért Mozgalom/Jobbik Magyarországért Mozgalom/Jobbik Magyarorszagert Mozgalom 
HU,5,prtvtchu,12,Magyarorszagi Szocialdemokrata Part,HU-5-12, Magyarorszagi Szocialdemokrata Part 
HU,5,prtvtchu,13,Lehet Mas a Politika (LMP),HU-5-13,LMP Lehet Mas a Politika / Lehet Más A Politika 
HU,5,prtvtchu,14,Not applicable,NA,NA
HU,5,prtvtchu,15,Refusal,NA,NA
HU,5,prtvtchu,16,Other party,HU-3-8,  Other
HU,5,prtvtchu,18,Don't know,NA,NA
HU,6,prtvtdhu,1,Centrum Párt (Centrum Összefogás Magyarországért),HU-1-1,CENTRUMP Centrumpárt / Centrum Párt Centrum Összefogás Magyarországért Center Party/Centrum Part
