cntry,essround,variable,ess_id,party,share,party_id,name_gsheet,partyfacts_id,partyfacts_name
PL,2,prtvtpl,10,Liga Polskich Rodzin,3.1,PL-4-2,Liga Polskich Rodzin League of Polish Families,1768,LPR
PL,2,prtvtpl,15,Not applicable,41.4,NA,NA,NA,NA
PL,2,prtvtpl,16,Refusal,1.7,NA,NA,NA,NA
PL,2,prtvtpl,17,Don't know,13.6,NA,NA,NA,NA
PL,3,prtvtapl,2,Dom Ojczysty,0.1,PL-3-2,Dom Ojczysty,2890,1-perc
PL,3,prtvtapl,3,Liga Polskich Rodzin,1.2,PL-4-2,Liga Polskich Rodzin League of Polish Families,1768,LPR
PL,3,prtvtapl,5,Ogolnopolska Koalicja Obywatelska,0.1,PL-3-5,Ogolnopolska Koalicja Obywatelska,1117,PO
PL,3,prtvtapl,6,Partia Demokratyczna demokraci.pl,0.5,PL-3-6,demokraci.pl Democratic Party,1566,UW-PD
PL,3,prtvtapl,8,Platforma Janusza Korwin-Mikke,0.2,PL-7-1,Platforma Janusza Korwin-Mikke Congress of the New Right,913,PJKM
PL,3,prtvtapl,9,Platforma Obywatelska,16.3,PL-3-9,Platforma Obywatelska,1117,PO
PL,3,prtvtapl,9,Platforma Obywatelska,16.3,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform,1117,PO
PL,3,prtvtapl,13,Polskie Stronnictwo Ludowe,1.6,PL-1-6,Polskie Stronnictwo Ludowe,602,PSL
PL,3,prtvtapl,13,Polskie Stronnictwo Ludowe,1.6,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party,602,PSL
PL,3,prtvtapl,14,Prawo i Sprawiedliwosc,23.6,PL-5-6,Prawo i Sprawiedliwosc Law and Justice,1565,PiS
PL,3,prtvtapl,16,Samoobrona Rzeczypospolitej Polskiej,4.9,PL-2-4,Samoobrona Rzeczypospolitej Polskiej,727,SRP
PL,3,prtvtapl,17,Socjaldemokracja Polska,0.4,PL-3-17,Socjaldemokracja Polska Social Democratic Party of Poland,1328,SDPL
PL,3,prtvtapl,18,Sojusz Lewicy Demokratycznej,4.9,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance,57,SLD
PL,3,prtvtapl,19,Other party,0.2,PL-3-19,1 Other,1852,etc
PL,3,prtvtapl,20,Not applicable,38.3,NA,NA,NA,NA
PL,3,prtvtapl,21,Refusal,1.3,NA,NA,NA,NA
PL,3,prtvtapl,22,Don't know,6.3,NA,NA,NA,NA
PL,3,prtvtapl,23,No answer,0.1,NA,NA,NA,NA
PL,4,prtvtbpl,1,Left and Democrats,5,PL-5-1,Left and Democrats,1588,LiD
PL,4,prtvtbpl,2,League of Polish Families,0.6,PL-4-2,Liga Polskich Rodzin League of Polish Families,1768,LPR
PL,4,prtvtbpl,3,Civic Platform,30.5,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform,1117,PO
PL,4,prtvtbpl,4,Polish Labour Party,0.2,PL-4-4,Polish Labour Party,3699,PPP
PL,4,prtvtbpl,5,Polish Peasants Party,3.7,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party,602,PSL
PL,4,prtvtbpl,6,Law and Justice,19.3,PL-5-6,Prawo i Sprawiedliwosc Law and Justice,1565,PiS
PL,4,prtvtbpl,7,Self-defence,1.2,PL-2-4,RP Samoobrona Rzeczypospolitej Polskiej Self-defence,727,SRP
PL,4,prtvtbpl,8,Other party,0.2,PL-3-19,1 Other,1852,etc
PL,4,prtvtbpl,9,Not applicable,32.9,NA,NA,NA,NA
PL,4,prtvtbpl,10,Refusal,2,NA,NA,NA,NA
PL,4,prtvtbpl,11,Don't know,4.3,NA,NA,NA,NA
PL,4,prtvtbpl,12,No answer,0.1,NA,NA,NA,NA
PL,5,prtvtbpl,1,Left and Democrats,5.5,PL-5-1,Left and Democrats,1588,LiD
PL,5,prtvtbpl,2,League of Polish Families,0.4,PL-4-2,Liga Polskich Rodzin League of Polish Families,1768,LPR
PL,5,prtvtbpl,3,Civic Platform,27.8,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform,1117,PO
PL,5,prtvtbpl,4,Polish Labour Party,0.1,PL-4-4,Polish Labour Party,3699,PPP
PL,5,prtvtbpl,5,Polish Peasants Party,2.3,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party,602,PSL
PL,5,prtvtbpl,6,Law and Justice,19,PL-5-6,Prawo i Sprawiedliwosc Law and Justice,1565,PiS
PL,5,prtvtbpl,7,Self-defence,0.6,PL-2-4,RP Samoobrona Rzeczypospolitej Polskiej Self-defence,727,SRP
PL,5,prtvtbpl,8,Other party,0.1,PL-3-19,1 Other,1852,etc
PL,5,prtvtbpl,9,Not applicable,35.7,NA,NA,NA,NA
PL,5,prtvtbpl,10,Refusal,3,NA,NA,NA,NA
PL,5,prtvtbpl,11,Don't know,5.6,NA,NA,NA,NA
PL,6,prtvtcpl,1,Congress of the New Right,0.7,PL-7-1,Platforma Janusza Korwin-Mikke Congress of the New Right,913,PJKM
PL,6,prtvtcpl,2,Civic Platform,27.4,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform,1117,PO
PL,6,prtvtcpl,3,Poland Comes First,0.1,PL-7-3,Poland Comes First,41,PjN
PL,6,prtvtcpl,4,Polish Labour Party-August '80,0.2,PL-4-4,Polish Labour Party,3699,PPP
PL,6,prtvtcpl,5,Polish Peasants Party,3.4,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party,602,PSL
PL,6,prtvtcpl,6,Law and Justice,17.9,PL-5-6,Prawo i Sprawiedliwosc Law and Justice,1565,PiS
PL,6,prtvtcpl,7,Palikot Movement,2.5,PL-6-7,Palikot Movement,731,RP
PL,6,prtvtcpl,8,Democratic Left Alliance,4.3,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance,57,SLD
PL,6,prtvtcpl,9,Other,0.1,NA,NA,NA,NA
PL,6,prtvtcpl,10,Not applicable,35.1,NA,NA,NA,NA
PL,6,prtvtcpl,11,Refusal,3.2,NA,NA,NA,NA
PL,6,prtvtcpl,12,Don't know,4.8,NA,NA,NA,NA
PL,6,prtvtcpl,13,No answer,0.2,NA,NA,NA,NA
PL,7,prtvtcpl,1,Congress of the New Right,1.1,PL-7-1,Platforma Janusza Korwin-Mikke Congress of the New Right,913,PJKM
PL,7,prtvtcpl,2,Civic Platform,23.7,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform,1117,PO
PL,7,prtvtcpl,3,Poland Comes First,0.1,PL-7-3,Poland Comes First,41,PjN
PL,7,prtvtcpl,4,Polish Labour Party-August '80,0.1,PL-4-4,Polish Labour Party,3699,PPP
PL,7,prtvtcpl,5,Polish Peasants Party,2.9,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party,602,PSL
PL,7,prtvtcpl,6,Law and Justice,16.2,PL-5-6,Prawo i Sprawiedliwosc Law and Justice,1565,PiS
PL,7,prtvtcpl,7,Palikot Movement,1,PL-6-7,Palikot Movement,731,RP
PL,7,prtvtcpl,8,Democratic Left Alliance,3,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance,57,SLD
PL,7,prtvtcpl,9,Other,0.3,NA,NA,NA,NA
PL,7,prtvtcpl,10,Not applicable,38.9,NA,NA,NA,NA
PL,7,prtvtcpl,11,Refusal,3,NA,NA,NA,NA
PL,7,prtvtcpl,12,Don't know,9.8,NA,NA,NA,NA
PT,1,prtvtpt,1,B.E. -  Bloco de Esquerda,2.1,PT-1-1,B.E. Bloco de Esquerda,1310,BE
PT,1,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,2.3,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,1,prtvtpt,3,MPT - Movimento Partido da Terra,0.2,PT-1-3,MPT Movimento Partido da Terra,3226,MPT
PT,1,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,3.8,PT-1-5,PCP/PEV Partido Comunista Português  Partido Ecolo,310,PCP
PT,1,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,0.1,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Po / Movimento Reorganizativo do Proletariado Português,857,PCTP/MRPP
PT,1,prtvtpt,10,PS - Partido Socialista,21.4,PT-5-11,PS Partido Socialista,655,PS
PT,1,prtvtpt,11,PSD - Partido Social Democrata,20,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,1,prtvtpt,12,Other,0.1,NA,NA,NA,NA
PT,1,prtvtpt,13,Blank vote,1.8,PT-2-13,nulo Votou em branco,3074,tech
PT,1,prtvtpt,14,Not applicable,30.8,NA,NA,NA,NA
PT,1,prtvtpt,15,Refusal,9.7,NA,NA,NA,NA
PT,1,prtvtpt,16,Don't know,1.3,NA,NA,NA,NA
PT,1,prtvtpt,17,No answer,6.5,NA,NA,NA,NA
PT,2,prtvtpt,1,B.E. -  Bloco de Esquerda,1.5,PT-1-1,B.E. Bloco de Esquerda,1310,BE
PT,2,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,1.1,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,2,prtvtpt,4,P.H. - Partido Humanista,0,PT-2-4,PH Partido Humanista,2893,1-perc
PT,2,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,3.2,PT-1-5,PCP/PEV Partido Comunista Português  Partido Ecolo,310,PCP
PT,2,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,0,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Po / Movimento Reorganizativo do Proletariado Português,857,PCTP/MRPP
PT,2,prtvtpt,9,PPM - Partido Popular Monárquico,0,PT-2-9,PPM Partido Popular Monárquico,1480,PPM
PT,2,prtvtpt,10,PS - Partido Socialista,20.8,PT-5-11,PS Partido Socialista,655,PS
PT,2,prtvtpt,11,PSD - Partido Social Democrata,18.1,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,2,prtvtpt,12,Other,0.1,NA,NA,NA,NA
PT,2,prtvtpt,13,Blank vote,1.7,PT-2-13,nulo Votou em branco,3074,tech
PT,2,prtvtpt,14,Not applicable,33.8,NA,NA,NA,NA
PT,2,prtvtpt,15,Refusal,9.4,NA,NA,NA,NA
PT,2,prtvtpt,16,Don't know,3,NA,NA,NA,NA
PT,2,prtvtpt,17,No answer,7.2,NA,NA,NA,NA
PT,3,prtvtapt,1,BE - Bloco de Esquerda,1.5,PT-4-1,BE Bloco de Esquerda,1310,BE
PT,3,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,1,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,3,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,4,PT-1-5,PCP-PEV Partido Comunista Português - Partido Ecologista o,310,PCP
PT,3,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,0.5,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Portugueses,857,PCTP/MRPP
PT,3,prtvtapt,6,PH - Partido Humanista,0,PT-3-6,PH Partido Humanista,2893,1-perc
PT,3,prtvtapt,7,PND - Partido da Nova Democracia,0,PT-5-7,PND Partido da Nova Democracia,1095,PND
PT,3,prtvtapt,10,PSD - Partido Social Democrata,16.2,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,3,prtvtapt,11,PS - Partido Socialista,27.7,PT-5-11,PS Partido Socialista,655,PS
PT,3,prtvtapt,12,Votou em branco / nulo,2.5,PT-2-13,nulo Votou em branco,3074,tech
PT,3,prtvtapt,14,Not applicable,27.4,NA,NA,NA,NA
PT,3,prtvtapt,15,Refusal,16.5,NA,NA,NA,NA
PT,3,prtvtapt,16,Don't know,2.7,NA,NA,NA,NA
PT,4,prtvtapt,1,BE - Bloco de Esquerda,1.5,PT-4-1,BE Bloco de Esquerda,1310,BE
PT,4,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,1.6,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,4,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,2.9,PT-1-5,PCP-PEV Partido Comunista Português - Partido Ecologista o,310,PCP
PT,4,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,0.4,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Portugueses,857,PCTP/MRPP
PT,4,prtvtapt,6,PH - Partido Humanista,0,PT-3-6,PH Partido Humanista,2893,1-perc
PT,4,prtvtapt,7,PND - Partido da Nova Democracia,0.3,PT-5-7,PND Partido da Nova Democracia,1095,PND
PT,4,prtvtapt,8,PNR - Partido Nacional Renovador,0.1,PT-5-8,PNR Partido Nacional Renovador,2893,1-perc
PT,4,prtvtapt,10,PSD - Partido Social Democrata,12.8,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,4,prtvtapt,11,PS - Partido Socialista,24.8,PT-5-11,PS Partido Socialista,655,PS
PT,4,prtvtapt,12,Votou em branco / nulo,2.2,PT-2-13,nulo Votou em branco,3074,tech
PT,4,prtvtapt,14,Not applicable,34.7,NA,NA,NA,NA
PT,4,prtvtapt,15,Refusal,15.7,NA,NA,NA,NA
PT,4,prtvtapt,16,Don't know,3,NA,NA,NA,NA
PT,5,prtvtbpt,1,Bloco de Esquerda (BE),2.1,PT-4-1,BE Bloco de Esquerda,1310,BE
PT,5,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),2,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,5,prtvtbpt,3,Coligação Democrática Unitária (CDU),2.5,PT-6-3,CDU Coligação Democrática Unitária,284,CDU
PT,5,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,0.2,PT-1-5,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP
PT,5,prtvtbpt,6,Partido Humanista (PH),0.1,PT-5-6,PH Partido Humanista,2893,1-perc
PT,5,prtvtbpt,7,Nova democracia (PND),0.1,PT-5-7,PND Partido da Nova Democracia,1095,PND
PT,5,prtvtbpt,8,Partido Nacional Renovador (PNR),0.2,PT-5-8,PNR Partido Nacional Renovador,2893,1-perc
PT,5,prtvtbpt,9,Partido Operário de Unidade Socialista (POUS),0,PT-5-9,POUS Partido Operário de Unidade Socialista,1106,POUS/PST
PT,5,prtvtbpt,10,Partido Social Democrata (PSD),17.1,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,5,prtvtbpt,11,Partido Socialista (PS),20,PT-5-11,PS Partido Socialista,655,PS
PT,5,prtvtbpt,12,Votou em branco / nulo,2.7,PT-2-13,nulo Votou em branco,3074,tech
PT,5,prtvtbpt,13,Outro,0,PT-7-13,Outro Other,NA,NA
PT,5,prtvtbpt,14,Not applicable,29.1,NA,NA,NA,NA
PT,5,prtvtbpt,15,Refusal,19.5,NA,NA,NA,NA
PT,5,prtvtbpt,16,Don't know,4.3,NA,NA,NA,NA
PT,6,prtvtbpt,1,Bloco de Esquerda (BE),2.6,PT-4-1,BE Bloco de Esquerda,1310,BE
PT,6,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),1.5,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,6,prtvtbpt,3,Coligação Democrática Unitária (CDU),3.8,PT-6-3,CDU Coligação Democrática Unitária,284,CDU
PT,6,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,0.2,PT-1-5,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP
PT,6,prtvtbpt,5,Partido Democrático do Atlântico (PDA),0,PT-6-5,PDA Partido Democrático do Atlântico,2893,1-perc
PT,6,prtvtbpt,7,Nova democracia (PND),0,PT-5-7,PND Partido da Nova Democracia,1095,PND
PT,6,prtvtbpt,8,Partido Nacional Renovador (PNR),0,PT-5-8,PNR Partido Nacional Renovador,2893,1-perc
PT,6,prtvtbpt,10,Partido Social Democrata (PSD),14.5,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,6,prtvtbpt,11,Partido Socialista (PS),15.9,PT-5-11,PS Partido Socialista,655,PS
PT,6,prtvtbpt,12,Votou em branco / nulo,3.7,PT-2-13,nulo Votou em branco,3074,tech
PT,6,prtvtbpt,13,Outro,0.2,PT-7-13,Outro Other,NA,NA
PT,6,prtvtbpt,14,Not applicable,36.3,NA,NA,NA,NA
PT,6,prtvtbpt,15,Refusal,18,NA,NA,NA,NA
PT,6,prtvtbpt,16,Don't know,3.1,NA,NA,NA,NA
PT,7,prtvtbpt,1,Bloco de Esquerda (BE),3.6,PT-4-1,BE Bloco de Esquerda,1310,BE
PT,7,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),1.4,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular,1308,CDS/PP
PT,7,prtvtbpt,3,Coligação Democrática Unitária (CDU),4,PT-6-3,CDU Coligação Democrática Unitária,284,CDU
PT,7,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,0.6,PT-1-5,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP
PT,7,prtvtbpt,7,Nova democracia (PND),0.1,PT-5-7,PND Partido da Nova Democracia,1095,PND
PT,7,prtvtbpt,8,Partido Nacional Renovador (PNR),0.1,PT-5-8,PNR Partido Nacional Renovador,2893,1-perc
PT,7,prtvtbpt,10,Partido Social Democrata (PSD),17.7,PT-5-10,PSD Partido Social Democrata,1359,PPD/PSD
PT,7,prtvtbpt,11,Partido Socialista (PS),17.9,PT-5-11,PS Partido Socialista,655,PS
PT,7,prtvtbpt,12,Votou em branco / nulo,3.2,PT-2-13,nulo Votou em branco,3074,tech
PT,7,prtvtbpt,13,Outro,3.4,PT-7-13,Outro Other,NA,NA
PT,7,prtvtbpt,14,Not applicable,34.2,NA,NA,NA,NA
PT,7,prtvtbpt,15,Refusal,11.3,NA,NA,NA,NA
PT,7,prtvtbpt,16,Don't know,2.6,NA,NA,NA,NA
RU,3,prtvtru,1,United Russia (ER),30.8,RU-4-1,ER United Russia,2256,ER
RU,3,prtvtru,2,Communist Party of the Russian Federation (KPRF),8.7,RU-6-2,KPRF Communist Party of the Russian Federation,2236,KPRF
RU,3,prtvtru,3,Liberal Democratic Party of Russia (LDPR),3.4,RU-5-3,LDPR Liberal Democratic Party of Russia,2245,LDPR
RU,3,prtvtru,4,Rodina,2.1,RU-3-4,Rodina,2246,Rodina
RU,3,prtvtru,5,Union of Right Forces (SPS),1.4,RU-3-5,SPS Union of Right Forces,2255,SPS
RU,3,prtvtru,6,Yabloko,0.9,RU-6-4,Yabloko,2252,Yabloko
RU,3,prtvtru,7,Agrarian Party of Russia (APR),0.2,RU-4-6,APR Agrarian Party of Russia,2235,APR
RU,3,prtvtru,8,Russian party of pensioners and party of social justice,0.3,RU-3-8,Russian party of pensioners and party of social justice,5823,RPPSS
RU,3,prtvtru,10,Party of the development of entrepreneurship,0,RU-3-10,Party of the development of entrepreneurship,2900,1-perc
RU,3,prtvtru,20,Edinenie,0,RU-3-20,Edinenie,2242,Y
RU,3,prtvtru,21,Against all,3.9,RU-3-21,Against all,NA,NA
RU,3,prtvtru,22,Not applicable,38.7,NA,NA,NA,NA
RU,3,prtvtru,23,Refusal,1.2,NA,NA,NA,NA
RU,3,prtvtru,24,Don't know,8.4,NA,NA,NA,NA
RU,4,prtvtaru,1,United Russia (ER),47.3,RU-4-1,ER United Russia,2256,ER
RU,4,prtvtaru,2,Communist Party of the Russian Federation (KPRF),8.8,RU-6-2,KPRF Communist Party of the Russian Federation,2236,KPRF
RU,4,prtvtaru,3,Liberal Democratic Party of Russia (LDPR),4.1,RU-5-3,LDPR Liberal Democratic Party of Russia,2245,LDPR
RU,4,prtvtaru,4,Union of Right Forces (SPS),0.7,RU-3-5,SPS Union of Right Forces,2255,SPS
RU,4,prtvtaru,5,Yabloko,0.4,RU-6-4,Yabloko,2252,Yabloko
RU,4,prtvtaru,6,Agrarian Party of Russia (APR),0.8,RU-4-6,APR Agrarian Party of Russia,2235,APR
RU,4,prtvtaru,7,Party of Revival of Russia – Russian Party of Life,0,RU-4-7,Party of Revival of Russia - Russian Party of Life,2900,1-perc
RU,4,prtvtaru,8,Fair Russia (SR),2.1,RU-6-5,SR Fair Russia,2244,SR
RU,4,prtvtaru,9,Green Party,0,RU-4-9,Green Party,5822,REP-Z
RU,4,prtvtaru,10,Not applicable,30.3,NA,NA,NA,NA
RU,4,prtvtaru,11,Refusal,2.5,NA,NA,NA,NA
RU,4,prtvtaru,12,Don't know,2.9,NA,NA,NA,NA
RU,4,prtvtaru,13,No answer,0,NA,NA,NA,NA
RU,5,prtvtbru,1,United Russia (ER),39.3,RU-4-1,ER United Russia,2256,ER
RU,5,prtvtbru,2,Communist Party of the Russian Federation (KPRF),9,RU-6-2,KPRF Communist Party of the Russian Federation,2236,KPRF
RU,5,prtvtbru,3,Liberal Democratic Party of Russia (LDPR),4.7,RU-5-3,LDPR Liberal Democratic Party of Russia,2245,LDPR
RU,5,prtvtbru,4,Union of Right Forces (SPS),0.2,RU-3-5,SPS Union of Right Forces,2255,SPS
RU,5,prtvtbru,5,Yabloko,0.6,RU-6-4,Yabloko,2252,Yabloko
RU,5,prtvtbru,6,Agrarian Party of Russia (APR),0.3,RU-4-6,APR Agrarian Party of Russia,2235,APR
RU,5,prtvtbru,7,Fair Russia (SR),2.5,RU-6-5,SR Fair Russia,2244,SR
RU,5,prtvtbru,8,Not applicable,38.2,NA,NA,NA,NA
RU,5,prtvtbru,9,Refusal,1.6,NA,NA,NA,NA
RU,5,prtvtbru,10,Don't know,3.5,NA,NA,NA,NA
RU,6,prtvtcru,1,United Russia (ER),35.7,RU-4-1,ER United Russia,2256,ER
RU,6,prtvtcru,2,Communist Party of the Russian Federation (KPRF),10.9,RU-6-2,KPRF Communist Party of the Russian Federation,2236,KPRF
RU,6,prtvtcru,3,Liberal Democratic Party of Russia (LDPR),4.8,RU-5-3,LDPR Liberal Democratic Party of Russia,2245,LDPR
RU,6,prtvtcru,4,Yabloko,1.3,RU-6-4,Yabloko,2252,Yabloko
RU,6,prtvtcru,5,Fair Russia (SR),4.4,RU-6-5,SR Fair Russia,2244,SR
RU,6,prtvtcru,6,Just Cause,0.6,RU-6-6,Just Cause,2244,SR
RU,6,prtvtcru,7,Patriots of Russia,0.4,RU-6-7,Patriots of Russia,2900,1-perc
RU,6,prtvtcru,8,Not applicable,35.5,NA,NA,NA,NA
RU,6,prtvtcru,9,Refusal,4.2,NA,NA,NA,NA
RU,6,prtvtcru,10,Don't know,2.1,NA,NA,NA,NA
SE,1,prtvtse,1,Centre party,4.7,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,1,prtvtse,2,Liberals,11.2,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,1,prtvtse,3,Christian democrats,6.6,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,1,prtvtse,4,Green party,3.3,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,1,prtvtse,5,Conservative,11.6,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,1,prtvtse,6,Social democrats,30.6,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,1,prtvtse,7,Left,7.2,SE-1-7,Vänsterpartiet Left,830,V
SE,1,prtvtse,8,Other,1.2,NA,NA,NA,NA
SE,1,prtvtse,9,Not applicable,18.6,NA,NA,NA,NA
SE,1,prtvtse,10,Refusal,4.7,NA,NA,NA,NA
SE,1,prtvtse,11,Don't know,0.6,NA,NA,NA,NA
SE,2,prtvtse,1,Centre party,4.5,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,2,prtvtse,2,Liberals,8.6,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,2,prtvtse,3,Christian democrats,4.5,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,2,prtvtse,4,Green party,3,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,2,prtvtse,5,Conservative,14.8,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,2,prtvtse,6,Social democrats,31.1,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,2,prtvtse,7,Left,6.5,SE-1-7,Vänsterpartiet Left,830,V
SE,2,prtvtse,8,Other,2.4,NA,NA,NA,NA
SE,2,prtvtse,9,Not applicable,19.7,NA,NA,NA,NA
SE,2,prtvtse,10,Refusal,2.4,NA,NA,NA,NA
SE,2,prtvtse,11,Don't know,2.3,NA,NA,NA,NA
SE,2,prtvtse,12,No answer,0.3,NA,NA,NA,NA
SE,3,prtvtse,1,Centre party,5.9,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,3,prtvtse,2,Liberals,6.6,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,3,prtvtse,3,Christian democrats,4.6,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,3,prtvtse,4,Green party,5.8,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,3,prtvtse,5,Conservative,23.5,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,3,prtvtse,6,Social democrats,25.8,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,3,prtvtse,7,Left,4.2,SE-1-7,Vänsterpartiet Left,830,V
SE,3,prtvtse,8,Other,2.5,NA,NA,NA,NA
SE,3,prtvtse,9,Not applicable,16.9,NA,NA,NA,NA
SE,3,prtvtse,10,Refusal,3.6,NA,NA,NA,NA
SE,3,prtvtse,11,Don't know,0.5,NA,NA,NA,NA
SE,3,prtvtse,12,No answer,0.2,NA,NA,NA,NA
SE,4,prtvtse,1,Centre party,5.1,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,4,prtvtse,2,Liberals,6.5,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,4,prtvtse,3,Christian democrats,3.4,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,4,prtvtse,4,Green party,4.4,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,4,prtvtse,5,Conservative,22.8,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,4,prtvtse,6,Social democrats,27.5,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,4,prtvtse,7,Left,4,SE-1-7,Vänsterpartiet Left,830,V
SE,4,prtvtse,8,Other,3.1,NA,NA,NA,NA
SE,4,prtvtse,9,Not applicable,18.6,NA,NA,NA,NA
SE,4,prtvtse,10,Refusal,2.5,NA,NA,NA,NA
SE,4,prtvtse,11,Don't know,2,NA,NA,NA,NA
SE,4,prtvtse,12,No answer,0.1,NA,NA,NA,NA
SE,5,prtvtase,1,Centern,5.4,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,5,prtvtase,2,Folkpartiet liberalerna,6.7,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,5,prtvtase,3,Kristdemokraterna,4,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,5,prtvtase,4,Miljöpartiet de gröna,7.4,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,5,prtvtase,5,Moderata samlingspartiet,28.9,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
