first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
PT-1-5-v,PCP/PEV - Partido Comunista Português  Partido Ecolo,2002,2020,PT-1-5-v PT-2-5-v PT-3-3-v PT-4-3-v PT-5-3-v PT-6-3-v PT-7-3-v PT-8-3-v PT-9-3-v PT-10-12-v,"R1 --- prtvtpt --- PCP/PEV - Partido Comunista Português  Partido Ecolo
R2 --- prtvtpt --- PCP/PEV - Partido Comunista Português  Partido Ecolo
R3 --- prtvtapt --- PCP-PEV - Partido Comunista Português - Partido Ecologista os Verdes
R4 --- prtvtapt --- PCP-PEV - Partido Comunista Português - Partido Ecologista os Verdes
R5 --- prtvtbpt --- Coligação Democrática Unitária (CDU)
R6 --- prtvtbpt --- Coligação Democrática Unitária (CDU)
R7 --- prtvtbpt --- Coligação Democrática Unitária (CDU)
R8 --- prtvtcpt --- PCP-PEV - CDU - Coligação Democrática Unitária
R9 --- prtvtcpt --- PCP-PEV - CDU - Coligação Democrática Unitária
R10 --- prtvtdpt --- PCP-PEV - CDU - Coligação Democrática Unitária",284,PRT,CDU,Coligação Democrática Unitária,Unitary Democratic Coalition,
PT-1-6-v,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,2002,2018,PT-1-6-v PT-2-6-v PT-3-4-v PT-4-4-v PT-5-4-v PT-6-4-v PT-7-4-v PT-8-8-v PT-9-8-v,"R1 --- prtvtpt --- PCTP/MRPP - Partido Comunista dos Trabalhadores Po
R2 --- prtvtpt --- PCTP/MRPP - Partido Comunista dos Trabalhadores Po
R3 --- prtvtapt --- PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses - Movimento Reorgani
R4 --- prtvtapt --- PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses - Movimento Reorgani
R5 --- prtvtbpt --- Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Part
R6 --- prtvtbpt --- Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Part
R7 --- prtvtbpt --- Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Part
R8 --- prtvtcpt --- PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses
R9 --- prtvtcpt --- PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses",857,PRT,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,
PT-1-10-v,PS - Partido Socialista,2002,2020,PT-1-10-v PT-2-10-v PT-3-11-v PT-4-11-v PT-5-11-v PT-6-11-v PT-7-11-v PT-8-13-v PT-9-13-v PT-10-18-v,"R1 --- prtvtpt --- PS - Partido Socialista
R2 --- prtvtpt --- PS - Partido Socialista
R3 --- prtvtapt --- PS - Partido Socialista
R4 --- prtvtapt --- PS - Partido Socialista
R5 --- prtvtbpt --- Partido Socialista (PS)
R6 --- prtvtbpt --- Partido Socialista (PS)
R7 --- prtvtbpt --- Partido Socialista (PS)
R8 --- prtvtcpt --- PS - Partido Socialista
R9 --- prtvtcpt --- PS - Partido Socialista
R10 --- prtvtdpt --- PS - Partido Socialista",655,PRT,PS,Partido Socialista,Socialist Party,
PT-1-11-v,PSD - Partido Social Democrata,2002,2020,PT-1-11-v PT-2-11-v PT-3-10-v PT-4-10-v PT-5-10-v PT-6-10-v PT-7-10-v PT-10-16-v,"R1 --- prtvtpt --- PSD - Partido Social Democrata
R2 --- prtvtpt --- PSD - Partido Social Democrata
R3 --- prtvtapt --- PSD - Partido Social Democrata
R4 --- prtvtapt --- PSD - Partido Social Democrata
R5 --- prtvtbpt --- Partido Social Democrata (PSD)
R6 --- prtvtbpt --- Partido Social Democrata (PSD)
R7 --- prtvtbpt --- Partido Social Democrata (PSD)
R10 --- prtvtdpt --- PPD/PSD - Partido Social Democrata",1359,PRT,PPD/PSD,Partido Popular Democrático / Partido Social Democrata,Popular Democratic Party / Social Democratic Party,
PT-1-12-v,Other,2002,2018,PT-1-12-v PT-2-12-v PT-5-13-v PT-6-13-v PT-7-13-v PT-8-18-v PT-9-18-v,"R1 --- prtvtpt --- Other
R2 --- prtvtpt --- Other
R5 --- prtvtbpt --- Outro
R6 --- prtvtbpt --- Outro
R7 --- prtvtbpt --- Outro
R8 --- prtvtcpt --- Other
R9 --- prtvtcpt --- Other",1853,PRT,etc,other,other,7
PT-1-13-v,Blank vote,2002,2004,PT-1-13-v PT-2-13-v,"R1 --- prtvtpt --- Blank vote
R2 --- prtvtpt --- Blank vote",3074,PRT,tech,technical,technical,12
PT-2-4-v,P.H. - Partido Humanista,2004,2010,PT-2-4-v PT-3-6-v PT-4-6-v PT-5-6-v,"R2 --- prtvtpt --- P.H. - Partido Humanista
R3 --- prtvtapt --- PH - Partido Humanista
R4 --- prtvtapt --- PH - Partido Humanista
R5 --- prtvtbpt --- Partido Humanista (PH)",8269,PRT,PH,Partido Humanista,Humanist Party,
PT-2-9-v,PPM - Partido Popular Monárquico,2004,2016,PT-2-9-v PT-8-12-v,"R2 --- prtvtpt --- PPM - Partido Popular Monárquico
R8 --- prtvtcpt --- PPM - Partido Popular Monárquico",1480,PRT,PPM,Partido Popular Monárquico,Popular Monarchist Party,
PT-3-7-v,PND - Partido da Nova Democracia,2006,2014,PT-3-7-v PT-4-7-v PT-5-7-v PT-6-7-v PT-7-7-v,"R3 --- prtvtapt --- PND - Partido da Nova Democracia
R4 --- prtvtapt --- PND - Partido da Nova Democracia
R5 --- prtvtbpt --- Nova democracia (PND)
R6 --- prtvtbpt --- Nova democracia (PND)
R7 --- prtvtbpt --- Nova democracia (PND)",1095,PRT,PND,Partido da Nova Democracia,New Democracy Party,
PT-3-12-v,Votou em branco / nulo,2006,2020,PT-3-12-v PT-4-12-v PT-5-12-v PT-6-12-v PT-7-12-v PT-10-22-v,"R3 --- prtvtapt --- Votou em branco / nulo
R4 --- prtvtapt --- Votou em branco / nulo
R5 --- prtvtbpt --- Votou em branco / nulo
R6 --- prtvtbpt --- Votou em branco / nulo
R7 --- prtvtbpt --- Votou em branco / nulo
R10 --- prtvtdpt --- Votou em branco/ nulo",3074,PRT,tech,technical,technical,12
PT-4-8-v,PNR - Partido Nacional Renovador,2008,2018,PT-4-8-v PT-8-11-v PT-9-11-v,"R4 --- prtvtapt --- PNR - Partido Nacional Renovador
R8 --- prtvtcpt --- PNR - Partido Nacional Renovador
R9 --- prtvtcpt --- PNR - Partido Nacional Renovador",2893,PRT,1-perc,1 percent,1 percent,11
PT-5-8-v,Partido Nacional Renovador (PNR),2010,2014,PT-5-8-v PT-6-8-v PT-7-8-v,"R5 --- prtvtbpt --- Partido Nacional Renovador (PNR)
R6 --- prtvtbpt --- Partido Nacional Renovador (PNR)
R7 --- prtvtbpt --- Partido Nacional Renovador (PNR)",2893,PRT,1-perc,1 percent,1 percent,11
PT-5-9-v,Partido Operário de Unidade Socialista (POUS),2010,2010,PT-5-9-v,R5 --- prtvtbpt --- Partido Operário de Unidade Socialista (POUS),1106,PRT,POUS/PST,Partido Operário de Unidade Socialista,Workers Party of Socialist Unity,
PT-6-5-v,Partido Democrático do Atlântico (PDA),2012,2012,PT-6-5-v,R6 --- prtvtbpt --- Partido Democrático do Atlântico (PDA),2893,PRT,1-perc,1 percent,1 percent,11
PT-8-5-v,L/TDA - LIVRE/Tempo de Avançar,2016,2020,PT-8-5-v PT-9-5-v PT-10-7-v,"R8 --- prtvtcpt --- L/TDA - LIVRE/Tempo de Avançar
R9 --- prtvtcpt --- L/TDA - LIVRE/Tempo de Avançar
R10 --- prtvtdpt --- L - LIVRE",3225,PRT,L,"Livre — Liberdade, Esquerda, Europa e Ecologia",Livre,
PT-8-7-v,PPV/CDC - Partido Cidadania e Democracia Cristã,2016,2018,PT-8-7-v PT-9-7-v,"R8 --- prtvtcpt --- PPV/CDC - Partido Cidadania e Democracia Cristã
R9 --- prtvtcpt --- PPV/CDC - Partido Cidadania e Democracia Cristã",2893,PRT,1-perc,1 percent,1 percent,11
PT-8-14-v,PURP - Partido Unido dos Reformados e Pensionistas,2016,2018,PT-8-14-v PT-9-14-v,"R8 --- prtvtcpt --- PURP - Partido Unido dos Reformados e Pensionistas
R9 --- prtvtcpt --- PURP - Partido Unido dos Reformados e Pensionistas",2893,PRT,1-perc,1 percent,1 percent,11
PT-8-15-v,PAN - Pessoas-Animais-Natureza,2016,2020,PT-8-15-v PT-9-15-v PT-10-11-v,"R8 --- prtvtcpt --- PAN - Pessoas-Animais-Natureza
R9 --- prtvtcpt --- PAN - Pessoas-Animais-Natureza
R10 --- prtvtdpt --- PAN - Pessoas-Animais-Natureza",97,PRT,PAN,Partido pelos Animais e pela Natureza,Party for Animals and Nature,
PT-8-16-v,PPD-PSD/CDS-PP - Portugal à Frente,2016,2018,PT-8-16-v PT-9-16-v,"R8 --- prtvtcpt --- PPD-PSD/CDS-PP - Portugal à Frente
R9 --- prtvtcpt --- PPD-PSD/CDS-PP - Portugal à Frente",5939,PRT,PàF,Portugal à Frente,Portugal Ahead,
PT-8-17-v,Votou em branco/ nulo,2016,2018,PT-8-17-v PT-9-17-v,"R8 --- prtvtcpt --- Votou em branco/ nulo
R9 --- prtvtcpt --- Votou em branco/ nulo",3074,PRT,tech,technical,technical,12
PT-9-10-v,PDR - Partido Democrático Republicano,2018,2018,PT-9-10-v,R9 --- prtvtcpt --- PDR - Partido Democrático Republicano,4513,PRT,PDR,Partido Democrático Republicano,Republican Democratic Party,
PT-10-4-v,CHEGA,2020,2020,PT-10-4-v,R10 --- prtvtdpt --- CHEGA,8182,PRT,CH,Chega,Enough,
PT-10-5-v,IL - Iniciativa Liberal,2020,2020,PT-10-5-v,R10 --- prtvtdpt --- IL - Iniciativa Liberal,8640,PRT,IL,Iniciativa Liberal,Liberal Initiative,
PT-10-6-v,JPP - Juntos pelo Povo,2020,2020,PT-10-6-v,R10 --- prtvtdpt --- JPP - Juntos pelo Povo,2893,PRT,1-perc,1 percent,1 percent,11
PT-10-21-v,R.I.R. - Reagir Incluir Reciclar,2020,2020,PT-10-21-v,R10 --- prtvtdpt --- R.I.R. - Reagir Incluir Reciclar,2893,PRT,1-perc,1 percent,1 percent,11
RO-4-1-v,PD-L,2008,2008,RO-4-1-v,R4 --- prtvtaro --- PD-L,660,ROU,PDL,Partidul Democrat-Liberal,Democratic Liberal Party,
RO-4-2-v,Alianta PSD-PC,2008,2008,RO-4-2-v,R4 --- prtvtaro --- Alianta PSD-PC,6153,ROU,PSD-PC,Alianța PSD+PC,Alliance PSD+PC,
RO-4-3-v,PNL,2008,2008,RO-4-3-v,R4 --- prtvtaro --- PNL,481,ROU,PNL,Partidul Naţional Liberal,National Liberal Party,
RO-4-4-v,PRM,2008,2008,RO-4-4-v,R4 --- prtvtaro --- PRM,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO-4-5-v,UDMR,2008,2008,RO-4-5-v,R4 --- prtvtaro --- UDMR,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO-4-6-v,PNG-CD,2008,2008,RO-4-6-v,R4 --- prtvtaro --- PNG-CD,296,ROU,PNG — CD,Partidul Noua Generaţie — Creştin Democrat,New Generation Party — Christian Democratic,
RO-4-9-v,PNTCD,2008,2008,RO-4-9-v,R4 --- prtvtaro --- PNTCD,1750,ROU,PNT-CD,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,
RO-4-11-v,Other: PR,2008,2008,RO-4-11-v,R4 --- prtvtaro --- Other: PR,173,ROU,PaRo,Partida Romilor,Party of the Roma,
RO-4-12-v,Other: PIN,2008,2008,RO-4-12-v,R4 --- prtvtaro --- Other: PIN,1579,ROU,PIN,Partidul Iniţiativa Naţională,National Initiative Party,
RO-4-13-v,Other: FDGR,2008,2008,RO-4-13-v,R4 --- prtvtaro --- Other: FDGR,2454,ROU,FDGR,Forumul Democrat al Germanilor din România,Democratic Forum of Germans of Romania,
RS-9-1-v,Aleksandar Vučić-Srbija pobeđuje,2018,2018,RS-9-1-v,R9 --- prtvtrs --- Aleksandar Vučić-Srbija pobeđuje,4011,SRB,ally,alliance,alliance,15
RS-9-2-v,"Boris Tadic, Cedomir Jovanovic - Savez za bolju Srbiju - LDP, LSV, SDS",2018,2018,RS-9-2-v,"R9 --- prtvtrs --- Boris Tadic, Cedomir Jovanovic - Savez za bolju Srbiju - LDP, LSV, SDS",4011,SRB,ally,alliance,alliance,15
RS-9-3-v,Borko Stefanović - Srbija za sve nas,2018,2018,RS-9-3-v,R9 --- prtvtrs --- Borko Stefanović - Srbija za sve nas,4011,SRB,ally,alliance,alliance,15
RS-9-4-v,Dosta je bilo - Saša Radulović,2018,2018,RS-9-4-v,R9 --- prtvtrs --- Dosta je bilo - Saša Radulović,5379,SRB,DJB,Dosta je bilo,It's Enough,
RS-9-5-v,Dr Vojislav Šešelj - Srpska radikalna stranka,2018,2020,RS-9-5-v RS-10-3-v,"R9 --- prtvtrs --- Dr Vojislav Šešelj - Srpska radikalna stranka
R10 --- prtvtars --- Dr Vojislav Šešelj - Srpska radikalna stranka",2175,SRB,SRS,Srpska Radikalna Stranka,Serbian Radical Party,
RS-9-6-v,Dveri - Demokratska stranka Srbije - Sanda Rašković Ivić - Boško Obradović,2018,2018,RS-9-6-v,R9 --- prtvtrs --- Dveri - Demokratska stranka Srbije - Sanda Rašković Ivić - Boško Obradović,9001,SRB,SPS/PUPS/JS,Ivica Dačić — Premijer Srbije,Ivica Dačić — Prime Minister of Serbia,
RS-9-7-v,"Ivica Dačić - ''Socijalistička partija Srbije (SPS), Jedinstvena Srbija (JS)-",2018,2020,RS-9-7-v RS-10-2-v,"R9 --- prtvtrs --- Ivica Dačić - ''Socijalistička partija Srbije (SPS), Jedinstvena Srbija (JS)-
R10 --- prtvtars --- Ivica Dačić - ''Socijalistička partija Srbije (SPS), Jedinstvena Srbija (JS)-",9001,SRB,SPS/PUPS/JS,Ivica Dačić — Premijer Srbije,Ivica Dačić — Prime Minister of Serbia,
RS-9-8-v,Muamer Zukorlić - Bošnjačka demokratska zajednica Sandžak,2018,2018,RS-9-8-v,R9 --- prtvtrs --- Muamer Zukorlić - Bošnjačka demokratska zajednica Sandžak,3173,SRB,BDZS / SPP,Bošnjačka demokratska zajednica Sandžaka / Stranka pravde i pomirenja,Bosniak Democratic Union of Sandžak / Justice and Reconciliation Party,
RS-9-9-v,Partija za demokratsko delovanje - Ardita Sinani/ Partia për vertim demokratik,2018,2018,RS-9-9-v,R9 --- prtvtrs --- Partija za demokratsko delovanje - Ardita Sinani/ Partia për vertim demokratik,4011,SRB,ally,alliance,alliance,15
RS-9-10-v,SDA Sandžaka - Dr. Sulejman Ugljanin,2018,2020,RS-9-10-v RS-10-11-v,"R9 --- prtvtrs --- SDA Sandžaka - Dr. Sulejman Ugljanin
R10 --- prtvtars --- SDA Sandžaka - dr Sulejman Ugljanin  SDA Sandžaka - dr. Sulejman Ugljanin",3176,SRB,SDAS,Stranka demokratske akcije Sandžaka,Party of Democratic Action of Sandžak,
RS-9-11-v,Vajdasági Magyar Szövetség-Pásztor István - Savez vojvođanskih Mađara - I,2018,2020,RS-9-11-v RS-10-4-v,"R9 --- prtvtrs --- Vajdasági Magyar Szövetség-Pásztor István - Savez vojvođanskih Mađara - I
R10 --- prtvtars --- Vajdasági Magyar Szövetség-Pásztor István - Savez vojvođanskih Mađara - I",2203,SRB,SVM,Vajdasági Magyar Szövetség,Alliance of Vojvodina Hungarians,
RS-9-12-v,"Za pravednu Srbiju - Demokratska stranka (NOVA, DSHV, ZZS)",2018,2018,RS-9-12-v,"R9 --- prtvtrs --- Za pravednu Srbiju - Demokratska stranka (NOVA, DSHV, ZZS)",4011,SRB,ally,alliance,alliance,15
RS-9-13-v,Other,2018,2020,RS-9-13-v RS-10-22-v,"R9 --- prtvtrs --- Other
R10 --- prtvtars --- Other",2911,SRB,etc,other,other,7
RS-10-1-v,ALEKSANDAR VUČIĆ - ZA NAŠU DECU.,2020,2020,RS-10-1-v,R10 --- prtvtars --- ALEKSANDAR VUČIĆ - ZA NAŠU DECU.,8999,SRB,ZMS,Zajedno možemo sve,Together We Can Do Everything,
RS-10-5-v,ALEKSANDAR ŠAPIĆ - POBEDA ZA SRBIJU,2020,2020,RS-10-5-v,R10 --- prtvtars --- ALEKSANDAR ŠAPIĆ - POBEDA ZA SRBIJU,9101,SRB,SPAS,Srpski patriotski savez,Serbian Patriotic Alliance,
RS-10-6-v,ZA KRALjEVINU SRBIJU,2020,2020,RS-10-6-v,R10 --- prtvtars --- ZA KRALjEVINU SRBIJU,9100,SRB,POKS,Pokret obnove Kraljevine Srbije,Movement for the Restoration of the Kingdom of Serbia,
RS-10-7-v,UJEDINjENA DEMOKRATSKA SRBIJA,2020,2020,RS-10-7-v,R10 --- prtvtars --- UJEDINjENA DEMOKRATSKA SRBIJA,4011,SRB,ally,alliance,alliance,15
RS-10-8-v,Akademik Muamer Zukorlić - Samo pravo,2020,2020,RS-10-8-v,R10 --- prtvtars --- Akademik Muamer Zukorlić - Samo pravo,4011,SRB,ally,alliance,alliance,15
RS-10-9-v,METLA 2020,2020,2020,RS-10-9-v,R10 --- prtvtars --- METLA 2020,4011,SRB,ally,alliance,alliance,15
RS-10-10-v,Milan Stamatović - Zdravo da pobedi - Dragan Jovanović - Bolja Srbija - Zdrava,2020,2020,RS-10-10-v,R10 --- prtvtars --- Milan Stamatović - Zdravo da pobedi - Dragan Jovanović - Bolja Srbija - Zdrava,4011,SRB,ally,alliance,alliance,15
RS-10-12-v,Milica Đurđević Stamenkovski - Srpska stranka Zavetnici,2020,2020,RS-10-12-v,R10 --- prtvtars --- Milica Đurđević Stamenkovski - Srpska stranka Zavetnici,9102,SRB,SSZ,Srpska stranka Zavetnici,Serbian Party Oathkeepers,
RS-10-13-v,NARODNI BLOK - Velimir Ilić - general Momir Stojanović,2020,2020,RS-10-13-v,R10 --- prtvtars --- NARODNI BLOK - Velimir Ilić - general Momir Stojanović,4011,SRB,ally,alliance,alliance,15
RS-10-14-v,SERGEJ TRIFUNOVIĆ - POKRET SLOBODNIH GRAĐANA,2020,2020,RS-10-14-v,R10 --- prtvtars --- SERGEJ TRIFUNOVIĆ - POKRET SLOBODNIH GRAĐANA,8364,SRB,PSG,Pokret slobodnih građana,Movement of Free Citizens,
RS-10-15-v,SUVERENISTI,2020,2020,RS-10-15-v,R10 --- prtvtars --- SUVERENISTI,7648,SRB,DJB,Udruženje „Dosta je bilo,Enough is Enough - Restart,
RS-10-17-v,Grupa građana: 1 od 5 miliona,2020,2020,RS-10-17-v,R10 --- prtvtars --- Grupa građana: 1 od 5 miliona,2915,SRB,1-perc,1 percent,1 percent,11
RS-10-18-v,NEK MASKE PADNU - Zelena stranka - Nova stranka,2020,2020,RS-10-18-v,R10 --- prtvtars --- NEK MASKE PADNU - Zelena stranka - Nova stranka,4011,SRB,ally,alliance,alliance,15
RS-10-19-v,RUSKA STRANKA - SLOBODAN NIKOLIĆ,2020,2020,RS-10-19-v,R10 --- prtvtars --- RUSKA STRANKA - SLOBODAN NIKOLIĆ,2915,SRB,1-perc,1 percent,1 percent,11
RS-10-20-v,Čedomir Jovanović - KOALICIJA ZA MIR,2020,2020,RS-10-20-v,R10 --- prtvtars --- Čedomir Jovanović - KOALICIJA ZA MIR,4011,SRB,ally,alliance,alliance,15
RS-10-21-v,POKRET LEVIJATAN - ŽIVIM ZA SRBIJU,2020,2020,RS-10-21-v,R10 --- prtvtars --- POKRET LEVIJATAN - ŽIVIM ZA SRBIJU,4011,SRB,ally,alliance,alliance,15
RU-3-1-v,United Russia (ER),2006,2016,RU-3-1-v RU-4-1-v RU-5-1-v RU-6-1-v RU-8-1-v,"R3 --- prtvtru --- United Russia (ER)
R4 --- prtvtaru --- United Russia (ER)
R5 --- prtvtbru --- United Russia (ER)
R6 --- prtvtcru --- United Russia (ER)
R8 --- prtvtdru --- United Russia (ER)",2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU-3-2-v,Communist Party of the Russian Federation (KPRF),2006,2016,RU-3-2-v RU-4-2-v RU-5-2-v RU-6-2-v RU-8-2-v,"R3 --- prtvtru --- Communist Party of the Russian Federation (KPRF)
R4 --- prtvtaru --- Communist Party of the Russian Federation (KPRF)
R5 --- prtvtbru --- Communist Party of the Russian Federation (KPRF)
R6 --- prtvtcru --- Communist Party of the Russian Federation (KPRF)
R8 --- prtvtdru --- Communist Party of the Russian Federation (KPRF)",2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU-3-3-v,Liberal Democratic Party of Russia (LDPR),2006,2016,RU-3-3-v RU-4-3-v RU-5-3-v RU-6-3-v RU-8-13-v,"R3 --- prtvtru --- Liberal Democratic Party of Russia (LDPR)
R4 --- prtvtaru --- Liberal Democratic Party of Russia (LDPR)
R5 --- prtvtbru --- Liberal Democratic Party of Russia (LDPR)
R6 --- prtvtcru --- Liberal Democratic Party of Russia (LDPR)
R8 --- prtvtdru --- LDPR",2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU-3-4-v,Rodina,2006,2016,RU-3-4-v RU-8-4-v,"R3 --- prtvtru --- Rodina
R8 --- prtvtdru --- Rodina",2246,RUS,Rodina,Rodina — Narodno-Patrioticheskij Soyuz,Motherland — National Patriotic Union,
RU-3-5-v,Union of Right Forces (SPS),2006,2010,RU-3-5-v RU-4-5-v RU-5-5-v,"R3 --- prtvtru --- Union of Right Forces (SPS)
R4 --- prtvtaru --- Union of Right Forces (SPS)
R5 --- prtvtbru --- Union of Right Forces (SPS)",2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU-3-6-v,Yabloko,2006,2016,RU-3-6-v RU-4-6-v RU-5-6-v RU-6-6-v RU-8-6-v,"R3 --- prtvtru --- Yabloko
R4 --- prtvtaru --- Yabloko
R5 --- prtvtbru --- Yabloko
R6 --- prtvtcru --- Yabloko
R8 --- prtvtdru --- Yabloko",2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU-3-7-v,Agrarian Party of Russia (APR),2006,2010,RU-3-7-v RU-4-7-v RU-5-7-v,"R3 --- prtvtru --- Agrarian Party of Russia (APR)
R4 --- prtvtaru --- Agrarian Party of Russia (APR)
R5 --- prtvtbru --- Agrarian Party of Russia (APR)",2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU-3-8-v,Russian party of pensioners and party of social justice,2006,2016,RU-3-8-v RU-8-8-v,"R3 --- prtvtru --- Russian party of pensioners and party of social justice
R8 --- prtvtdru --- Russian party of pensioners and party of social justice",5823,RUS,RPPSS,Rossiyskaya Partiya Pensionerov za sotsialnuyu spravedlivost,Russian Party of Pensioners for Social Justice,
RU-3-10-v,Party of the development of entrepreneurship,2006,2006,RU-3-10-v,R3 --- prtvtru --- Party of the development of entrepreneurship,2900,RUS,1-perc,1 percent,1 percent,11
RU-3-20-v,Edinenie,2006,2006,RU-3-20-v,R3 --- prtvtru --- Edinenie,2242,RUS,Y,Yedinstvo,Unity,
RU-3-65-v,Against all,2006,2006,RU-3-65-v,R3 --- prtvtru --- Against all,3076,RUS,tech,technical,technical,12
RU-4-9-v,Party of Revival of Russia – Russian Party of Life,2008,2008,RU-4-9-v,R4 --- prtvtaru --- Party of Revival of Russia – Russian Party of Life,2900,RUS,1-perc,1 percent,1 percent,11
RU-4-11-v,Fair Russia (SR),2008,2016,RU-4-11-v RU-5-11-v RU-6-11-v RU-8-11-v,"R4 --- prtvtaru --- Fair Russia (SR)
R5 --- prtvtbru --- Fair Russia (SR)
R6 --- prtvtcru --- Fair Russia (SR)
R8 --- prtvtdru --- Fair Russia (SR)",2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU-4-15-v,Green Party,2008,2016,RU-4-15-v RU-8-15-v,"R4 --- prtvtaru --- Green Party
R8 --- prtvtdru --- Green Party",5822,RUS,REP-Z,"Rossiiskaya ekologicheskaya partiya ""Zelyonyye","Russian Ecological Party ""The Greens"" /  Constructive Ecological Party ""KEDR""",
RU-6-12-v,Just Cause,2012,2016,RU-6-12-v RU-8-12-v,"R6 --- prtvtcru --- Just Cause
R8 --- prtvtdru --- Party of Growth",6739,RUS,PoG,Partiya Rosta,Party of Growth,
RU-6-16-v,Patriots of Russia,2012,2016,RU-6-16-v RU-8-16-v,"R6 --- prtvtcru --- Patriots of Russia
R8 --- prtvtdru --- Patriots of Russia",2900,RUS,1-perc,1 percent,1 percent,11
RU-8-17-v,PARNAS,2016,2016,RU-8-17-v,R8 --- prtvtdru --- PARNAS,2248,RUS,RPR-PNS,Respublikanskaya partiya Rossii — Partiya narodnoy svobody,Republican Party of Russia — People's Freedom Party,
RU-8-18-v,Civic Platform,2016,2016,RU-8-18-v,R8 --- prtvtdru --- Civic Platform,2900,RUS,1-perc,1 percent,1 percent,11
RU-8-20-v,Communists of Russia,2016,2016,RU-8-20-v,R8 --- prtvtdru --- Communists of Russia,6759,RUS,CR,Communists of Russia,Communists of Russia,
RU-8-55-v,Invalid ballot,2016,2016,RU-8-55-v,R8 --- prtvtdru --- Invalid ballot,3076,RUS,tech,technical,technical,12
SE-1-1-v,Centre Party,2002,2020,SE-1-1-v SE-2-1-v SE-3-1-v SE-4-1-v SE-5-1-v SE-6-1-v SE-7-1-v SE-8-1-v SE-9-1-v SE-10-1-v,"R1 --- prtvtse --- Centre Party
R2 --- prtvtse --- Centre Party
R3 --- prtvtse --- Centre Party
R4 --- prtvtse --- Centre Party
R5 --- prtvtase --- Centern
R6 --- prtvtbse --- Centern
R7 --- prtvtbse --- Centern
R8 --- prtvtbse --- Centern
R9 --- prtvtcse --- Centern
R10 --- prtvtdse --- Centern",199,SWE,B/C,Bondeförbundet / Centerpartiet,Farmers' League / Centre Party,
SE-1-2-v,Liberals,2002,2020,SE-1-2-v SE-2-2-v SE-3-2-v SE-4-2-v SE-5-2-v SE-6-2-v SE-7-2-v SE-8-2-v SE-9-2-v SE-10-3-v,"R1 --- prtvtse --- Liberals
R2 --- prtvtse --- Liberals
R3 --- prtvtse --- Liberals
R4 --- prtvtse --- Liberals
R5 --- prtvtase --- Folkpartiet liberalerna
R6 --- prtvtbse --- Folkpartiet liberalerna
R7 --- prtvtbse --- Folkpartiet liberalerna
R8 --- prtvtbse --- Folkpartiet liberalerna
R9 --- prtvtcse --- Folkpartiet liberalerna
R10 --- prtvtdse --- Liberalerna",1274,SWE,Fpl / L,Folkpartiet liberalerna / Liberalerna,Liberal People's Party / The Liberals,
SE-1-3-v,Christian Democrats,2002,2020,SE-1-3-v SE-2-3-v SE-3-3-v SE-4-3-v SE-5-3-v SE-6-3-v SE-7-3-v SE-8-3-v SE-9-3-v SE-10-2-v,"R1 --- prtvtse --- Christian Democrats
R2 --- prtvtse --- Christian Democrats
R3 --- prtvtse --- Christian Democrats
R4 --- prtvtse --- Christian Democrats
R5 --- prtvtase --- Kristdemokraterna
R6 --- prtvtbse --- Kristdemokraterna
R7 --- prtvtbse --- Kristdemokraterna
R8 --- prtvtbse --- Kristdemokraterna
R9 --- prtvtcse --- Kristdemokraterna
R10 --- prtvtdse --- Kristdemokraterna",651,SWE,KD,Kristdemokraterna,Christian Democrats,
