ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,partyfacts_id,country,name_short,name,name_english,technical
PT,7,prtcldpt,Partido Social Democrata (PPD/PSD),8,PT-7-8-c,PT-1-11-c,1359,PRT,PPD/PSD,Partido Popular Democrático / Partido Social Democrata,Popular Democratic Party / Social Democratic Party,
PT,7,prtcldpt,Partido Socialista (PS),9,PT-7-9-c,PT-1-10-c,655,PRT,PS,Partido Socialista,Socialist Party,
PT,7,prtcldpt,Outro,10,PT-7-10-c,PT-1-12-c,1853,PRT,etc,other,other,7
PT,7,prtvtbpt,Bloco de Esquerda (BE),1,PT-7-1-v,PT-1-1-v,1310,PRT,BE,Bloco de Esquerda,Left Bloc,
PT,7,prtvtbpt,Centro Democrático Social - Partido Popular (CDS-PP),2,PT-7-2-v,PT-1-2-v,1308,PRT,CDS/PP,Centro Democrático e Social / Partido Popular,Democratic and Social Center / People's Party,
PT,7,prtvtbpt,Coligação Democrática Unitária (CDU),3,PT-7-3-v,PT-1-5-v,284,PRT,CDU,Coligação Democrática Unitária,Unitary Democratic Coalition,
PT,7,prtvtbpt,Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Part,4,PT-7-4-v,PT-1-6-v,857,PRT,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,
PT,7,prtvtbpt,Nova democracia (PND),7,PT-7-7-v,PT-3-7-v,1095,PRT,PND,Partido da Nova Democracia,New Democracy Party,
PT,7,prtvtbpt,Partido Nacional Renovador (PNR),8,PT-7-8-v,PT-5-8-v,2893,PRT,1-perc,1 percent,1 percent,11
PT,7,prtvtbpt,Partido Social Democrata (PSD),10,PT-7-10-v,PT-1-11-v,1359,PRT,PPD/PSD,Partido Popular Democrático / Partido Social Democrata,Popular Democratic Party / Social Democratic Party,
PT,7,prtvtbpt,Partido Socialista (PS),11,PT-7-11-v,PT-1-10-v,655,PRT,PS,Partido Socialista,Socialist Party,
PT,7,prtvtbpt,Votou em branco / nulo,12,PT-7-12-v,PT-3-12-v,3074,PRT,tech,technical,technical,12
PT,7,prtvtbpt,Outro,13,PT-7-13-v,PT-1-12-v,1853,PRT,etc,other,other,7
PT,8,prtclept,B.E. - Bloco de Esquerda,2,PT-8-2-c,PT-1-1-c,1310,PRT,BE,Bloco de Esquerda,Left Bloc,
PT,8,prtclept,PCP-PEV - CDU - Coligação Democrática Unitária,3,PT-8-3-c,PT-1-5-c,284,PRT,CDU,Coligação Democrática Unitária,Unitary Democratic Coalition,
PT,8,prtclept,L/TDA - LIVRE/Tempo de Avançar,5,PT-8-5-c,PT-7-3-c,3225,PRT,L,"Livre – Liberdade, Esquerda, Europa e Ecologia",Livre,
PT,8,prtclept,PPV/CDC - Partido Cidadania e Democracia Cristã,7,PT-8-7-c,PT-8-7-c,2893,PRT,1-perc,1 percent,1 percent,11
PT,8,prtclept,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,8,PT-8-8-c,PT-1-6-c,857,PRT,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,
PT,8,prtclept,MPT - Partido da Terra,9,PT-8-9-c,PT-2-3-c,3226,PRT,MPT / PT,Movimento Partido da Terra / Partido da Terra,The Earth Party Movement / Earth Party,
PT,8,prtclept,PS - Partido Socialista,13,PT-8-13-c,PT-1-10-c,655,PRT,PS,Partido Socialista,Socialist Party,
PT,8,prtclept,PAN - Pessoas-Animais-Natureza,15,PT-8-15-c,PT-8-15-c,97,PRT,PAN,Partido pelos Animais e pela Natureza,Party for Animals and Nature,
PT,8,prtclept,PPD/PSD,16,PT-8-16-c,PT-1-11-c,1359,PRT,PPD/PSD,Partido Popular Democrático / Partido Social Democrata,Popular Democratic Party / Social Democratic Party,
PT,8,prtclept,CDS-PP,17,PT-8-17-c,PT-1-2-c,1308,PRT,CDS/PP,Centro Democrático e Social / Partido Popular,Democratic and Social Center / People's Party,
PT,8,prtclept,Other,18,PT-8-18-c,PT-1-12-c,1853,PRT,etc,other,other,7
PT,8,prtvtcpt,B.E. - Bloco de Esquerda,2,PT-8-2-v,PT-1-1-v,1310,PRT,BE,Bloco de Esquerda,Left Bloc,
PT,8,prtvtcpt,PCP-PEV - CDU - Coligação Democrática Unitária,3,PT-8-3-v,PT-1-5-v,284,PRT,CDU,Coligação Democrática Unitária,Unitary Democratic Coalition,
PT,8,prtvtcpt,L/TDA - LIVRE/Tempo de Avançar,5,PT-8-5-v,PT-8-5-v,3225,PRT,L,"Livre – Liberdade, Esquerda, Europa e Ecologia",Livre,
PT,8,prtvtcpt,PPV/CDC - Partido Cidadania e Democracia Cristã,7,PT-8-7-v,PT-8-7-v,2893,PRT,1-perc,1 percent,1 percent,11
PT,8,prtvtcpt,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,8,PT-8-8-v,PT-1-6-v,857,PRT,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,
PT,8,prtvtcpt,MPT - Partido da Terra,9,PT-8-9-v,PT-1-3-v,3226,PRT,MPT / PT,Movimento Partido da Terra / Partido da Terra,The Earth Party Movement / Earth Party,
PT,8,prtvtcpt,PNR - Partido Nacional Renovador,11,PT-8-11-v,PT-4-8-v,2893,PRT,1-perc,1 percent,1 percent,11
PT,8,prtvtcpt,PPM - Partido Popular Monárquico,12,PT-8-12-v,PT-2-9-v,1480,PRT,PPM,Partido Popular Monárquico,Popular Monarchist Party,
PT,8,prtvtcpt,PS - Partido Socialista,13,PT-8-13-v,PT-1-10-v,655,PRT,PS,Partido Socialista,Socialist Party,
PT,8,prtvtcpt,PURP - Partido Unido dos Reformados e Pensionistas,14,PT-8-14-v,PT-8-14-v,2893,PRT,1-perc,1 percent,1 percent,11
PT,8,prtvtcpt,PAN - Pessoas-Animais-Natureza,15,PT-8-15-v,PT-8-15-v,97,PRT,PAN,Partido pelos Animais e pela Natureza,Party for Animals and Nature,
PT,8,prtvtcpt,PPD-PSD/CDS-PP - Portugal à Frente,16,PT-8-16-v,PT-8-16-v,5939,PRT,PàF,Portugal à Frente,Portugal Ahead,
PT,8,prtvtcpt,Votou em branco/ nulo,17,PT-8-17-v,PT-8-17-v,3074,PRT,tech,technical,technical,12
PT,8,prtvtcpt,Other,18,PT-8-18-v,PT-1-12-v,1853,PRT,etc,other,other,7
RO,3,prtclro,National Liberal Party,1,RO-3-1-c,RO-3-1-c,481,ROU,PNL,Partidul Naţional Liberal,National Liberal Party,
RO,3,prtclro,Democratic Party,2,RO-3-2-c,RO-3-2-c,1715,ROU,PD,Partidul Democrat,Democratic Party,
RO,3,prtclro,Social Democratic Party,3,RO-3-3-c,RO-3-3-c,120,ROU,PSD,Partidul Social Democrat,Social Democratic Party,
RO,3,prtclro,Greater Romania Party,4,RO-3-4-c,RO-3-4-c,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO,3,prtclro,Democratic Union of Ethnic Hungarians,5,RO-3-5-c,RO-3-5-c,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO,3,prtclro,Conservative Party,6,RO-3-6-c,RO-3-6-c,1443,ROU,PC/PUR,Partidul Conservator / Partidul Umanist Român,Conservative Party / Romanian Humanist Party,
RO,3,prtclro,National Initiative Party,7,RO-3-7-c,RO-3-7-c,1579,ROU,PIN,Partidul Iniţiativa Naţională,National Initiative Party,
RO,3,prtclro,Popular Chirstian Democratic Party,8,RO-3-8-c,RO-3-8-c,2895,ROU,1-perc,1 percent,1 percent,11
RO,3,prtclro,New Generation Party,9,RO-3-9-c,RO-3-9-c,296,ROU,PNG-CD,Partidul Noua Generaţie – Creştin Democrat,New Generation Party -- Christian Democratic,
RO,3,prtclro,Other party,10,RO-3-10-c,RO-3-10-c,1854,ROU,etc,other,other,7
RO,3,prtvtro,Alliance National Liberal Party and Democratic Party (DA),1,RO-3-1-v,RO-3-1-v,215,ROU,ADA,Alianţa Dreptate şi Adevăr,Justice and Truth Alliance,
RO,3,prtvtro,Alliance Social Democratic Party and Humanistic Party,2,RO-3-2-v,RO-3-2-v,1347,ROU,PSD+PUR,Uniunea Naţională PSD+PUR,National Union PSD+PUR,
RO,3,prtvtro,Greater Romania Party,3,RO-3-3-v,RO-3-3-v,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO,3,prtvtro,Democratic Union of Ethnic Hungarians,4,RO-3-4-v,RO-3-4-v,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO,3,prtvtro,Other party,5,RO-3-5-v,RO-3-5-v,1854,ROU,etc,other,other,7
RO,4,prtclaro,PNL,1,RO-4-1-c,RO-3-1-c,481,ROU,PNL,Partidul Naţional Liberal,National Liberal Party,
RO,4,prtclaro,PD-L,2,RO-4-2-c,RO-4-2-c,660,ROU,PDL,Partidul Democrat-Liberal,Democratic Liberal Party,
RO,4,prtclaro,PSD,3,RO-4-3-c,RO-3-3-c,120,ROU,PSD,Partidul Social Democrat,Social Democratic Party,
RO,4,prtclaro,PRM,4,RO-4-4-c,RO-3-4-c,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO,4,prtclaro,UDMR,5,RO-4-5-c,RO-3-5-c,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO,4,prtclaro,PC,6,RO-4-6-c,RO-3-6-c,1443,ROU,PC/PUR,Partidul Conservator / Partidul Umanist Român,Conservative Party / Romanian Humanist Party,
RO,4,prtclaro,PNG-CD,7,RO-4-7-c,RO-3-9-c,296,ROU,PNG-CD,Partidul Noua Generaţie – Creştin Democrat,New Generation Party -- Christian Democratic,
RO,4,prtclaro,PPCD (PNTCD),9,RO-4-9-c,RO-4-9-c,1750,ROU,PNT-CD,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,
RO,4,prtclaro,Other: PR,11,RO-4-11-c,RO-4-11-c,173,ROU,PaRo,Partida Romilor,Party of the Roma,
RO,4,prtvtaro,PD-L,1,RO-4-1-v,RO-4-1-v,660,ROU,PDL,Partidul Democrat-Liberal,Democratic Liberal Party,
RO,4,prtvtaro,Alianta PSD-PC,2,RO-4-2-v,RO-4-2-v,6153,ROU,PSD-PC,Alliance PSD+PC,Alliance PSD+PC,
RO,4,prtvtaro,PNL,3,RO-4-3-v,RO-4-3-v,481,ROU,PNL,Partidul Naţional Liberal,National Liberal Party,
RO,4,prtvtaro,PRM,4,RO-4-4-v,RO-3-3-v,1305,ROU,PRM,Partidul România Mare,Greater Romania Party,
RO,4,prtvtaro,UDMR,5,RO-4-5-v,RO-3-4-v,1105,ROU,UDMR/RMDS,Uniunea Democrată Maghiară din România / Romániai Magyar Demokrata Szövetség,Democratic Union of Hungarians in Romania / Democratic Alliance of Hungarians in Romania,
RO,4,prtvtaro,PNG-CD,6,RO-4-6-v,RO-4-6-v,296,ROU,PNG-CD,Partidul Noua Generaţie – Creştin Democrat,New Generation Party -- Christian Democratic,
RO,4,prtvtaro,PNTCD,9,RO-4-9-v,RO-4-9-v,1750,ROU,PNT-CD,Partidul Naţional Ţărănesc Creştin Democrat,Christian-Democratic National Peasants' Party,
RO,4,prtvtaro,Other: PR,11,RO-4-11-v,RO-4-11-v,173,ROU,PaRo,Partida Romilor,Party of the Roma,
RO,4,prtvtaro,Other: PIN,12,RO-4-12-v,RO-4-12-v,1579,ROU,PIN,Partidul Iniţiativa Naţională,National Initiative Party,
RO,4,prtvtaro,Other: FDGR,13,RO-4-13-v,RO-4-13-v,2454,ROU,FDGR,Forumul Democrat al Germanilor din România,Democratic Forum of Germans of Romania,
RS,9,prtclrs,Bošnjačka demokratska zajednica Sandžaka,1,RS-9-1-c,RS-9-1-c,3173,SRB,BDZS / SPP,Bošnjačka demokratska zajednica Sandžaka / Stranka pravde i pomirenja,Bosniak Democratic Union of Sandžak / Justice and Reconciliation Party,
RS,9,prtclrs,Demokratska stranka,2,RS-9-2-c,RS-9-2-c,2189,SRB,DS,Demokratska Stranka,Democratic Party,
RS,9,prtclrs,Demokratska stranka Srbije,3,RS-9-3-c,RS-9-3-c,2190,SRB,DSS,Demokratska Stranka Srbije,Democratic Party of Serbia,
RS,9,prtclrs,Demokratski savez Hrvata u Vojvodini,4,RS-9-4-c,RS-9-4-c,3174,SRB,DSHV,Demokratski savez Hrvata u Vojvodini,Democratic Alliance of Croats in Vojvodina,
RS,9,prtclrs,Dosta je bilo,5,RS-9-5-c,RS-9-5-c,7648,SRB,DJB,Udruženje „Dosta je bilo,Enough is Enough - Restart,
RS,9,prtclrs,Dveri,6,RS-9-6-c,RS-9-6-c,5665,SRB,Dveri,Srpski pokret Dveri,Serbian Movement Dveri,
RS,9,prtclrs,Jedinstvena Srbija,7,RS-9-7-c,RS-9-7-c,6625,SRB,JS,Jedinstvena Srbija,United Serbia,
RS,9,prtclrs,Levica Srbije,8,RS-9-8-c,RS-9-8-c,8363,SRB,LS,Levica Srbije,Serbian Left,
RS,9,prtclrs,Liberalno demokratska partija,9,RS-9-9-c,RS-9-9-c,2196,SRB,LDP,Liberalno-Demokratska Partija,Liberal Democratic Party,
RS,9,prtclrs,Liga socijaldemokrata Vojvodine,10,RS-9-10-c,RS-9-10-c,4769,SRB,LSV,Liga socijaldemokrata Vojvodine,League of Social Democrats of Vojvodina,
RS,9,prtclrs,Ne davimo Beograd,12,RS-9-12-c,RS-9-12-c,2915,SRB,1-perc,1 percent,1 percent,11
RS,9,prtclrs,Partija ujedinjenih penzionera Srbije,13,RS-9-13-c,RS-9-13-c,2179,SRB,PUPS,Partija ujedinjenih penzionera Srbije,Party of United Pensioners of Serbia,
RS,9,prtclrs,Partija za demokratsko delovanje,14,RS-9-14-c,RS-9-14-c,2915,SRB,1-perc,1 percent,1 percent,11
RS,9,prtclrs,Pokret snaga Srbije,15,RS-9-15-c,RS-9-15-c,5483,SRB,PSS-BK,Pokret Snaga Srbije – BK,Strength of Serbia Movement – BK,
RS,9,prtclrs,Pokret slobodnih građana,16,RS-9-16-c,RS-9-16-c,8364,SRB,PSG,Pokret slobodnih građana,Movement of Free Citizens,
RS,9,prtclrs,Savez vojvođanskih Mađara,18,RS-9-18-c,RS-9-18-c,2203,SRB,SVM,Vajdasági Magyar Szövetség,Alliance of Vojvodina Hungarians,
RS,9,prtclrs,Socijaldemokratska partija Srbije,19,RS-9-19-c,RS-9-19-c,4771,SRB,SDPS,Socijaldemokratska partija Srbije,Social Democratic Party of Serbia,
RS,9,prtclrs,Socijaldemokratska stranka,20,RS-9-20-c,RS-9-20-c,4770,SRB,SDS,Socijaldemokratska stranka,Social Democratic Party,
RS,9,prtclrs,Socijalistička partija Srbije,21,RS-9-21-c,RS-9-21-c,2178,SRB,SPS,Socijalisticka Partija Srbije,Socialist Party of Serbia,
RS,9,prtclrs,Srpska napredna stranka,22,RS-9-22-c,RS-9-22-c,3177,SRB,SNS,Srpska napredna stranka,Serbian Progressive Party,
RS,9,prtclrs,Srpska radikalna stranka,23,RS-9-23-c,RS-9-23-c,2175,SRB,SRS,Srpska Radikalna Stranka,Serbian Radical Party,
RS,9,prtclrs,Srpski pokret obnove,24,RS-9-24-c,RS-9-24-c,2176,SRB,SPO,Srpski Pokret Obnove,Serbian Renewal Movement,
RS,9,prtclrs,Stranka demokratske akcije Sandžaka,25,RS-9-25-c,RS-9-25-c,3176,SRB,SDAS,Stranka demokratske akcije Sandžaka,Party of Democratic Action of Sandžak,
RS,9,prtclrs,Zelena stranka Srbije,26,RS-9-26-c,RS-9-26-c,8365,SRB,ZS,Zelena stranka,Green Party,
RS,9,prtclrs,Other,27,RS-9-27-c,RS-9-27-c,2911,SRB,etc,other,other,7
RS,9,prtvtrs,Aleksandar Vučić-Srbija pobeđuje,1,RS-9-1-v,RS-9-1-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,"Boris Tadic, Cedomir Jovanovic - Savez za bolju Srbiju - LDP, LSV, SDS",2,RS-9-2-v,RS-9-2-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,Borko Stefanović - Srbija za sve nas,3,RS-9-3-v,RS-9-3-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,Dosta je bilo - Saša Radulović,4,RS-9-4-v,RS-9-4-v,5379,SRB,DJB,Dosta je bilo,It's Enough,
RS,9,prtvtrs,Dr Vojislav Šešelj - Srpska radikalna stranka,5,RS-9-5-v,RS-9-5-v,2175,SRB,SRS,Srpska Radikalna Stranka,Serbian Radical Party,
RS,9,prtvtrs,Dveri - Demokratska stranka Srbije - Sanda Rašković Ivić - Boško Obradović,6,RS-9-6-v,RS-9-6-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,"Ivica Dačić - ''Socijalistička partija Srbije (SPS), Jedinstvena Srbija (JS)-",7,RS-9-7-v,RS-9-7-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,Muamer Zukorlić - Bošnjačka demokratska zajednica Sandžak,8,RS-9-8-v,RS-9-8-v,3173,SRB,BDZS / SPP,Bošnjačka demokratska zajednica Sandžaka / Stranka pravde i pomirenja,Bosniak Democratic Union of Sandžak / Justice and Reconciliation Party,
RS,9,prtvtrs,Partija za demokratsko delovanje - Ardita Sinani/ Partia për vertim demokratik,9,RS-9-9-v,RS-9-9-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,SDA Sandžaka - Dr. Sulejman Ugljanin,10,RS-9-10-v,RS-9-10-v,3176,SRB,SDAS,Stranka demokratske akcije Sandžaka,Party of Democratic Action of Sandžak,
RS,9,prtvtrs,Vajdasági Magyar Szövetség-Pásztor István - Savez vojvođanskih Mađara - I,11,RS-9-11-v,RS-9-11-v,2203,SRB,SVM,Vajdasági Magyar Szövetség,Alliance of Vojvodina Hungarians,
RS,9,prtvtrs,"Za pravednu Srbiju - Demokratska stranka (NOVA, DSHV, ZZS)",12,RS-9-12-v,RS-9-12-v,4011,SRB,ally,alliance,alliance,15
RS,9,prtvtrs,Other,13,RS-9-13-v,RS-9-13-v,2911,SRB,etc,other,other,7
RU,3,prtclru,United Russia (ER),1,RU-3-1-c,RU-3-1-c,2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU,3,prtclru,Communist Party of the Russian Federation (KPRF),2,RU-3-2-c,RU-3-2-c,2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU,3,prtclru,Liberal Democratic Party of Russia (LDPR),3,RU-3-3-c,RU-3-3-c,2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU,3,prtclru,Rodina,4,RU-3-4-c,RU-3-4-c,2246,RUS,Rodina,Rodina -- Narodno-Patrioticheskij Soyuz,Motherland -- National Patriotic Union,
RU,3,prtclru,Union of Right Forces (SPS),5,RU-3-5-c,RU-3-5-c,2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU,3,prtclru,Yabloko,6,RU-3-6-c,RU-3-6-c,2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU,3,prtclru,Agrarian Party of Russia (APR),7,RU-3-7-c,RU-3-7-c,2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU,3,prtclru,Russian party of pensioners and party of social justice,8,RU-3-8-c,RU-3-8-c,5823,RUS,RPPSS,Rossiyskaya Partiya Pensionerov za sotsialnuyu spravedlivost,Russian Party of Pensioners for Social Justice,
RU,3,prtclru,Party of Revival of Russia - Russian Party of Life,9,RU-3-9-c,RU-3-9-c,4003,RUS,ally,alliance,alliance,15
RU,3,prtclru,Party of the development of entrepreneurship,10,RU-3-10-c,RU-3-10-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,Fair Russia (SR),11,RU-3-11-c,RU-3-11-c,2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU,3,prtclru,Nash Vybor - Our choice,12,RU-3-12-c,RU-3-12-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,Free Russia,14,RU-3-14-c,RU-3-14-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,Green party,15,RU-3-15-c,RU-3-15-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,People-republican party of Russia,16,RU-3-16-c,RU-3-16-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,Real Patriots of Russia,17,RU-3-17-c,RU-3-17-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,People's Party of RF,18,RU-3-18-c,RU-3-18-c,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtclru,Democratic party of Russia,19,RU-3-19-c,RU-3-19-c,2238,RUS,DPR,Demokraticheskaya Partiya Rossii,Democratic Party of Russia,
RU,3,prtclru,Edinenie,20,RU-3-20-c,RU-3-20-c,2242,RUS,Y,Yedinstvo,Unity,
RU,3,prtvtru,United Russia (ER),1,RU-3-1-v,RU-3-1-v,2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU,3,prtvtru,Communist Party of the Russian Federation (KPRF),2,RU-3-2-v,RU-3-2-v,2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU,3,prtvtru,Liberal Democratic Party of Russia (LDPR),3,RU-3-3-v,RU-3-3-v,2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU,3,prtvtru,Rodina,4,RU-3-4-v,RU-3-4-v,2246,RUS,Rodina,Rodina -- Narodno-Patrioticheskij Soyuz,Motherland -- National Patriotic Union,
RU,3,prtvtru,Union of Right Forces (SPS),5,RU-3-5-v,RU-3-5-v,2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU,3,prtvtru,Yabloko,6,RU-3-6-v,RU-3-6-v,2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU,3,prtvtru,Agrarian Party of Russia (APR),7,RU-3-7-v,RU-3-7-v,2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU,3,prtvtru,Russian party of pensioners and party of social justice,8,RU-3-8-v,RU-3-8-v,5823,RUS,RPPSS,Rossiyskaya Partiya Pensionerov za sotsialnuyu spravedlivost,Russian Party of Pensioners for Social Justice,
RU,3,prtvtru,Party of the development of entrepreneurship,10,RU-3-10-v,RU-3-10-v,2900,RUS,1-perc,1 percent,1 percent,11
RU,3,prtvtru,Edinenie,20,RU-3-20-v,RU-3-20-v,2242,RUS,Y,Yedinstvo,Unity,
RU,3,prtvtru,Against all,65,RU-3-65-v,RU-3-65-v,3076,RUS,tech,technical,technical,12
RU,4,prtclaru,United Russia (ER),1,RU-4-1-c,RU-3-1-c,2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU,4,prtclaru,Communist Party of the Russian Federation (KPRF),2,RU-4-2-c,RU-3-2-c,2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU,4,prtclaru,Liberal Democratic Party of Russia (LDPR),3,RU-4-3-c,RU-3-3-c,2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU,4,prtclaru,Union of Right Forces (SPS),5,RU-4-5-c,RU-3-5-c,2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU,4,prtclaru,Yabloko,6,RU-4-6-c,RU-3-6-c,2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU,4,prtclaru,Agrarian Party of Russia (APR),7,RU-4-7-c,RU-3-7-c,2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU,4,prtclaru,Fair Russia (SR),11,RU-4-11-c,RU-3-11-c,2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU,4,prtclaru,Green Party,15,RU-4-15-c,RU-4-15-c,5822,RUS,REP-Z,"Rossiiskaya ekologicheskaya partiya ""Zelyonyye","Russian Ecological Party ""The Greens"" /  Constructive Ecological Party ""KEDR""",
RU,4,prtvtaru,United Russia (ER),1,RU-4-1-v,RU-3-1-v,2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU,4,prtvtaru,Communist Party of the Russian Federation (KPRF),2,RU-4-2-v,RU-3-2-v,2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU,4,prtvtaru,Liberal Democratic Party of Russia (LDPR),3,RU-4-3-v,RU-3-3-v,2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU,4,prtvtaru,Union of Right Forces (SPS),5,RU-4-5-v,RU-3-5-v,2255,RUS,SPS,Soyuz Pravykh Sil,Union of Right Forces,
RU,4,prtvtaru,Yabloko,6,RU-4-6-v,RU-3-6-v,2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU,4,prtvtaru,Agrarian Party of Russia (APR),7,RU-4-7-v,RU-3-7-v,2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU,4,prtvtaru,Party of Revival of Russia – Russian Party of Life,9,RU-4-9-v,RU-4-9-v,2900,RUS,1-perc,1 percent,1 percent,11
RU,4,prtvtaru,Fair Russia (SR),11,RU-4-11-v,RU-4-11-v,2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU,4,prtvtaru,Green Party,15,RU-4-15-v,RU-4-15-v,5822,RUS,REP-Z,"Rossiiskaya ekologicheskaya partiya ""Zelyonyye","Russian Ecological Party ""The Greens"" /  Constructive Ecological Party ""KEDR""",
RU,5,prtclbru,United Russia (ER),1,RU-5-1-c,RU-3-1-c,2256,RUS,YR,Yedinaya Rossiya,United Russia,
RU,5,prtclbru,Communist Party of the Russian Federation (KPRF),2,RU-5-2-c,RU-3-2-c,2236,RUS,KPRF,Kommunisticheskaya Partiya Rossiyskoy Federatsii,Communist Party ot the Russian Federation,
RU,5,prtclbru,Liberal Democratic Party of Russia (LDPR),3,RU-5-3-c,RU-3-3-c,2245,RUS,LDPR,Liberal'no-Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,
RU,5,prtclbru,Yabloko,6,RU-5-6-c,RU-3-6-c,2252,RUS,Yabloko,"Rossiyskaya obyedinyonnaya demokraticheskaya partiya ""Yabloko""","Russian United Democratic Party ""Yabloko""",
RU,5,prtclbru,98. Other: Agrarian Party of Russia (APR),7,RU-5-7-c,RU-3-7-c,2235,RUS,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,
RU,5,prtclbru,Fair Russia (SR),11,RU-5-11-c,RU-3-11-c,2244,RUS,SR,A Spravedlivaya Rossiya,Just Russia,
RU,5,prtclbru,Right Cause (PD),12,RU-5-12-c,RU-5-12-c,6739,RUS,PoG,Partiya Rosta,Party of Growth,
